timestep	potential_energy
0	-115.8179855
5000	-5224.224121
10000	-9823.757812
15000	-13718.47656
20000	-17713.88281
25000	-21789.35742
30000	-25464.38672
35000	-29125.05859
40000	-33689.28516
45000	-38132.82812
50000	-41999.65234
55000	-46280.02734
60000	-49286.49609
65000	-52870.75391
70000	-56898.74219
75000	-59773.07422
80000	-63850.80469
85000	-67154.25
90000	-71347.28125
95000	-75279.78125
100000	-77418.5625
105000	-79715.01562
110000	-82187.60938
115000	-85563.59375
120000	-89313.79688
125000	-91994.88281
130000	-95739.53125
135000	-99538.9375
140000	-102169.2891
145000	-104836.75
150000	-107917.0859
155000	-110349.1172
160000	-113882.7891
165000	-118149.0938
170000	-121611.6094
175000	-125586.5
180000	-128439.9531
185000	-130790.2656
190000	-133769.25
195000	-138945.4531
200000	-142300.2188
205000	-144736.4844
210000	-146932.0312
215000	-150226.5
220000	-153952.2969
225000	-158137.875
230000	-161540.9688
235000	-164101.625
240000	-167297.6562
245000	-170517.1094
250000	-172646.9062
255000	-176628.9375
260000	-180189.9375
265000	-182814.5938
270000	-185693.1875
275000	-188949.8438
280000	-192546.7188
285000	-195527.4688
290000	-197482.25
295000	-199886.0625
300000	-201576.4219
305000	-204630
310000	-208314.0312
315000	-211559.125
320000	-214995.2969
325000	-217607.9219
330000	-221715.9375
335000	-223644.8906
340000	-225898.5938
345000	-228880.0469
350000	-231842.8438
355000	-234924.9062
360000	-238263.8281
365000	-241400.5938
370000	-245461.6562
375000	-248525.125
380000	-251082.1562
385000	-254243.7031
390000	-256673.1562
395000	-258221.5
400000	-261037.2344
405000	-263483.375
410000	-264759.0938
415000	-267800.0625
420000	-270136.125
425000	-272757.6562
430000	-277110.9375
435000	-279738.6875
440000	-282682.2188
445000	-285212.125
450000	-289104.2812
455000	-292033.9375
460000	-293984.1875
465000	-297147.3125
470000	-299819.3125
475000	-303077.0938
480000	-306197.25
485000	-308587.375
490000	-312335
495000	-313345.4688
500000	-314905.625
505000	-317537.5
510000	-320800.9688
515000	-323899.25
520000	-326884.75
525000	-329471.875
530000	-332071.9062
535000	-334679.3125
540000	-338202.2812
545000	-341774.625
550000	-343843.9375
555000	-346760.25
560000	-349272
565000	-351939.5
570000	-353559.4688
575000	-355638.6875
580000	-357437.9375
585000	-359233.5
590000	-362793.6562
595000	-365425.8438
600000	-367810.7188
605000	-369491.1562
610000	-371763.0625
615000	-374101.5
620000	-377088.4062
625000	-379075.5312
630000	-380873.6875
635000	-383170.6875
640000	-385703.9375
645000	-388368.625
650000	-391879.3438
655000	-394655.5625
660000	-396822.0625
665000	-397756.4375
670000	-399207.2188
675000	-400767.4688
680000	-402917.4375
685000	-405960.5
690000	-408035
695000	-409514
700000	-411709.3438
705000	-413951.7188
710000	-416618.7812
715000	-417884.4688
720000	-420547.4375
725000	-423256.5938
730000	-425832.4375
735000	-427315.8125
740000	-428278.7188
745000	-430519.7188
750000	-431969.4688
755000	-434308.75
760000	-435907.4375
765000	-439672.9375
770000	-442143.5
775000	-444152.3125
780000	-446954
785000	-448774.25
790000	-449633.4688
795000	-451832.125
800000	-454819.7188
805000	-457725.5
810000	-459821.25
815000	-460766.3125
820000	-462810.7812
825000	-465518.875
830000	-467319.0625
835000	-471183.2188
840000	-472590
845000	-473486.5
850000	-474654.375
855000	-475254
860000	-476566.75
865000	-478281.4688
870000	-480009.8125
875000	-482869.4375
880000	-484615.625
885000	-486040.1875
890000	-487766.5625
895000	-488692.1875
900000	-490230.75
905000	-492526.375
910000	-494130.75
915000	-496942.3438
920000	-498866.9688
925000	-501026.5938
930000	-503463.8125
935000	-506297.2188
940000	-507839.0312
945000	-509563.0625
950000	-510343.0938
955000	-512470.7812
960000	-512994.0625
965000	-514507.7188
970000	-516142.8125
975000	-517345.9375
980000	-518597
985000	-520713.5625
990000	-522430.875
995000	-523512.9375
1000000	-525691.5
1005000	-527567.25
1010000	-528576.8125
1015000	-530395.3125
1020000	-531544.5
1025000	-533554
1030000	-534160
1035000	-535743.875
1040000	-537628.75
1045000	-539144.5
1050000	-541274.8125
1055000	-542623.5
1060000	-543695.9375
1065000	-547017.625
1070000	-548164.5
1075000	-549276.5
1080000	-550264.6875
1085000	-552976
1090000	-556221.125
1095000	-557329.6875
1100000	-559075.75
1105000	-560972.5
1110000	-562736
1115000	-564061.625
1120000	-566096.625
1125000	-568178.375
1130000	-569922.9375
1135000	-571374.0625
1140000	-573198.75
1145000	-573941.5
1150000	-575627.125
1155000	-576906
1160000	-577844.4375
1165000	-578824
1170000	-579918.5
1175000	-581310.25
1180000	-582711.5
