timestep	potential_energy
0	42416.10156
5000	-57859.3125
10000	-93131.40625
15000	-118899.3594
20000	-137207.9688
25000	-151154.2031
30000	-162874.5469
35000	-170070.0625
40000	-176942.5625
45000	-182050.375
50000	-187279.5938
55000	-191335.4688
60000	-195415.6719
65000	-198706.375
70000	-201470.3125
75000	-204578.7031
80000	-206605.8438
85000	-209604.1094
90000	-211999.2812
95000	-213356.7188
100000	-214595.0312
105000	-215890.6562
110000	-217716.2969
115000	-220612.5
120000	-220993.9062
125000	-223484.1875
130000	-224444.4062
135000	-225427.625
140000	-228079.2188
145000	-229043.2969
150000	-230377.4062
155000	-230803.2188
160000	-231421.4844
165000	-232408.75
170000	-232640.7812
175000	-233540.2188
180000	-235782.3281
185000	-237230.6094
190000	-237098.9062
195000	-237872.6562
200000	-239862.5312
205000	-240506.2812
210000	-240716.4688
215000	-241171.7656
220000	-241873.1094
225000	-242569.5
230000	-243835.9375
235000	-242899.7812
240000	-244738.375
245000	-243961.2812
250000	-243417.1562
255000	-244022.1562
260000	-246321.8906
265000	-245103.5938
270000	-244406.9844
275000	-244787
280000	-245880.7969
285000	-246178.9219
290000	-246298.6406
295000	-246212.2656
300000	-245981.5781
305000	-247581.2188
310000	-246130.3125
315000	-247215.25
320000	-246953.9375
325000	-246099.1875
330000	-247303.25
335000	-246263.1719
340000	-247258.5
345000	-247498.0156
350000	-246686.8438
355000	-246661.4375
360000	-247764.0312
365000	-247173.375
370000	-248576.5625
375000	-247228.5938
380000	-248480.8438
385000	-248434.2656
390000	-248203.8438
395000	-248572.9375
400000	-249014.2188
405000	-249120.125
410000	-249445.2344
415000	-248351.3125
420000	-248883.1562
425000	-250051.9062
430000	-249143.2188
435000	-250068.375
440000	-250659.6562
445000	-251681.2344
450000	-249493.4062
455000	-249891.2188
460000	-250449.6719
465000	-251361.9688
470000	-251578.9844
475000	-252374.625
480000	-251923.8438
485000	-251703.625
490000	-251385.3438
495000	-252143.4844
500000	-254325.5938
505000	-252954.3438
510000	-253297.1875
515000	-255296.4062
520000	-254213.0938
525000	-255198.2812
530000	-254043.2188
535000	-254375.4688
540000	-254846.5
545000	-253478.8125
550000	-255552.3594
555000	-255658.7812
560000	-256323.4688
565000	-255090.7188
570000	-255564.125
575000	-255696.375
