timestep	potential_energy
0	-129653.8438
5000	-961846.6875
10000	-1216972
15000	-1296946.5
20000	-1360733.75
25000	-1412382.375
30000	-1458822.875
35000	-1497076
40000	-1520396.375
45000	-1556659.875
50000	-1584590
55000	-1599382.875
60000	-1632848.75
65000	-1648413
70000	-1661364.5
75000	-1676871.25
80000	-1694174.625
85000	-1711168
90000	-1733195
95000	-1742018.875
100000	-1763364.25
105000	-1783660.375
110000	-1795914.75
115000	-1805582.75
120000	-1810761
125000	-1815307.25
130000	-1825354.75
135000	-1833616.5
140000	-1834380.25
145000	-1840362
150000	-1846389.75
155000	-1857969
160000	-1868072.625
165000	-1879714.375
170000	-1892322.5
175000	-1901835.25
180000	-1912212.625
185000	-1917733.5
190000	-1921921.75
195000	-1924345.25
200000	-1926958.5
205000	-1936469.375
210000	-1950038.75
215000	-1964026.5
220000	-1973323
225000	-1977278.25
230000	-1982904.25
235000	-1991194.625
240000	-1994513.375
245000	-1998430.625
250000	-2002054.75
255000	-2001835.5
260000	-2002654.75
265000	-2005716.5
270000	-2009902.375
275000	-2021431.25
280000	-2033333.75
285000	-2039464.5
290000	-2043647.25
295000	-2050875.5
300000	-2073476.5
305000	-2087298.5
310000	-2091071.25
315000	-2094087
320000	-2094060.25
325000	-2095407.75
330000	-2098170
335000	-2105452.5
340000	-2113669
345000	-2117032.5
350000	-2118944
355000	-2119582
360000	-2127486.75
365000	-2131569.25
370000	-2140638.25
375000	-2153278.5
380000	-2162891
385000	-2170000.25
390000	-2170016
395000	-2171107
400000	-2171140.5
405000	-2177717.5
410000	-2180716.5
415000	-2187978
420000	-2189211.5
425000	-2199153.5
430000	-2201227
435000	-2201764.25
440000	-2201984
445000	-2201570.25
450000	-2201745.75
455000	-2202081.5
460000	-2201610
465000	-2202444.25
470000	-2201922.5
475000	-2202625
480000	-2202423.5
485000	-2202650.5
490000	-2203837.5
495000	-2203446.75
500000	-2210304
505000	-2219269
510000	-2224406.5
515000	-2225860
520000	-2226252.75
525000	-2225994
530000	-2226082
535000	-2225502.5
540000	-2227018
545000	-2226218.5
550000	-2227129.5
555000	-2235048.5
560000	-2238572.5
565000	-2241925.5
570000	-2250638.5
575000	-2259814.25
580000	-2266236.25
585000	-2271223.75
590000	-2278921.25
595000	-2284554
600000	-2289626.25
605000	-2294532.5
610000	-2295772
615000	-2296009.5
620000	-2296324.75
625000	-2296077
630000	-2296944.5
635000	-2296678
640000	-2296191.5
645000	-2296439
650000	-2296522
655000	-2297575
660000	-2304005.5
665000	-2306396.5
670000	-2306504.5
675000	-2305763
680000	-2306837.5
685000	-2308631.5
690000	-2314089
695000	-2314583
700000	-2314310.5
705000	-2315058.25
710000	-2315631.5
715000	-2316385.25
720000	-2317323
725000	-2316737
730000	-2321944.25
735000	-2328251.25
740000	-2328942.5
745000	-2329213
750000	-2329517.5
755000	-2330045.5
760000	-2335530.5
765000	-2338716
770000	-2339065.25
775000	-2339002.25
780000	-2339145.75
785000	-2338215
790000	-2339037.5
795000	-2338838
800000	-2338463.5
805000	-2340471
810000	-2344359.5
815000	-2343368
820000	-2344567
825000	-2343442
830000	-2344677
835000	-2344615.5
840000	-2349549.75
845000	-2354339
850000	-2355715.5
855000	-2356533.25
860000	-2354908
865000	-2356106.75
870000	-2355681
875000	-2356022.5
880000	-2356636.75
885000	-2356157.5
890000	-2356285
895000	-2356277.5
900000	-2356061
905000	-2356087
910000	-2363815.75
915000	-2365186.75
920000	-2366823.75
925000	-2367525.25
930000	-2366911.75
935000	-2366277.5
940000	-2366563.5
945000	-2365924.25
950000	-2366599
955000	-2366099.5
960000	-2367925
965000	-2373758
970000	-2373532
975000	-2373993
980000	-2372128.5
985000	-2373344.75
990000	-2373118.5
995000	-2373132.5
1000000	-2373875
1005000	-2373889.75
1010000	-2373838
1015000	-2373570
1020000	-2378449
1025000	-2379698.75
1030000	-2384349.75
1035000	-2386021.5
1040000	-2385766.5
1045000	-2385605.75
1050000	-2385281
1055000	-2385865.75
1060000	-2384937.5
1065000	-2385605.25
1070000	-2386134.5
1075000	-2384657.25
1080000	-2384703
1085000	-2385996.75
1090000	-2385740.75
1095000	-2393135.25
1100000	-2397841.5
1105000	-2406817.75
1110000	-2408735
1115000	-2410725.5
1120000	-2411143.25
1125000	-2410708
1130000	-2410266.5
1135000	-2414689
1140000	-2419066
1145000	-2425991.5
1150000	-2425882.5
1155000	-2435135.25
1160000	-2436290
1165000	-2436274.5
1170000	-2436126
1175000	-2435794.5
1180000	-2437421
1185000	-2436048
1190000	-2435700
1195000	-2436853.5
1200000	-2439805.25
1205000	-2444604.5
1210000	-2450472.5
1215000	-2451632
1220000	-2450530
1225000	-2451544.25
1230000	-2450034.25
1235000	-2451544
1240000	-2451846.75
1245000	-2451441.5
1250000	-2451115.5
1255000	-2459214.5
1260000	-2463202.5
1265000	-2463669.5
1270000	-2463333
1275000	-2464966.75
1280000	-2465627
1285000	-2465189.5
1290000	-2466046.25
1295000	-2465828.5
1300000	-2467039.75
1305000	-2473565.5
1310000	-2476689.5
1315000	-2477339.25
1320000	-2478695
1325000	-2479664
1330000	-2482194.5
1335000	-2486862
1340000	-2488102.25
1345000	-2489467
1350000	-2489069.5
1355000	-2490305.75
1360000	-2489871.75
1365000	-2504209.75
1370000	-2519197.75
1375000	-2526450.5
1380000	-2529764.5
1385000	-2535549.5
1390000	-2538063.75
1395000	-2539219
1400000	-2541069
1405000	-2541088
1410000	-2539035
1415000	-2541941.5
1420000	-2541104.75
1425000	-2540172.5
1430000	-2540856.25
1435000	-2539619.5
