timestep	potential_energy
0	-233063.375
5000	-1916907.625
10000	-2239956.25
15000	-2330100.25
20000	-2413273.5
25000	-2469578
30000	-2541283
35000	-2602484.5
40000	-2645435.5
45000	-2682461
50000	-2693776
55000	-2743146
60000	-2788018.25
65000	-2829879.5
70000	-2862036.5
75000	-2883384.75
80000	-2897621
85000	-2923098.75
90000	-2945474
95000	-2986352.25
100000	-3037550.25
105000	-3083872.25
110000	-3100659.5
115000	-3105737.5
120000	-3121592.5
125000	-3130195
130000	-3150228.5
135000	-3160860.5
140000	-3189458.5
145000	-3207938.5
150000	-3233458
155000	-3245092
160000	-3255986
165000	-3272146.5
170000	-3279240.5
175000	-3307073.5
180000	-3315994
185000	-3342565.5
190000	-3343093.5
195000	-3344057.25
200000	-3351217
205000	-3366652.5
210000	-3373457.5
215000	-3379960.75
220000	-3405516
225000	-3417435.25
230000	-3432401.5
235000	-3460996.5
240000	-3478992.75
245000	-3486085
250000	-3489105
255000	-3524296
260000	-3525031.5
265000	-3528553.5
270000	-3544131.5
275000	-3559570
280000	-3574449
285000	-3587330
290000	-3595990
295000	-3601510.25
300000	-3601467.5
305000	-3601260.5
310000	-3601923
315000	-3608309
320000	-3609751
325000	-3627748.25
330000	-3651524.75
335000	-3654451.25
340000	-3659785.75
345000	-3664199.5
350000	-3675482.5
355000	-3684310.75
360000	-3693255.5
365000	-3694459.5
370000	-3694464
375000	-3695881.5
380000	-3695743.25
385000	-3695018
390000	-3700148
395000	-3707264
400000	-3707471.75
405000	-3708661.5
410000	-3718192
415000	-3721058
420000	-3727422
425000	-3728205
430000	-3728890
435000	-3729162.5
440000	-3729027.5
445000	-3727854
450000	-3731586
455000	-3744993
460000	-3745454.25
465000	-3756189.75
470000	-3756865.5
475000	-3770003.25
480000	-3783050.25
485000	-3786083.75
490000	-3788419.25
495000	-3788377
500000	-3796623.25
505000	-3803234.5
510000	-3806815.25
515000	-3830212
520000	-3843547
525000	-3845624.75
530000	-3847311
535000	-3851083.5
540000	-3864174.5
545000	-3864340.25
550000	-3865526.75
555000	-3876996.25
560000	-3881614.5
565000	-3891782.25
570000	-3897141.5
575000	-3902405.5
