timestep	potential_energy
0	5494112
5000	7108989
10000	6097970.5
15000	7827615.5
20000	9064237
25000	5813678
30000	7564225.5
35000	6363630
40000	8098214
45000	9116394
50000	8021360
55000	8178422
60000	6742773
65000	8476815
70000	6918402.5
75000	5808570
80000	7635854
85000	7019978
90000	5047736
95000	8025372.5
100000	7010825
105000	6846822
110000	7139351.5
115000	7318239
120000	7260989
125000	7961477.5
130000	8760950
135000	5394590
140000	8229666
145000	5743635
150000	6823087
155000	6599162
160000	6911251
165000	6913186
170000	7785163.5
175000	8092606.5
180000	7094997
185000	8658819
190000	8157464
195000	6917887
200000	6075030
205000	7559121
210000	6425020
215000	6794934
220000	7059123
225000	9073905
230000	6167452.5
235000	7277895
240000	6863453
245000	7739880
250000	7006558.5
255000	7703206.5
260000	5893632
265000	7491798
270000	5165463
275000	7390075
280000	10053656
285000	6478527
290000	6130206
295000	6476212
300000	6638288
305000	8203974
310000	8652525
315000	7984714
320000	5678950
325000	6095488
330000	6851486
335000	5761640.5
340000	5287476
345000	8685194
350000	5697740
355000	6758499.5
360000	6836110
365000	5283047
370000	7713765.5
375000	7498097
380000	7636433
385000	6408080
390000	8866794
395000	6654629
400000	6750801
405000	8070597.5
410000	6905028
415000	8097407
420000	7182458.5
425000	6709630
430000	8442799
435000	5904094
440000	7090499
445000	6173693
450000	6718889.5
455000	5482521
460000	7022096
465000	6613623
470000	6662009.5
475000	5804153.5
480000	4986212
485000	7546209.5
490000	5352784
495000	8526947
500000	8339948.5
505000	7789356
510000	7636959.5
515000	5433633
520000	6351971
525000	7466064
530000	5266924
535000	6792157
540000	6255057
545000	7431461.5
550000	8687334
555000	6220531.5
560000	7288361
565000	6386495.5
570000	7970623
575000	7303127.5
580000	5376392.5
585000	6363556
590000	6409114
595000	6765166
600000	8067538
605000	7900843.5
610000	6412347
615000	6746295
620000	6526370
625000	7263324.5
630000	7579207
635000	6241383
640000	8144447
645000	7414108
650000	7592885
655000	7424538
660000	6017227
665000	8254409
670000	7170986.5
675000	7805371.5
680000	8303374
685000	6138278.5
690000	5680856
695000	5863774
700000	8277833
705000	7189664
710000	6969523.5
715000	7369070
720000	6145371
725000	8218992
730000	7389272
735000	6539410
740000	5322746
745000	6393018.5
750000	6571431.5
755000	7602696
760000	7303191
765000	10722714
770000	6151831
775000	5383594
780000	6043071
785000	8110720
790000	7435811
795000	7458798
800000	6884416
805000	6430380
810000	8570017
815000	5898343
820000	7205224
825000	8190636.5
830000	7123750
835000	6593416
840000	6583418
845000	6752473.5
850000	7437330
855000	7663214
860000	6255231
865000	6809798
