timestep	potential_energy
0	-13583.74023
5000	-32760.55078
10000	-49854.4375
15000	-67435.36719
20000	-82859.92188
25000	-95985.21875
30000	-106293.1172
35000	-113551.4766
40000	-120152.0781
45000	-125737.125
50000	-130725.2344
55000	-135081.5312
60000	-138450.9688
65000	-142232.2656
70000	-143636.1719
75000	-145858.2812
80000	-148285.5938
85000	-149811.25
90000	-151656.875
95000	-153712.5312
100000	-155643.5469
105000	-156772.25
110000	-158294.9062
115000	-158967.1562
120000	-160660.5469
125000	-162614.9375
130000	-165348.3125
135000	-167045.125
140000	-168129.5625
145000	-169989.2031
150000	-171616.8125
155000	-173649.1094
160000	-174437.8281
165000	-175593.5625
170000	-176786.2188
175000	-177044.375
180000	-178602.0938
185000	-178934.25
190000	-181306.5625
195000	-182627.4375
200000	-183064.4375
205000	-183707.9062
210000	-185934.5312
215000	-187303.4688
220000	-188518.8125
225000	-189983.7188
230000	-190519.5
235000	-190110.0781
240000	-191400.7812
245000	-191667.4688
250000	-193040.2812
255000	-193448.75
260000	-193832.6562
265000	-194279.3125
270000	-195094.0625
275000	-195118.5
280000	-195387.0625
285000	-194940.4062
290000	-195446.4375
295000	-196266.5
300000	-196856.875
305000	-197109.6875
310000	-197820.4375
315000	-197205.2031
320000	-197354.5469
325000	-198485.6562
330000	-199621.3438
335000	-200299.75
340000	-201362.0625
345000	-202699.625
350000	-203140.4688
355000	-204225.7812
360000	-204001.9219
365000	-203803.0938
370000	-204970.1875
375000	-205061.7031
380000	-205355.2188
385000	-205290.5625
390000	-205867.6562
395000	-205613.125
400000	-205444.7656
405000	-205489.7344
410000	-205540.9688
415000	-205727.125
420000	-205955.875
425000	-207002.5625
430000	-206837.125
435000	-207779.5312
440000	-207551.6719
445000	-208601.3438
450000	-209540.9688
455000	-210060.8125
460000	-211396.6562
465000	-211821.3438
470000	-212275.8906
475000	-213013.0156
480000	-212152.8125
485000	-212429.0625
490000	-212390.75
495000	-213594.75
500000	-213907.3125
505000	-214422.9844
510000	-213987.875
515000	-214852.1875
520000	-214519.0312
525000	-215317.0625
530000	-216542.5
535000	-216580.3906
540000	-217603.5469
545000	-216515.5469
550000	-216653.875
555000	-218002.5312
560000	-218530.375
565000	-219579.9688
570000	-219583.9531
575000	-219628.2812
580000	-221332.0938
585000	-221093.5
590000	-222523.875
595000	-222567.2188
600000	-222505.8438
605000	-221864.5625
610000	-221673.8125
615000	-221876.8125
620000	-222780.875
625000	-222403.7344
630000	-223107.5625
635000	-222934.1562
640000	-224071.4688
645000	-223741.9844
650000	-223446.4688
655000	-224653.4375
660000	-223562.8438
665000	-223812.6406
670000	-224501.875
675000	-223841.1094
680000	-223130.0312
685000	-223826.6562
690000	-224468.6406
695000	-224566.625
700000	-224015.75
705000	-225010.4219
710000	-224131.1875
715000	-223467.2344
720000	-224355.9688
725000	-224778.9062
730000	-224301.2812
735000	-224041.6875
740000	-224092.0938
745000	-224304.0781
750000	-223786.4219
755000	-223845.25
760000	-225359.25
765000	-224923.9062
770000	-225198.5156
