timestep	potential_energy
0	23135084
5000	18548030
10000	18719148
15000	24868600
20000	21656152
25000	15907860
30000	21096930
35000	20365840
40000	21286078
45000	21500402
50000	22383780
55000	23528118
60000	22058000
65000	20378428
70000	19250606
75000	21449172
80000	24583292
85000	20456408
90000	17437892
95000	19791894
100000	20680484
105000	18030432
110000	21866390
115000	23003878
120000	17248696
125000	22226312
130000	17290604
135000	22336566
140000	22347160
145000	18482652
150000	18566782
155000	18804490
160000	18413816
165000	22682312
170000	19225428
175000	19677280
180000	22689732
185000	21353484
190000	22465808
195000	20338488
200000	21787524
205000	19675628
210000	20866020
215000	17829944
220000	18497122
225000	20067176
230000	20979982
235000	19315818
240000	19509020
245000	24090436
250000	21001044
255000	18971874
260000	20248500
265000	20355936
270000	23628460
275000	22721958
280000	19740152
285000	21555256
290000	18216890
295000	18924296
300000	19761100
305000	17910516
310000	20560918
315000	16812380
320000	19304530
325000	20061498
330000	19976554
335000	19508256
340000	23068978
345000	22322524
350000	18982568
355000	21347242
360000	19871320
365000	20159476
370000	21183828
375000	19513234
380000	19854604
385000	18708770
390000	20535480
395000	21310814
400000	18631072
405000	21002500
410000	21088300
415000	17886922
420000	18867916
425000	18021046
430000	21150476
435000	22389100
440000	23320196
445000	23031720
450000	21747604
455000	19761922
460000	22356296
465000	22213506
470000	23607964
475000	19874804
480000	21036738
485000	21367384
490000	18442132
495000	19843220
500000	19442440
505000	20724354
510000	18168810
515000	23046524
520000	19705240
525000	16132480
530000	21437864
535000	21316352
540000	21676904
545000	21479308
550000	21621360
555000	20723806
560000	18796248
565000	21914258
570000	18403784
575000	23001442
580000	20759716
585000	18650344
590000	20030166
595000	20506512
600000	19439464
605000	25086328
610000	19289074
615000	16799104
620000	20687738
625000	19040904
630000	19369320
635000	18063228
640000	19454996
645000	25017080
650000	21740444
655000	20875632
660000	22030236
665000	19170898
670000	19887990
675000	19111804
680000	18329952
685000	18392642
690000	19576616
695000	18468078
700000	21213766
705000	19571478
710000	22374024
715000	21556142
720000	22663208
725000	19705148
730000	20055656
735000	22613838
740000	20761900
745000	21866680
750000	19094850
755000	21447448
760000	20564576
765000	19673912
770000	21083682
775000	19414634
780000	25591760
785000	16658105
790000	20946004
795000	20938196
800000	20505824
805000	20924736
810000	18434554
815000	20379624
820000	24153866
825000	19947306
830000	20494996
835000	19265272
840000	19246996
845000	24953940
850000	18495186
855000	20496940
860000	21084218
865000	19615960
870000	18640652
875000	19838400
880000	20548052
885000	21425494
890000	20612486
895000	20800764
900000	22035200
905000	22222010
910000	20122940
915000	23140898
920000	16945648
925000	18011152
930000	22012000
935000	20894928
940000	22105650
945000	19807680
950000	21797852
955000	19926830
960000	19169924
965000	19323568
970000	20446718
975000	20020310
980000	21391978
985000	19187652
990000	16957504
995000	19615984
1000000	20205780
1005000	18133316
1010000	19221576
1015000	19984278
1020000	20049004
1025000	20139072
1030000	22357572
1035000	18816454
1040000	18891342
1045000	22235588
1050000	19579872
1055000	20892830
1060000	20676396
1065000	20339092
1070000	21722080
1075000	22992456
1080000	23315836
1085000	20585404
1090000	16656260
1095000	22542450
1100000	20248760
1105000	22505448
1110000	18569426
1115000	20837344
1120000	18676134
1125000	22629480
1130000	21082724
1135000	19934576
1140000	20987414
1145000	19142836
1150000	18482404
1155000	19114016
1160000	20986574
1165000	22053214
1170000	25140038
1175000	23110456
1180000	23411360
1185000	21133938
1190000	20359256
1195000	21833556
1200000	20197216
1205000	19543210
1210000	21321474
1215000	19780682
1220000	21549624
1225000	22742092
1230000	19553096
1235000	20495044
1240000	19063752
1245000	20017362
1250000	23958362
1255000	18100744
1260000	25125004
1265000	19295824
1270000	22257884
1275000	19186236
1280000	23434270
1285000	17807748
1290000	21008384
1295000	20498668
1300000	21351542
1305000	22221256
1310000	23371256
1315000	25508780
1320000	21417622
1325000	20376044
1330000	20305844
1335000	20880452
1340000	21358656
