timestep	potential_energy
0	-2257.274414
5000	-5055.431152
10000	-6710.892578
15000	-7961.908203
20000	-8866.144531
25000	-10222.00586
30000	-11006.2793
35000	-11957.73828
40000	-12040.74219
45000	-12124.93457
50000	-13428.26953
55000	-13790.98047
60000	-13308.57812
65000	-14355.6084
70000	-14382.69238
75000	-14890.19629
80000	-14975.64648
85000	-16217.27344
90000	-15788.74414
95000	-16095.22266
100000	-16890.92773
105000	-17326.37109
110000	-17959.60547
115000	-18371.44531
120000	-18307.16797
125000	-18924.22461
130000	-19257.71289
135000	-19553.31836
140000	-19628.24609
145000	-20402.51758
150000	-20628.20703
155000	-20600.82031
160000	-20592.75
165000	-21938.83398
170000	-22101.32031
175000	-22759.71484
180000	-23230.38281
185000	-22976.25391
190000	-23016.09766
195000	-22768.60742
200000	-23249.51172
205000	-22495.99219
210000	-22549.70117
215000	-23025.45703
220000	-23528.91797
225000	-23317.19727
230000	-24077.43555
235000	-23869.04883
240000	-23797.10352
245000	-23798.4668
250000	-24014.82812
255000	-24506.82422
260000	-25113.53125
265000	-25784.35156
270000	-26327.5332
275000	-26449.52344
280000	-26450.33398
285000	-26293.17969
290000	-26011.29688
295000	-27482.10547
300000	-28088.26562
305000	-29282.98047
310000	-28923.50781
315000	-28855.31836
320000	-29457.67383
325000	-29453.45312
330000	-30010.33984
335000	-30531.05664
340000	-30598.16602
345000	-30618.09766
350000	-31373.00781
355000	-31613.59961
360000	-31598.20703
365000	-31681.8125
370000	-31765.75586
375000	-31333.21484
380000	-31098.88672
385000	-30782.54492
390000	-31064.70703
395000	-30545.44336
400000	-30574.87109
405000	-30025.24219
410000	-31502.98438
415000	-31876.13281
420000	-32468.91211
425000	-31785.38281
430000	-32212.88281
435000	-31956.90625
440000	-31787.35547
445000	-31836.875
450000	-31952.02148
455000	-32707.13672
460000	-32978.31641
465000	-33223.69141
470000	-32965.10938
475000	-33868.38281
480000	-33869.34375
485000	-34225.39844
490000	-35329.625
495000	-36536.05469
500000	-35284.46875
505000	-35424.26953
510000	-37048.89844
515000	-37599.96875
520000	-38141.48047
525000	-38194.46875
530000	-36884.40234
535000	-37149.33594
540000	-37787.44141
545000	-37991.79297
550000	-37543.23047
555000	-37495.36328
560000	-38218.61719
565000	-37702.91797
570000	-38310.58594
575000	-38033.625
580000	-38025.28125
