timestep	potential_energy
0	7649.416504
5000	-8.51652813
10000	-9.981140137
15000	-7.779043198
20000	-16.82298851
25000	-12.20469189
30000	-13.24000168
35000	-3.489947319
40000	-1.770858884
45000	-4.29121685
50000	-2.98200202
55000	-1.605951548
60000	-9.139590263
65000	2.801949024
70000	1.834198952
75000	-1.71598053
80000	2.862451553
85000	-14.00348091
90000	-9.969806671
95000	5.324281693
100000	-15.05279636
105000	-7.144545078
110000	-12.68910599
115000	-5.698003292
120000	-11.96792126
125000	1.521333098
130000	-5.090889931
135000	-4.869092941
140000	-16.49074364
145000	-2.567591906
150000	-7.931114197
155000	-3.518492937
160000	-7.145334244
165000	-7.728382111
170000	-14.59541607
175000	-4.777787685
180000	-8.984381676
185000	-6.613337517
190000	-8.843151093
195000	-11.1519146
200000	0.5920913219
205000	-8.502822876
210000	-7.430354118
215000	-2.978620529
220000	-12.1464529
225000	0.1852242947
230000	-1.283054113
235000	-2.46603632
240000	-3.601034641
245000	-8.785972595
250000	-8.927927971
255000	-14.00505066
260000	0.8664152622
265000	0.6063280106
270000	5.021787167
275000	-6.055716991
280000	-7.179491043
285000	-9.295573235
290000	0.895088315
295000	-6.242204666
300000	-6.025841713
305000	-12.54460812
310000	-2.921182156
315000	-8.074342728
320000	-5.268940926
325000	-8.300075531
330000	-0.945417881
335000	-3.322671652
340000	-6.095065594
345000	-11.46424675
350000	-3.160235643
355000	-13.31507015
360000	-3.841436863
365000	-11.13999176
370000	-1.539276361
375000	-15.80022049
380000	-5.921916962
385000	-6.949014664
390000	-5.304897308
395000	-8.773868561
400000	-8.204275131
405000	-10.09181881
410000	-13.34256554
415000	10.74865913
420000	-3.355111599
425000	2.477078199
430000	-8.711293221
435000	6.176114082
440000	0.7064480782
445000	-4.556242943
450000	-5.400529385
455000	-11.93193436
460000	-8.383485794
465000	-7.200746536
470000	0.1327552795
475000	-5.35632515
480000	-9.502965927
485000	-10.63244057
490000	3.84982729
495000	-5.662959099
500000	-6.744833946
505000	0.958439827
510000	-0.7348432541
515000	-2.704780102
520000	-7.862135887
525000	-6.292153358
530000	4.143012047
535000	-3.846907854
540000	-9.923179626
545000	-9.6121521
550000	-3.110239983
555000	-5.755259991
560000	-4.014661789
565000	-7.329846859
570000	-4.17757988
575000	-5.795039177
580000	-7.758198738
585000	1.37509656
590000	1.28230381
595000	-0.0839612484
600000	-0.4824404716
605000	-5.423539162
610000	-3.105918407
615000	-11.24373817
620000	-6.605245113
625000	-2.141315699
630000	-5.490635395
635000	-7.120621204
640000	-10.53809738
645000	-0.550614357
650000	-12.93294144
655000	-3.430514336
660000	-11.82152748
665000	-14.07084179
670000	-0.6614673138
675000	-10.60783768
680000	3.479611874
685000	-1.103665113
690000	-5.594312668
695000	-2.783653736
700000	8.755596161
705000	-12.3705616
710000	-7.223425865
715000	-9.55850029
720000	-8.102500916
725000	-10.56173038
730000	-7.162978172
735000	-4.163795948
740000	-18.38207054
745000	-10.45843315
750000	-12.22670841
755000	-20.54988098
760000	-4.134039879
765000	-11.09925652
770000	-3.974542856
775000	-5.7903018
780000	-7.639935493
785000	-14.50971031
790000	-11.8401804
795000	-6.19686079
800000	-9.393075943
805000	-7.197051048
810000	-5.316131592
815000	-1.255455375
820000	-6.294816494
825000	-6.646372795
830000	-9.661367416
835000	-11.2924881
840000	-2.20445919
845000	-5.441865444
850000	0.1943867207
855000	-7.744371414
860000	-9.562944412
865000	-1.951811314
870000	-2.921239376
875000	-9.428937912
880000	-7.139722824
885000	-9.11229229
890000	-4.282530308
895000	-9.787638664
900000	-7.759907722
905000	-0.3723212481
910000	-2.847248554
915000	-7.106506348
920000	-3.452141762
925000	-3.759866714
930000	1.142381191
935000	-12.56880569
940000	-7.353611946
945000	-6.958508492
950000	-4.362351418
955000	-4.223326206
960000	-0.3926224709
965000	-12.56837559
970000	-10.89422035
975000	-1.219541192
980000	5.922076225
985000	-6.571164131
990000	-7.217796326
995000	4.951152325
1000000	-12.21856689
1005000	-5.592021465
1010000	-4.572882652
1015000	-16.75142479
1020000	-1.583467722
1025000	-8.295618057
1030000	-6.788842201
1035000	-7.703562737
1040000	-8.373558044
1045000	-11.75160408
1050000	-6.557447433
1055000	-11.36143112
1060000	-9.60130024
1065000	-7.356905937
1070000	-5.097115517
1075000	1.865862489
1080000	-6.942943573
1085000	-7.050127983
1090000	-12.690382
1095000	-11.78209496
1100000	-11.51139832
1105000	-4.730960369
1110000	-8.44942379
1115000	-8.009077072
1120000	-10.95574951
1125000	-11.94227982
1130000	-6.185783386
1135000	-12.7522049
1140000	-0.2067062855
1145000	8.795491219
1150000	-4.585334778
1155000	-1.423744678
1160000	-9.829287529
1165000	-10.13339138
1170000	3.413496017
1175000	-3.872895718
1180000	-9.153272629
1185000	-12.49081993
1190000	-1.575528622
1195000	-11.54547596
1200000	-5.377274036
1205000	-2.773138523
1210000	4.030260086
1215000	-7.322947979
1220000	-12.49549198
1225000	-12.6049757
1230000	-2.159974813
1235000	-8.543387413
1240000	-7.047616482
1245000	-1.917624712
1250000	-11.78092194
1255000	-15.18875599
1260000	-6.772853851
1265000	-6.694054127
1270000	-6.57661581
1275000	-0.9886609912
1280000	-16.09327698
1285000	-1.353461027
1290000	-7.343880653
1295000	-10.70183182
1300000	-8.138390541
1305000	6.067445755
1310000	-4.124403954
1315000	-7.345985413
1320000	-3.651452065
1325000	-12.851964
1330000	-0.6786842346
1335000	-4.401798725
1340000	-8.913988113
1345000	-8.697630882
1350000	1.747051001
1355000	-8.843443871
1360000	-9.376022339
1365000	-8.8387537
1370000	-3.45040369
1375000	-11.33897686
1380000	-5.122474194
1385000	-5.310031414
1390000	-5.562914848
1395000	-13.51944637
1400000	-5.847925663
1405000	-15.00314617
1410000	-13.17395496
1415000	-10.28341961
1420000	1.445000648
1425000	-9.01307869
1430000	-14.82973385
1435000	-10.39183807
1440000	-3.22391963
1445000	-9.779968262
1450000	-5.598996639
1455000	-3.53401041
1460000	-3.623129368
1465000	-11.72626495
1470000	-6.747020245
1475000	-7.259963036
1480000	-9.267944336
1485000	-1.922528267
