timestep	potential_energy
0	-1251.483643
5000	-30591.1875
10000	-64636.08203
15000	-95863.82031
20000	-122236.2656
25000	-143444.0312
30000	-166479.125
35000	-187217.3438
40000	-203788.5625
45000	-222307.75
50000	-236813.3125
55000	-250135.75
60000	-261890.2188
65000	-274189.1875
70000	-284092.5
75000	-295282.4688
80000	-302290.625
85000	-313277.5312
90000	-320359.4375
95000	-329028.2188
100000	-338136.5312
105000	-345546.125
110000	-350959.5
115000	-356307.75
120000	-363232.3125
125000	-369670.5
130000	-375677.6875
135000	-381675.8125
140000	-386660.5938
145000	-393178.5938
150000	-397862.8125
155000	-403565.6562
160000	-407053.8438
165000	-411143.3438
170000	-414894.5
175000	-421452
180000	-424135.3125
185000	-427908.4062
190000	-430523.25
195000	-433621.5312
200000	-437337.25
205000	-440463
210000	-443872.5938
215000	-446766.5625
220000	-450996.625
225000	-453898.2812
230000	-457900.875
235000	-461951.3125
240000	-465277.9062
245000	-467090.0938
250000	-469705.9375
255000	-472896.25
260000	-477488.75
265000	-481087.6875
270000	-483350.4688
275000	-486220.8125
280000	-488211.3125
285000	-488928.5
290000	-491845.6562
295000	-495133.375
300000	-496974
305000	-498726.4375
310000	-502262.0625
315000	-506334.1562
320000	-507737.9688
325000	-510121.2188
330000	-511621.75
335000	-513014.4062
340000	-514232.25
345000	-515291.3125
350000	-517599.1562
355000	-518943.75
360000	-521017.3125
365000	-523055.7188
370000	-527820.375
375000	-529445.25
380000	-530978.25
385000	-532034.4375
390000	-534155.125
395000	-535726.375
400000	-539294.5
405000	-540578.375
410000	-542832
415000	-543374.625
420000	-544345.4375
425000	-545444.4375
430000	-547943.75
435000	-550263.625
440000	-551512.375
445000	-553676.625
450000	-555935.375
455000	-557243.25
460000	-559007.9375
465000	-559171.125
470000	-559763.25
475000	-561172
480000	-563804.25
485000	-564921.375
490000	-567453.9375
495000	-569275.375
500000	-570529.5625
505000	-571229.0625
510000	-573920.25
515000	-574327.9375
520000	-575501.875
525000	-577128.375
530000	-578434.8125
535000	-579115.25
540000	-579820
545000	-580295.75
550000	-580766
555000	-581608.5625
560000	-583574
565000	-583571.6875
570000	-583473.8125
575000	-583802.5625
580000	-584476.9375
585000	-587154.9375
590000	-587748.5625
595000	-587591.875
600000	-589116
605000	-591223.375
610000	-592760.5
615000	-593519.375
620000	-594055.625
625000	-594959.8125
630000	-596011.125
635000	-597389.375
640000	-598306.5
645000	-598697.5
650000	-599666.75
655000	-600771.9375
660000	-602607.5
665000	-604247.875
670000	-605678.1875
675000	-606950.3125
680000	-607925.9375
685000	-609988.5
690000	-610950.25
695000	-611523.25
700000	-611810.9375
705000	-612820.875
710000	-613943.25
715000	-614684.125
720000	-615032.125
725000	-616092.125
730000	-617590
735000	-618694.375
740000	-618607.375
745000	-618925.6875
750000	-618890.125
755000	-618854.25
760000	-618952.5
765000	-618762.5625
770000	-619939.625
775000	-620362.625
780000	-621592.5
785000	-622801.125
790000	-623465.875
795000	-623561.625
800000	-623799.5
805000	-623784.4375
810000	-624050.875
815000	-623987.75
820000	-624526.0625
825000	-624525.75
830000	-625122.625
835000	-626680.8125
840000	-626862.625
845000	-627685.5
850000	-627876.0625
855000	-629312.125
860000	-630499.75
865000	-631106.125
870000	-632654.75
875000	-632735.375
880000	-632730.8125
885000	-633589.9375
890000	-633797.125
895000	-635033.375
900000	-635134.8125
905000	-635555.25
910000	-635431.25
915000	-635624
920000	-638657.3125
925000	-639380.625
930000	-639994.875
935000	-640154.875
940000	-640140.875
945000	-640584.5625
950000	-641853.625
955000	-643350.4375
960000	-643657.25
965000	-643867.9375
970000	-643736.875
975000	-644169.9375
980000	-645714
985000	-646677
990000	-646900.75
995000	-646831.125
1000000	-647356.5
1005000	-647363.125
1010000	-647379.8125
1015000	-648432.875
1020000	-648337.8125
1025000	-649432.75
1030000	-650090.875
1035000	-649913.9375
1040000	-649985.875
1045000	-650490.125
1050000	-650655.3125
1055000	-650868.25
1060000	-651960.25
1065000	-651889.875
1070000	-652363.625
1075000	-652333
1080000	-652498.25
1085000	-653392.3125
1090000	-654018.875
1095000	-654092.5
1100000	-655243.875
1105000	-655310
1110000	-655854.3125
1115000	-655844.75
1120000	-656020.75
1125000	-656207.5625
1130000	-657019.375
1135000	-657081
1140000	-657924.125
1145000	-658587.25
1150000	-658720.75
1155000	-660656.0625
1160000	-662284.9375
1165000	-662430
1170000	-663237
1175000	-664205.8125
1180000	-664535.4375
1185000	-664492.125
1190000	-664607.3125
1195000	-665403
1200000	-665521
1205000	-666636.375
1210000	-666679.5625
1215000	-666583.75
1220000	-668514.5
1225000	-669073.25
1230000	-668922.75
1235000	-671961.75
1240000	-673117.5
1245000	-673035.4375
1250000	-672949.9375
1255000	-673031.8125
1260000	-672978.6875
1265000	-673142.0625
1270000	-673760.25
1275000	-675114.375
1280000	-675449.5
1285000	-675406.125
1290000	-676012.4375
1295000	-675828.1875
1300000	-676666.1875
1305000	-677715.875
1310000	-677949.9375
1315000	-677856.1875
1320000	-677834
1325000	-678869.0625
1330000	-679923
1335000	-679735.5625
1340000	-680315.625
1345000	-681938.5625
1350000	-682016.3125
1355000	-682762.125
1360000	-682859.5625
1365000	-685669.3125
1370000	-685968
1375000	-685916.1875
1380000	-685906.25
1385000	-685864.8125
1390000	-686939.25
1395000	-687598.3125
1400000	-687941.3125
1405000	-687981.3125
1410000	-687841.9375
1415000	-687960.1875
1420000	-688025.6875
1425000	-688398
1430000	-688343.6875
1435000	-688484.5
1440000	-688591
1445000	-688477.9375
1450000	-688519
1455000	-689077.25
1460000	-689121.1875
1465000	-689384.0625
1470000	-690098.875
1475000	-690245.125
1480000	-690088.25
1485000	-690602.375
1490000	-692128.125
1495000	-692951.4375
1500000	-693082.875
1505000	-694664.6875
1510000	-694636.125
1515000	-696405.9375
1520000	-697155.3125
1525000	-697136.125
1530000	-697669.75
1535000	-697651.125
1540000	-697750.8125
1545000	-697719.125
1550000	-697722.875
1555000	-697621.375
1560000	-697632.25
1565000	-698338.1875
1570000	-698900.125
1575000	-698756
1580000	-698783.375
1585000	-699703.0625
1590000	-700007.375
1595000	-700338.75
1600000	-700302.875
1605000	-700418.375
1610000	-700950.875
1615000	-701269.625
1620000	-701301.5
1625000	-701288.8125
1630000	-701757.3125
1635000	-701952.1875
1640000	-701846.375
1645000	-702131.75
1650000	-702647.875
1655000	-705100.9375
1660000	-705116.5
1665000	-705892.8125
1670000	-705706.4375
1675000	-705874.5
1680000	-707780.125
1685000	-708091.625
1690000	-707983.9375
1695000	-709917.3125
1700000	-711062.125
1705000	-711217.5
1710000	-711230.4375
1715000	-712576.5
1720000	-713006.1875
1725000	-713241
1730000	-713055.625
1735000	-713365.6875
1740000	-713287.75
1745000	-713206.875
1750000	-713065.75
1755000	-713377.25
1760000	-713461.9375
1765000	-713799.75
1770000	-714036
1775000	-713826.4375
1780000	-714784
1785000	-715639.5
1790000	-715447.5625
1795000	-715545.75
1800000	-716316.0625
1805000	-717073.75
1810000	-717038.25
1815000	-717199.125
1820000	-717044.125
1825000	-718117.375
1830000	-718488.4375
1835000	-718861.75
1840000	-719522.5625
1845000	-719465.875
1850000	-719523.5625
1855000	-719862.5
1860000	-719981
1865000	-720378.25
1870000	-720667.875
1875000	-720605.75
1880000	-720774.1875
1885000	-720831.875
1890000	-721698.5
1895000	-721787.5
1900000	-721811.875
1905000	-721882.125
1910000	-722743.75
1915000	-724271.75
1920000	-724381.75
1925000	-724478.125
1930000	-724443.75
