timestep	potential_energy
0	-124.3338623
5000	-143.5780334
10000	-140.2981567
15000	-144.986618
20000	-141.0260315
25000	-144.5948486
30000	-139.6061859
35000	-143.4450226
40000	-153.4632568
45000	-148.1586761
50000	-146.3550262
55000	-147.4310303
60000	-142.3415222
65000	-145.8106689
70000	-146.7140503
75000	-149.2489014
80000	-140.1519165
85000	-148.5253906
90000	-148.6010742
95000	-142.1852722
100000	-141.6221313
105000	-146.1365662
110000	-145.7356873
115000	-148.0229034
120000	-145.2845764
125000	-146.6166077
130000	-148.8517914
135000	-151.1375427
140000	-145.1274414
145000	-145.9062195
150000	-144.5880432
155000	-138.7698517
160000	-148.020462
165000	-140.8387451
170000	-149.9464111
175000	-137.9827576
180000	-145.8371582
185000	-147.3637085
190000	-142.6915283
195000	-152.9835815
200000	-144.9688873
205000	-152.0235901
210000	-143.0408936
215000	-145.299942
220000	-151.6982727
225000	-139.2670593
230000	-140.8298645
235000	-152.3302002
240000	-137.1847382
245000	-140.45784
250000	-144.3398285
255000	-147.630127
260000	-140.1443176
265000	-147.5292664
270000	-144.1706848
275000	-143.6023407
280000	-139.5173798
285000	-142.4073639
290000	-149.5046387
295000	-140.7658081
300000	-142.8600006
305000	-145.9419556
310000	-147.6432495
315000	-148.285614
320000	-148.1069336
325000	-142.665802
330000	-143.7095947
335000	-138.7848816
340000	-147.6484985
345000	-151.1342621
350000	-149.9850616
355000	-143.3484955
360000	-144.9162292
365000	-146.803833
370000	-144.888504
375000	-146.3983459
380000	-146.4570923
385000	-142.1637421
390000	-140.2156067
395000	-145.7498016
400000	-149.3247375
405000	-150.3780212
410000	-146.1324768
415000	-147.5368652
420000	-144.5509338
425000	-148.5835571
430000	-146.7011871
435000	-139.3340149
440000	-148.33255
445000	-141.6951294
450000	-142.3910217
455000	-145.1304321
460000	-139.3206635
465000	-148.173645
470000	-146.832962
475000	-147.6652832
480000	-140.3372955
485000	-146.7975311
490000	-149.7900696
495000	-147.9448853
500000	-148.7562256
505000	-146.0014954
510000	-146.1055908
515000	-143.0744476
520000	-150.9923706
525000	-142.6612549
530000	-150.360199
