timestep	potential_energy
0	-257822.3438
5000	-2279328.25
10000	-2621631.75
15000	-2738658.5
20000	-2807046.5
25000	-2877176.75
30000	-2948480.25
35000	-3016774.25
40000	-3059615
45000	-3103704
50000	-3170564.25
55000	-3204681.25
60000	-3247188.5
65000	-3277281.75
70000	-3314948.5
75000	-3344070.25
80000	-3397139
85000	-3430122.75
90000	-3468599.5
95000	-3497760.5
100000	-3511289
105000	-3550879.75
110000	-3567328.5
115000	-3578332.25
120000	-3600974
125000	-3608067.5
130000	-3630953.5
135000	-3659360
140000	-3696072.75
145000	-3719165
150000	-3742656.5
155000	-3754174.5
160000	-3775034.75
165000	-3778734.5
170000	-3796711.75
175000	-3841974.5
180000	-3872821.5
185000	-3878859
190000	-3881756.5
195000	-3883068.25
200000	-3886015.75
205000	-3890876.25
210000	-3891394.5
215000	-3895298.5
220000	-3901544.25
225000	-3903045.5
230000	-3933600
235000	-3936192.25
240000	-3943975.25
245000	-3960498.5
250000	-3981644.5
255000	-3986272.5
260000	-4002598
265000	-4010773.75
270000	-4014923.25
275000	-4016524.75
280000	-4040771.5
285000	-4041148.5
290000	-4068975.75
295000	-4079902.25
300000	-4080862.5
305000	-4094342.5
310000	-4104419.25
315000	-4127169.25
320000	-4130748.75
325000	-4141620.5
330000	-4142954.5
335000	-4152251.75
340000	-4156962
345000	-4180032.5
350000	-4184490
355000	-4192998.25
360000	-4203181
365000	-4205547
370000	-4217574
375000	-4220359
380000	-4218641.5
385000	-4229824
390000	-4238258.5
395000	-4239085
400000	-4242872.5
405000	-4254949
410000	-4256794
415000	-4257265
420000	-4257594
425000	-4262668.5
430000	-4287666
435000	-4290902
440000	-4299061
445000	-4298131.5
450000	-4299174
455000	-4316552.5
460000	-4321193
465000	-4321346
470000	-4322017
475000	-4321982
480000	-4332733
485000	-4333127.5
490000	-4347214
495000	-4347961
500000	-4349016
505000	-4346861.5
510000	-4348180.5
515000	-4347788
520000	-4347910.5
525000	-4347890
530000	-4348293
535000	-4353449
540000	-4353133
545000	-4374520.5
550000	-4374927
555000	-4375205
560000	-4376324
565000	-4385824
570000	-4384215.5
575000	-4398133.5
580000	-4411157.5
585000	-4412737
590000	-4426329
595000	-4433947
600000	-4446033.5
605000	-4463675
610000	-4464913
615000	-4466514
620000	-4502731.5
625000	-4511554.5
630000	-4515674
635000	-4518904
640000	-4522635
645000	-4522628
