timestep	potential_energy
0	-237336.0781
5000	-2315663.5
10000	-2630356.5
15000	-2703034.25
20000	-2778070.75
25000	-2848019
30000	-2933527.5
35000	-2985895.5
40000	-3018598
45000	-3058014.5
50000	-3096964.5
55000	-3152375
60000	-3216991
65000	-3241698.25
70000	-3264451.25
75000	-3290803.5
80000	-3322190
85000	-3367279
90000	-3388079
95000	-3410480.5
100000	-3453684
105000	-3460746.5
110000	-3474803
115000	-3543969.5
120000	-3566125.25
125000	-3588764.25
130000	-3613562
135000	-3628652.5
140000	-3662734
145000	-3663567.5
150000	-3689282.5
155000	-3695377.25
160000	-3736302.5
165000	-3760904.5
170000	-3773730.75
175000	-3781105
180000	-3806903.75
185000	-3844178.75
190000	-3853467
195000	-3862380.25
200000	-3870591.5
205000	-3876332
210000	-3880645.25
215000	-3890089
220000	-3889578.5
225000	-3909473.75
230000	-3936120.75
235000	-3950614.75
240000	-3973893
245000	-3980839
250000	-3980734
255000	-3995243
260000	-4007577
265000	-4015428
270000	-4020978.25
275000	-4020550
280000	-4021733.75
285000	-4040770.75
290000	-4048861
295000	-4053576
300000	-4054425.75
305000	-4092245.5
310000	-4103195.75
315000	-4118633
320000	-4134858
325000	-4137225
330000	-4137838.75
335000	-4146607
340000	-4146262.5
345000	-4147689.5
350000	-4146911.5
355000	-4147151.25
360000	-4151602.5
365000	-4152244.25
370000	-4157892.5
375000	-4158831.5
380000	-4160659.25
385000	-4158548.75
390000	-4157221
395000	-4160064
400000	-4166248.5
405000	-4168306
410000	-4169713.5
415000	-4168227
420000	-4170290.25
425000	-4168647.75
430000	-4171875.25
435000	-4171536.25
440000	-4172538.5
445000	-4172286.5
450000	-4170987
455000	-4170938.5
460000	-4172005
465000	-4171246.75
470000	-4180776.5
475000	-4189880.5
480000	-4189253
485000	-4189976
490000	-4199358
495000	-4197669.5
500000	-4199152
505000	-4198490.5
510000	-4199642
515000	-4217128
520000	-4223593.5
525000	-4225556
530000	-4226279
535000	-4226352
540000	-4234391
545000	-4261339
550000	-4288698
555000	-4288593
560000	-4307789
565000	-4320845.5
570000	-4331011.5
575000	-4334234.5
580000	-4332746.5
585000	-4334050
590000	-4341346
595000	-4341817
600000	-4343337
605000	-4342965
610000	-4342340
615000	-4340949
620000	-4341870
625000	-4341999.5
630000	-4344099
635000	-4351461.5
640000	-4358491
645000	-4360587.5
650000	-4360427
655000	-4361158
660000	-4360109.5
665000	-4373060
670000	-4405510
675000	-4411807
680000	-4413175.5
685000	-4415023.5
690000	-4414330.5
695000	-4415219
700000	-4416107
705000	-4414724.5
710000	-4416167
715000	-4414471
720000	-4421559
725000	-4430925
730000	-4446010.5
735000	-4449018
740000	-4462713
745000	-4467406
750000	-4467806
755000	-4467657
760000	-4466486
765000	-4469006
770000	-4468204.5
775000	-4467921.5
780000	-4469247
785000	-4484205
790000	-4486030
795000	-4487648
800000	-4499132
805000	-4498950
810000	-4497725
815000	-4498148
820000	-4498440
825000	-4499066
830000	-4498739.5
835000	-4499915
840000	-4498580.5
845000	-4499233
850000	-4498722
855000	-4500085
860000	-4500414.5
865000	-4515892
870000	-4517214
875000	-4517662
880000	-4534160
885000	-4535662.5
890000	-4539854
895000	-4539647
900000	-4539409
905000	-4539090
910000	-4540958
915000	-4539829.5
920000	-4538433.5
925000	-4538110
930000	-4538396.5
935000	-4538755
940000	-4538781
945000	-4538636
950000	-4557087
955000	-4565251
960000	-4567933.5
965000	-4578180
970000	-4582048.5
975000	-4609584
980000	-4612553.5
985000	-4634831.5
990000	-4638217.5
995000	-4642874
1000000	-4641992
1005000	-4648579
1010000	-4659316
1015000	-4660757
1020000	-4661690
1025000	-4670099.5
1030000	-4673544
1035000	-4674632
1040000	-4675118.5
1045000	-4676164.5
1050000	-4676341.5
1055000	-4676611
1060000	-4676255
1065000	-4676572
1070000	-4690797.5
1075000	-4697613.5
1080000	-4696850
1085000	-4696023
1090000	-4696689
1095000	-4696659
1100000	-4698189
1105000	-4696550.5
1110000	-4696553
1115000	-4702761
1120000	-4715194
1125000	-4718692
1130000	-4718475
1135000	-4718446
1140000	-4717961
1145000	-4720382
1150000	-4723025
1155000	-4721390
1160000	-4723335
1165000	-4722009
1170000	-4722955
1175000	-4721040
1180000	-4722850
1185000	-4724542.5
1190000	-4721396.5
1195000	-4723546
1200000	-4723260
1205000	-4723147
1210000	-4722914
1215000	-4723446.5
1220000	-4725143
1225000	-4727040
1230000	-4733765
1235000	-4749390
1240000	-4751287
1245000	-4750306
1250000	-4750807
1255000	-4750629
1260000	-4750350.5
1265000	-4750078
1270000	-4750819
1275000	-4750902
1280000	-4751102.5
1285000	-4751431
1290000	-4751062
1295000	-4752379
1300000	-4750749.5
1305000	-4749055
1310000	-4748575
1315000	-4761901
1320000	-4777003
1325000	-4776112.5
1330000	-4777372
1335000	-4778955
1340000	-4779962
1345000	-4779314.5
1350000	-4780460
1355000	-4780505
1360000	-4780630.5
1365000	-4789712.5
1370000	-4809146
1375000	-4810083.5
1380000	-4808858.5
1385000	-4809069
1390000	-4809808
1395000	-4810271
1400000	-4809500.5
1405000	-4808993
1410000	-4809422
1415000	-4811106.5
1420000	-4810528.5
1425000	-4808768
1430000	-4810657
1435000	-4810208.5
1440000	-4810567
1445000	-4809356
1450000	-4810153
1455000	-4809609
1460000	-4808581
1465000	-4809889
1470000	-4819711
1475000	-4822106
1480000	-4821597.5
1485000	-4822930.5
1490000	-4823677.5
1495000	-4822585
1500000	-4823608
1505000	-4823204
1510000	-4836035
1515000	-4844397
1520000	-4845122
1525000	-4845215
1530000	-4843773
1535000	-4862678
1540000	-4865076
1545000	-4873073
1550000	-4873495.5
1555000	-4873817.5
1560000	-4874307
1565000	-4876180
1570000	-4875827
1575000	-4874702
1580000	-4874791
1585000	-4874608
1590000	-4875597.5
1595000	-4874537.5
1600000	-4876530
1605000	-4890318
1610000	-4907221.5
1615000	-4911633
1620000	-4914302
1625000	-4916457
1630000	-4916765
1635000	-4915079
1640000	-4926707
1645000	-4929119
1650000	-4928758.5
1655000	-4929283
1660000	-4928576
1665000	-4927877
1670000	-4928632
1675000	-4927865
1680000	-4929024
1685000	-4929534
1690000	-4927672
1695000	-4927331.5
1700000	-4928159.5
1705000	-4926960.5
1710000	-4930139
1715000	-4928708
1720000	-4927416
1725000	-4928880
1730000	-4927967
1735000	-4928345
1740000	-4928015
1745000	-4927111
1750000	-4927743
1755000	-4925401
1760000	-4927214
1765000	-4929755
1770000	-4928747.5
1775000	-4928344
1780000	-4927822
1785000	-4927502.5
1790000	-4927256
1795000	-4929417
1800000	-4928746
1805000	-4942150
1810000	-4944346
1815000	-4944522
1820000	-4945561
1825000	-4945034
1830000	-4945690
1835000	-4961018.5
1840000	-4967207
1845000	-4971733
1850000	-4975444.5
1855000	-4979389.5
1860000	-4980548
1865000	-4976938
1870000	-4980614
1875000	-4979973.5
1880000	-4977698.5
1885000	-4980057
1890000	-4978617
1895000	-4978185
1900000	-4978558.5
1905000	-4978904.5
1910000	-4977311
1915000	-4980184.5
1920000	-4979908
1925000	-4979737.5
1930000	-4978120.5
1935000	-4979329
1940000	-4979639.5
1945000	-4977599.5
1950000	-4978369
1955000	-4980455.5
1960000	-4978549
1965000	-4977893.5
1970000	-4981248
1975000	-4978700.5
1980000	-4977777
1985000	-4981310
1990000	-4987156
1995000	-5004497
2000000	-5007263.5
2005000	-5007767
2010000	-5007925
2015000	-5008818
2020000	-5007654
2025000	-5006023
2030000	-5007077
2035000	-5008096
2040000	-5007509
2045000	-5006067.5
2050000	-5006591
2055000	-5006457
2060000	-5006419
2065000	-5007706
2070000	-5005739
2075000	-5006173
2080000	-5007166
2085000	-5007914.5
2090000	-5005734.5
2095000	-5006519
2100000	-5006566.5
2105000	-5006850
2110000	-5006871.5
2115000	-5008334
2120000	-5009223
2125000	-5007558
2130000	-5007861
2135000	-5007100.5
2140000	-5007016.5
2145000	-5027186
2150000	-5027819
2155000	-5028477
2160000	-5026220.5
2165000	-5025347.5
2170000	-5027959.5
2175000	-5026891
2180000	-5026765
2185000	-5027043
2190000	-5027557.5
2195000	-5026315
2200000	-5028684
2205000	-5027064
2210000	-5026382
2215000	-5026932
2220000	-5026663
2225000	-5027546
2230000	-5027729
2235000	-5027198.5
2240000	-5027889
2245000	-5042227
2250000	-5047899
2255000	-5048547.5
2260000	-5051593
2265000	-5052387
2270000	-5050726
2275000	-5052398
2280000	-5052258.5
2285000	-5071546
2290000	-5077316.5
2295000	-5077949
2300000	-5077593
2305000	-5076990.5
2310000	-5078143
2315000	-5078122.5
2320000	-5078777
2325000	-5078200.5
2330000	-5079012
2335000	-5076899
2340000	-5076776
2345000	-5079144.5
2350000	-5078897.5
2355000	-5079629
2360000	-5079836
2365000	-5089948
2370000	-5092398
2375000	-5093284
2380000	-5092240.5
2385000	-5093006
2390000	-5092884
2395000	-5090784
2400000	-5090808.5
2405000	-5092417
2410000	-5091431.5
2415000	-5093729.5
2420000	-5090484
2425000	-5092483
2430000	-5092531
2435000	-5091721.5
2440000	-5107836
2445000	-5112100
2450000	-5120328.5
2455000	-5127410
2460000	-5125583
2465000	-5129335
2470000	-5127559.5
2475000	-5126912
2480000	-5126927
2485000	-5128519
2490000	-5141009.5
2495000	-5146664
2500000	-5154397
2505000	-5162073
2510000	-5172067
2515000	-5172017.5
2520000	-5174099
2525000	-5182254
2530000	-5215574
2535000	-5226388
2540000	-5229663
2545000	-5229850
2550000	-5231306
2555000	-5232510
2560000	-5230409
2565000	-5232580
2570000	-5234805
2575000	-5237795
2580000	-5238374
2585000	-5239958
2590000	-5238344
2595000	-5239078
2600000	-5239887.5
2605000	-5238414
2610000	-5239133
2615000	-5237573
2620000	-5239264.5
2625000	-5238480
2630000	-5239400
2635000	-5237951
2640000	-5237373
2645000	-5237946
2650000	-5240178
2655000	-5239902.5
2660000	-5238212.5
2665000	-5238684
2670000	-5238492.5
2675000	-5237792
2680000	-5239033
2685000	-5238359
2690000	-5237541
2695000	-5239187
2700000	-5240782
2705000	-5240141
2710000	-5241510.5
2715000	-5239976
2720000	-5240625.5
2725000	-5240729.5
2730000	-5258398
2735000	-5262140.5
2740000	-5263898
2745000	-5263245
2750000	-5263620.5
2755000	-5265049.5
2760000	-5263684
2765000	-5262134
2770000	-5261531.5
2775000	-5264432
2780000	-5265991.5
2785000	-5263669
2790000	-5264126.5
2795000	-5262830
2800000	-5262411.5
2805000	-5262795.5
2810000	-5262714
2815000	-5265055.5
2820000	-5260896
2825000	-5262683
2830000	-5263494
2835000	-5261802
2840000	-5264501
2845000	-5264018.5
2850000	-5264044.5
2855000	-5262358.5
2860000	-5262894
2865000	-5264304
2870000	-5263615.5
2875000	-5260905.5
2880000	-5262574.5
2885000	-5265277
2890000	-5262450
2895000	-5263273
2900000	-5263709
2905000	-5262377
2910000	-5264119
2915000	-5264806
2920000	-5264192
2925000	-5263106
2930000	-5267018.5
2935000	-5288438
2940000	-5292154.5
2945000	-5294098
2950000	-5293883
2955000	-5293064
2960000	-5294120
2965000	-5293667.5
2970000	-5293940
2975000	-5294727
2980000	-5294022
2985000	-5294589.5
2990000	-5297111
2995000	-5294140
3000000	-5294035
3005000	-5297444
3010000	-5295464
3015000	-5297069
3020000	-5297262.5
3025000	-5291986
3030000	-5295322
3035000	-5295286.5
3040000	-5294660.5
3045000	-5294012
3050000	-5293579.5
3055000	-5293834.5
3060000	-5293661.5
3065000	-5295524
3070000	-5295322.5
3075000	-5295566
3080000	-5296223.5
3085000	-5293409.5
3090000	-5295953.5
3095000	-5294438
3100000	-5294377.5
3105000	-5295001
3110000	-5292336
3115000	-5294205
3120000	-5294225.5
3125000	-5295550
3130000	-5297423
3135000	-5294796.5
3140000	-5292897
3145000	-5294898
3150000	-5294059
3155000	-5295068.5
3160000	-5295926
3165000	-5294135
3170000	-5292981
3175000	-5293766.5
3180000	-5295070.5
3185000	-5295605
3190000	-5294856
3195000	-5294132
3200000	-5293548
3205000	-5293939
3210000	-5295541.5
3215000	-5296064
3220000	-5294560
3225000	-5295043
3230000	-5297258.5
3235000	-5296131
3240000	-5294356
3245000	-5293739
3250000	-5293398
3255000	-5295291
3260000	-5294331.5
3265000	-5295780
3270000	-5293999
3275000	-5295089
3280000	-5294501.5
3285000	-5294162
3290000	-5296155
3295000	-5295758
3300000	-5296016
3305000	-5294302
3310000	-5293987
3315000	-5293966
3320000	-5293261
3325000	-5294768
3330000	-5293957.5
3335000	-5293945
3340000	-5295229.5
3345000	-5293759
3350000	-5293940
3355000	-5293448
3360000	-5295836
3365000	-5293219
3370000	-5313065.5
3375000	-5314054
3380000	-5315460
3385000	-5314964
3390000	-5314468
3395000	-5312987
3400000	-5313529.5
3405000	-5314955
3410000	-5314417
3415000	-5315579
3420000	-5313425.5
3425000	-5314133.5
3430000	-5312887.5
3435000	-5313720
3440000	-5312526.5
3445000	-5313580.5
3450000	-5314736
3455000	-5314594
3460000	-5314326.5
3465000	-5313329.5
3470000	-5314506
3475000	-5311922
3480000	-5313700
3485000	-5314214
3490000	-5312796
3495000	-5312419
3500000	-5313389
3505000	-5314490.5
3510000	-5314622.5
3515000	-5313576
3520000	-5313553
3525000	-5311284
3530000	-5313575
3535000	-5313430
3540000	-5313825
3545000	-5313141
3550000	-5312708.5
3555000	-5312856
3560000	-5314093.5
3565000	-5312575
3570000	-5313239
3575000	-5314088.5
3580000	-5313783.5
3585000	-5314666
3590000	-5312128
3595000	-5313293
3600000	-5312365
3605000	-5312045
3610000	-5313438
3615000	-5312514
3620000	-5312841
3625000	-5314545.5
3630000	-5313141
3635000	-5314009
3640000	-5335353.5
3645000	-5346723
3650000	-5360376
3655000	-5363418
3660000	-5362543
3665000	-5364826.5
3670000	-5363451
3675000	-5363641.5
3680000	-5361621
3685000	-5361803.5
3690000	-5363493
3695000	-5363297.5
3700000	-5362545
3705000	-5362915.5
3710000	-5363321
3715000	-5360054
3720000	-5365218
3725000	-5363167
3730000	-5364473.5
3735000	-5362530
3740000	-5362966
3745000	-5363213.5
3750000	-5363110
3755000	-5361399
3760000	-5362426
3765000	-5363050.5
3770000	-5362774
3775000	-5364413.5
3780000	-5363276
3785000	-5363038
3790000	-5362205.5
3795000	-5361533.5
3800000	-5363381
3805000	-5362258
3810000	-5362140.5
3815000	-5363587
3820000	-5363427
3825000	-5363160.5
3830000	-5362189.5
3835000	-5361080.5
3840000	-5361651.5
3845000	-5362401
3850000	-5364743
3855000	-5361981
3860000	-5362202
3865000	-5363559
3870000	-5363510
3875000	-5363655.5
3880000	-5362709
3885000	-5364443
3890000	-5364368
3895000	-5361533.5
3900000	-5363417
3905000	-5362642
3910000	-5363752
3915000	-5361961.5
3920000	-5362179
3925000	-5362790
3930000	-5363229
3935000	-5361450
3940000	-5362188.5
3945000	-5362732
3950000	-5363527
3955000	-5361838.5
3960000	-5363093
3965000	-5362418
3970000	-5362159
3975000	-5364427
3980000	-5363256.5
3985000	-5361912
3990000	-5360679.5
3995000	-5363256
4000000	-5378347
4005000	-5378919.5
4010000	-5379846
4015000	-5377674
4020000	-5379124
4025000	-5381154.5
4030000	-5377849
4035000	-5381541.5
4040000	-5379384.5
4045000	-5379400
4050000	-5380976
4055000	-5379315
4060000	-5381723
4065000	-5379864
4070000	-5379328
4075000	-5401552.5
4080000	-5408805
4085000	-5410681.5
4090000	-5409070.5
4095000	-5409717
4100000	-5409882.5
4105000	-5409044
4110000	-5408995
4115000	-5408599
4120000	-5410246
4125000	-5409877.5
4130000	-5408919
4135000	-5410660.5
4140000	-5409241.5
4145000	-5408574
4150000	-5409889.5
4155000	-5410175
4160000	-5408889
4165000	-5410043
4170000	-5407021
4175000	-5408912
4180000	-5408912.5
4185000	-5409256
4190000	-5409066
4195000	-5407271
4200000	-5408968
4205000	-5408031.5
4210000	-5409712
4215000	-5408905.5
4220000	-5408386
4225000	-5408957
4230000	-5408450.5
4235000	-5411392.5
4240000	-5409414
4245000	-5411374
4250000	-5409302
4255000	-5409428
4260000	-5408105
4265000	-5409452.5
4270000	-5410335
4275000	-5407496
4280000	-5409360.5
4285000	-5408079
4290000	-5409714
4295000	-5409468
4300000	-5410591.5
4305000	-5431923
4310000	-5434335
4315000	-5437882
4320000	-5434981.5
4325000	-5434991.5
4330000	-5435629
4335000	-5436494.5
4340000	-5434472
4345000	-5436016
4350000	-5435453.5
4355000	-5437234
4360000	-5436949
4365000	-5435652
4370000	-5437395
4375000	-5434732
4380000	-5436176
4385000	-5435516.5
4390000	-5436530
4395000	-5438055.5
4400000	-5437925.5
4405000	-5436464
4410000	-5436931
4415000	-5436968
4420000	-5437024
4425000	-5436746
4430000	-5435577.5
4435000	-5437216
4440000	-5436067
4445000	-5437892
4450000	-5435541
4455000	-5436663
4460000	-5436035
4465000	-5434534.5
4470000	-5437100
4475000	-5434862
4480000	-5438156
4485000	-5436609
4490000	-5435988.5
4495000	-5436683.5
4500000	-5436950.5
4505000	-5436387
4510000	-5436696
4515000	-5438192
4520000	-5436714
4525000	-5435883
4530000	-5435732.5
4535000	-5435464
4540000	-5437148
4545000	-5435381
4550000	-5437528
4555000	-5435792.5
4560000	-5436069
4565000	-5437129
4570000	-5436723
4575000	-5438493
4580000	-5436337
4585000	-5433490
4590000	-5436887
4595000	-5438471
4600000	-5437209
