timestep	potential_energy
0	1.053842783
5000	-3.012932301
10000	-3.647846699
15000	-2.9629035
20000	-3.686974049
25000	-2.787779331
30000	-2.395829916
35000	-3.555521965
40000	-3.750350237
45000	-3.014053822
50000	-4.513161659
55000	-3.501904249
60000	-3.512039185
65000	-3.768246174
70000	-4.478791714
75000	-3.515013456
80000	-3.843613148
85000	-3.355896235
90000	-3.69080472
95000	-2.659184933
100000	-4.613182545
105000	-3.561138391
110000	-3.520873308
115000	-4.116757393
120000	-3.331614971
125000	-3.335643291
130000	-4.367174149
135000	-3.918213129
140000	-5.003455162
145000	-5.074651718
150000	-3.918620586
155000	-3.19032383
160000	-3.823256016
165000	-4.496630192
170000	-3.79852438
175000	-4.877776623
180000	-2.474770784
185000	-3.194378853
190000	-3.69395566
195000	-3.006746769
200000	-3.12126255
205000	-4.209929466
210000	-3.193580866
215000	-3.5855937
220000	-2.62202692
225000	-2.75619483
230000	-2.866491556
235000	-3.724709272
240000	-2.872889519
245000	-3.28612566
250000	-2.889615536
255000	-3.204064846
260000	-2.83342123
265000	-3.381374836
270000	-3.897378206
275000	-2.874508381
280000	-3.787998676
285000	-4.332794189
290000	-3.366055727
295000	-4.911536217
300000	-4.422902107
305000	-3.510468483
310000	-4.671965122
315000	-4.241317749
320000	-3.726788759
325000	-3.76672864
330000	-4.001765251
335000	-4.64284277
340000	-4.784621239
345000	-4.084020138
350000	-4.316615105
355000	-4.301914215
360000	-3.568542004
365000	-3.748381138
370000	-3.731462955
375000	-4.564571857
380000	-3.982349157
385000	-3.393074512
390000	-3.685132504
395000	-4.287827969
400000	-5.124166489
405000	-4.233571053
410000	-2.803124189
415000	-3.123395681
420000	-4.331858158
425000	-4.538897038
430000	-3.778950691
435000	-3.224198341
440000	-4.0772295
445000	-4.518606663
450000	-4.395724297
455000	-3.742317677
460000	-3.954949379
465000	-4.072964191
470000	-2.559456348
475000	-4.98458004
480000	-3.87266016
485000	-3.376238823
490000	-3.19799757
495000	-4.14413166
500000	-4.068265915
505000	-4.218153954
510000	-3.38364315
515000	-4.190439224
520000	-2.830504417
525000	-3.970576286
530000	-3.896363735
535000	-4.400230408
540000	-3.720141411
545000	-3.135127544
550000	-4.102874756
555000	-3.775365114
560000	-4.306519985
565000	-4.539188385
570000	-3.894243956
575000	-4.113847256
580000	-4.051311016
585000	-2.920464993
590000	-4.020650387
595000	-1.578458548
600000	-4.371639729
605000	-4.190423965
610000	-3.463484287
615000	-3.182325363
620000	-4.274307251
625000	-3.868692398
630000	-3.42517972
635000	-3.572948456
640000	-4.203893661
645000	-3.314711094
650000	-2.783218622
655000	-2.54570055
660000	-3.64618969
665000	-3.866357803
670000	-3.10789299
675000	-4.244310379
680000	-3.716480732
685000	-2.96254921
690000	0.3815982342
