timestep	potential_energy
0	-21002.13867
5000	-119373.5312
10000	-190614.3438
15000	-247125.4375
20000	-299779.0625
25000	-354344.5
30000	-397789.4375
35000	-441681.75
40000	-479789.1875
45000	-510478.75
50000	-543790.875
55000	-575911.375
60000	-608965.875
65000	-645161.875
70000	-674713.375
75000	-705741.25
80000	-726785.125
85000	-749203.25
90000	-769667
95000	-800284.625
100000	-830998.75
105000	-854857
110000	-882084.125
115000	-910229.75
120000	-937146
125000	-968337.875
130000	-989680.5
135000	-1003893.688
140000	-1020008.125
145000	-1034748.75
150000	-1055583.75
155000	-1067579.25
160000	-1078843.75
165000	-1101569.375
170000	-1127833.75
175000	-1153207.375
180000	-1168435.875
185000	-1177976.75
190000	-1197095.5
195000	-1214385.75
200000	-1228836.5
205000	-1243986.75
210000	-1255294.5
215000	-1269134.75
220000	-1278952.25
225000	-1289567.625
230000	-1296946.25
235000	-1308222.25
240000	-1321748.75
245000	-1334851
250000	-1348626.75
255000	-1360787.5
260000	-1377782.125
265000	-1382441.5
270000	-1398351
275000	-1411729.5
280000	-1425501.625
285000	-1438699.25
290000	-1451226.25
295000	-1463627.5
300000	-1470717.5
305000	-1484163.75
310000	-1497157.875
315000	-1507914.5
320000	-1516021.75
325000	-1532299.375
330000	-1547941
335000	-1558350.375
340000	-1563453.5
345000	-1572211.125
350000	-1583023.5
355000	-1587519.25
360000	-1597065.125
365000	-1606156
370000	-1612466.625
375000	-1616718.75
380000	-1623967.125
385000	-1629896.625
390000	-1641086.125
395000	-1654435
400000	-1659207.25
405000	-1670767
410000	-1673202.75
415000	-1680301
420000	-1685420
425000	-1695372.25
430000	-1700988.75
435000	-1710366.25
440000	-1728181.75
445000	-1735322.125
450000	-1742693.375
455000	-1744891.625
460000	-1750335.75
465000	-1758060.5
470000	-1762909.25
475000	-1768660.5
480000	-1769642
485000	-1777696.75
490000	-1778879
495000	-1792071.5
500000	-1799935.75
505000	-1808509
510000	-1813229.625
515000	-1829973.5
520000	-1839813
525000	-1851659.875
530000	-1856485.25
535000	-1866148
540000	-1872146
545000	-1876103.25
550000	-1883792.25
555000	-1891415.75
560000	-1902195.5
565000	-1906839.75
570000	-1910114.5
575000	-1925982.25
580000	-1927750.25
585000	-1931077.5
590000	-1937772.875
595000	-1943545.125
600000	-1944617.25
605000	-1948461.625
610000	-1948800.875
615000	-1954623.875
620000	-1961047.875
625000	-1963493.25
630000	-1975715.5
635000	-1982414
640000	-1982353.25
645000	-1985618.75
650000	-1986718.5
655000	-1987215.25
660000	-1994452.5
665000	-2006745.75
670000	-2014410.125
675000	-2026098
680000	-2033463.375
685000	-2037407.875
690000	-2041256.75
695000	-2050180
700000	-2067353.5
705000	-2071989.125
710000	-2078290
715000	-2085361.625
720000	-2086727.375
725000	-2089962.625
730000	-2092602.875
735000	-2098174.25
740000	-2099998.5
745000	-2106487
750000	-2107931
755000	-2107804
760000	-2117874.25
765000	-2125708.25
770000	-2125248
775000	-2133783.25
780000	-2141258.5
785000	-2143431
790000	-2150765.5
795000	-2159005
800000	-2163143.25
805000	-2163406
810000	-2163242.5
815000	-2172481
820000	-2181366
825000	-2185238.25
830000	-2186276.75
835000	-2186413.5
840000	-2191195.75
845000	-2201484
850000	-2205339.5
855000	-2211039.5
860000	-2210650.75
865000	-2210954.5
870000	-2215610
875000	-2218836.5
880000	-2222185.5
885000	-2223749
890000	-2225165.25
895000	-2227813.5
900000	-2230835
905000	-2235176.25
910000	-2238768.25
915000	-2243591.75
920000	-2248945.5
925000	-2252103.25
930000	-2254603
935000	-2255124.25
940000	-2254727
945000	-2257718.25
950000	-2260274
955000	-2259936
960000	-2270096.5
965000	-2279128.25
970000	-2283875.5
975000	-2285164.75
980000	-2285038.5
985000	-2285052.5
990000	-2290788.5
995000	-2297053
1000000	-2313244.25
