timestep	potential_energy
0	400242.25
5000	-6426.008301
10000	-11758.48047
15000	-16866.33203
20000	-22188.52539
25000	-26095.92578
30000	-29942.40625
35000	-35026.85938
40000	-39257.83984
45000	-42775.10156
50000	-47150.20312
55000	-51093.27344
60000	-55439.8125
65000	-59891.21094
70000	-64382.76953
75000	-68041.0625
80000	-71956.71094
85000	-76325.59375
90000	-79742.34375
95000	-83081.70312
100000	-87631.5625
105000	-92351.36719
110000	-96045.6875
115000	-99420.91406
120000	-103098.0469
125000	-106789.6875
130000	-110924.9219
135000	-114493.9531
140000	-118005.5938
145000	-122025.5234
150000	-126551.0859
155000	-131649.7188
160000	-135835.75
165000	-138511.375
170000	-141028.0625
175000	-145412.7188
180000	-148819.1562
185000	-152758.6875
190000	-156480.0312
195000	-161482.9375
200000	-166837.75
205000	-170573.75
210000	-172580.9844
215000	-176109.2031
220000	-179745.4844
225000	-184926.2812
230000	-188548.5938
235000	-192108.375
240000	-195381.5
245000	-198885.7344
250000	-203191.0312
255000	-206103.0938
260000	-209431.0625
265000	-213133.9062
270000	-216697.75
275000	-219370.5
280000	-221971.4844
285000	-225481.4688
290000	-230208.9844
295000	-234419.125
300000	-237515.75
305000	-240676.3281
310000	-244690.6875
315000	-250325.9219
320000	-253049.9688
325000	-256331.9688
330000	-259930.2344
335000	-263318.0938
340000	-266313.5625
345000	-268616.0625
350000	-271533.3125
355000	-274238.8438
360000	-276076.9062
365000	-278255.75
370000	-282597
375000	-286151.0625
380000	-289096.6562
385000	-291022.0625
390000	-294539.9688
395000	-298052.1875
400000	-301004.875
405000	-304373.4375
410000	-308621.0938
415000	-313048.6875
420000	-315354.25
425000	-317117.625
430000	-319905.6562
435000	-322789.9062
440000	-325212.8125
445000	-327965.6875
450000	-330879.0625
455000	-334554.5
460000	-337010.1875
465000	-340408.125
470000	-342922.3125
475000	-345108.0625
480000	-348028.0938
485000	-352461.3125
490000	-356466.75
495000	-360960.0312
500000	-364104.25
505000	-367398.4375
510000	-368903.4688
515000	-371287.25
520000	-373005.4688
525000	-375078.9375
530000	-380257.3125
535000	-383756.5
540000	-386418.6875
545000	-389506.1562
550000	-392807.6875
555000	-394806.4375
560000	-396493.625
565000	-397875.5
570000	-399658.5
575000	-402521.3125
580000	-405487.375
585000	-409843.2812
590000	-412777.25
595000	-414783.8438
600000	-416830.6875
605000	-418322.9375
610000	-421314.6875
615000	-425232.3438
620000	-428443.25
625000	-431691.2188
630000	-434486.5938
635000	-436773.0625
640000	-440137.625
645000	-443560.3125
650000	-446514.6875
655000	-449765.125
660000	-451445.75
665000	-454628.2188
670000	-457135
675000	-459548.5312
680000	-460940.9688
685000	-463642.875
690000	-465080.875
695000	-466842.1562
700000	-468916.3438
705000	-473154.125
710000	-474822.8125
715000	-476089.3438
720000	-479172.4375
725000	-480700.5625
730000	-482130.375
735000	-483795
740000	-484595.3125
745000	-486258.5625
750000	-488014.0625
755000	-490474.9375
760000	-493509.0625
765000	-495988.375
770000	-498737.125
775000	-501116.4375
780000	-503522.3125
785000	-506198.375
790000	-508343.6875
795000	-511267.4375
800000	-513013.3125
805000	-514173.5
810000	-515295.8125
815000	-517205.6562
820000	-519932.75
825000	-522163.25
830000	-523569.625
835000	-526037.4375
840000	-528964.375
845000	-531366.5
850000	-534923.125
855000	-537634.8125
860000	-541068
865000	-543098.8125
870000	-545751.0625
875000	-547358.5
880000	-549185.3125
885000	-551773.625
890000	-552516.125
895000	-553448.125
900000	-555628.375
905000	-557625.125
910000	-559166.75
915000	-560366.375
920000	-561208
925000	-563142.375
930000	-564308.0625
935000	-565784.625
940000	-568326.8125
945000	-569996.9375
950000	-571010
955000	-572401.25
960000	-575211.625
965000	-577467.25
970000	-579291.625
975000	-580575.75
980000	-582948.625
985000	-585329.375
990000	-586595.4375
995000	-587686.75
1000000	-588898.375
1005000	-590243.8125
1010000	-591298.625
1015000	-592598.5
1020000	-593752.375
1025000	-595175.375
1030000	-596001.375
1035000	-597136.5
1040000	-598152
1045000	-599492.25
1050000	-601029.9375
1055000	-603449.3125
1060000	-605306.25
1065000	-605789.375
1070000	-606631.5
1075000	-608330.125
1080000	-609330.375
1085000	-610616
1090000	-611926.875
1095000	-613221.0625
1100000	-614857
1105000	-615848
1110000	-616813
1115000	-617482.4375
1120000	-618528.8125
1125000	-620859.125
1130000	-622190.625
1135000	-623064.375
1140000	-624611.5
1145000	-625383.125
1150000	-627303.875
1155000	-629119.4375
1160000	-631210.1875
1165000	-633225.875
1170000	-634124.6875
1175000	-635436.6875
1180000	-636797.1875
1185000	-638337.3125
1190000	-639718
1195000	-640016.1875
1200000	-642050.1875
1205000	-644087.875
1210000	-646271.4375
1215000	-647507.125
1220000	-648098.75
1225000	-649339.9375
1230000	-650752.875
1235000	-652726.625
1240000	-654859.0625
1245000	-656088
1250000	-656805.5
1255000	-659388.875
1260000	-661943.375
1265000	-663461.875
1270000	-664134.5
1275000	-665413.0625
1280000	-666037.875
1285000	-666388.625
1290000	-667305.25
1295000	-668626.5
1300000	-670061.4375
1305000	-673141.9375
1310000	-674601.25
1315000	-675294.25
1320000	-678175.5625
1325000	-680831
1330000	-682122.5
1335000	-684182
1340000	-686118.125
1345000	-687358.1875
1350000	-690396.1875
1355000	-692145.6875
1360000	-692770
1365000	-693366.4375
1370000	-693910.4375
1375000	-695591.75
1380000	-697335.75
1385000	-698121.125
1390000	-700308.25
1395000	-702168.5
1400000	-703018.5
1405000	-704154
1410000	-706736.0625
1415000	-708930.375
1420000	-709474.125
1425000	-710021.5
1430000	-711533.6875
1435000	-711998.25
1440000	-712926.625
1445000	-713795.4375
1450000	-715055.125
1455000	-716008.5
1460000	-716794.375
1465000	-717516
1470000	-718336.625
1475000	-719411.8125
1480000	-720931.75
1485000	-722125.5625
1490000	-723909.1875
1495000	-724516.3125
1500000	-727070
1505000	-728647.75
1510000	-729274.3125
1515000	-730103.5
1520000	-730580
1525000	-731492.875
1530000	-732906.875
1535000	-733625.125
1540000	-733516.5625
1545000	-734327.125
1550000	-736265.75
1555000	-737894.3125
1560000	-739264.6875
1565000	-740464
1570000	-742300.75
1575000	-743696.1875
1580000	-745790.125
1585000	-748684.125
1590000	-750548.625
1595000	-751456.875
1600000	-752328.5625
1605000	-753755.875
1610000	-754780
1615000	-755095.8125
1620000	-756729.6875
1625000	-757012.5
1630000	-757711.1875
1635000	-758356.125
1640000	-759181.9375
1645000	-760505.75
1650000	-762556.75
1655000	-763888.6875
1660000	-765720.25
1665000	-766009.4375
1670000	-766427.75
1675000	-767668.75
1680000	-769820.25
1685000	-770950.375
1690000	-772247.4375
1695000	-773699
1700000	-775080.8125
1705000	-775316.1875
1710000	-775959.4375
1715000	-776677
1720000	-779032.4375
1725000	-780995
1730000	-782313.5
1735000	-782660.6875
1740000	-783501.5
1745000	-784104.3125
1750000	-784772.8125
1755000	-786184
1760000	-787011
1765000	-788310
1770000	-788963.9375
1775000	-789940.75
1780000	-790756.9375
1785000	-791537.625
1790000	-792003.25
1795000	-793154.625
1800000	-793078.4375
1805000	-793853.4375
1810000	-794447.125
1815000	-796036.125
1820000	-797272.25
1825000	-797868.3125
1830000	-799768.3125
1835000	-801531.625
1840000	-803043.375
1845000	-803163.375
1850000	-803811.625
1855000	-804645.875
1860000	-805246.5
1865000	-805949.25
1870000	-807775.0625
1875000	-809201.5
1880000	-809896.875
1885000	-809982.625
1890000	-810256.9375
1895000	-810855.0625
1900000	-811754.5625
1905000	-812604.5625
1910000	-813096
1915000	-813824.25
1920000	-815387.25
1925000	-816544.875
1930000	-816948.75
1935000	-818508.3125
1940000	-819768.5625
1945000	-820470.25
1950000	-821008.0625
1955000	-821973.625
1960000	-822326.625
1965000	-822854.5
1970000	-822940.875
1975000	-823093.4375
1980000	-823902.4375
1985000	-825109.4375
1990000	-825697.5625
1995000	-826926.3125
2000000	-827632.125
2005000	-828151.1875
2010000	-828204.625
2015000	-829265
2020000	-830282.5625
2025000	-832312.75
2030000	-832414.8125
2035000	-833225.4375
2040000	-833407.125
