################################################################################
# Data 1                          Data_0_00017.dat
# Data 2                          Data_0_00040.dat
# Transmission                    1.4854393809033508
# Weight                          1.0
# Smart_subtraction               True
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# Center_1                        629.9744
# Center_2                        651.0223
# Comment                         C2 - ESAXS_600s_195_mins
# DDummy                          0.6
# Date                            2025-04-01T21:55:25
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    600
# Force                           -0.009793
# Gamma                           0
# Intensity1                      6.31897e-11
# JawsDistance                    0.000239
# JawsVelocity                    0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# SampleDistance                  1.8
# SampleEnvKind                   gisaxs
# SampleEnvPN                     Liquid Well
# SampleEnvSN                     665
# Strain                          3.41833e-05
# Stress                          -0.0163212
# Thickness                       0
# WaveLength                      1.541889e-10
# Wavelength                      1.54189e-10
# anaB                            0.000116274
# anaB_dial                       0.0123639
# anaPark                         2.4575
# anaPark_dial                    -2.4575
# anaXi                           -5.60284e-09
# anaXi_dial                      0
# anaZ                            8.96045e-08
# anaZ_dial                       2.98331
# b2c                             0
# b2c_dial                        0
# bioZ                            -3.00038
# bioZ_dial                       -1.34441
# det0x                           0
# det0x_dial                      7.79661
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           1800
# det0y_dial                      -863.827
# det0z                           0
# det0z_dial                      5.50516
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# dual                            -8.24014e-06
# dual_dial                       198.086
# mono1B                          2.86102e-09
# mono1B_dial                     -0.222
# mono2B                          -1.81198e-08
# mono2B_dial                     -1.844
# mono2X                          0.079375
# mono2X_dial                     0.0909375
# mono2Xi                         -0.18
# mono2Xi_dial                    -0.18
# monoZ                           -11
# monoZ_dial                      -0.249943
# om                              0.18
# om_dial                         0.12
# phi                             0.0140624
# phi_dial                        -0.00200892
# pm5                             0
# pm5_dial                        0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149858
# s1bot                           0.35
# s1bot_dial                      -0.305781
# s1hl                            0.75
# s1hl_dial                       0.26875
# s1hr                            -0.25
# s1hr_dial                       -0.376875
# s1top                           0.15
# s1top_dial                      1.05344
# s2bot                           0.125
# s2bot_dial                      0.809688
# s2hl                            0.325
# s2hl_dial                       0.0759375
# s2hr                            -0.075
# s2hr_dial                       0.078125
# s2top                           0.125
# s2top_dial                      0.569063
# ttdeg                           0
# ttdeg_dial                      0
# wind                            67.9917
# wind_dial                       67.9917
# x                               -40
# x_dial                          -21.2694
# z                               3.00007
# z_dial                          3.73936
# CountCutoff                     1530246
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0291
# ThresholdSetting                4023.88989258
# FlatField                       Corrected
# BackgroundReductionExtra        0.031
# Detector                        0
# Monitor                         0
# Pil_Roi0                        0
# SumForIntensity1                3.79138e+07
# det                             0
# mon                             0
# pilai0                          3.79138e+07
# pilai1                          0
# pilct0                          3.79151e+07
# pilct1                          0
# pilroi0                         3.79151e+07
# pilroi1                         0
# sec                             0.099
# title                           Data_0_00017.edf
# usaxs0                          63.03
# Origin                          subtracted
# Thickness_correction            False
################################################################################
 q(A-1)                   I_subtracted(a.u.)         Sigma_I(a.u.)            
       0.000934                57936.2879                1380.85709           
       0.001104                77979.1747                967.085842           
       0.001273                37928.4017                623.448071           
       0.001443                35098.5873                432.056783           
       0.001613                19667.2337                266.087126           
       0.001783                8621.79332                165.040762           
       0.001953                3804.89875                103.337387           
       0.002122                1914.80389                59.2025674           
       0.002292                604.732106                 41.661982           
       0.002462                253.890531                24.6875162           
       0.002632                83.6416286                 16.934271           
       0.002802                66.1731391                11.8925847           
       0.002971                67.9926011                7.91925135           
       0.003141                59.2825582                5.58666777           
       0.003311                50.1065156                3.75580054           
       0.003481                 44.687908                3.13266019           
       0.003651                38.3858682                2.61478736           
       0.003820                32.2513762                2.21189596           
       0.003990                29.0912181                2.03399865           
       0.004160                21.7453027                1.64948943           
       0.004330                18.6405402                1.56220138           
       0.004499                19.6332706                1.46694924           
       0.004669                15.1223968                1.33245242           
       0.004839                14.6623027                1.25657029           
       0.005009                12.7981474                1.16589977           
       0.005179                 12.894854                1.16655882           
       0.005348                12.7651505                1.08183714           
       0.005518                11.2906147               0.964580744           
       0.005688                10.0675524               0.955469695           
       0.005858                 11.492531               0.981335915           
       0.006028                11.2393087               0.956172936           
       0.006197                12.0508718                0.90142269           
       0.006367                10.0669997               0.850742199           
       0.006537                10.2707382               0.837359884           
       0.006707                9.45835273               0.811644839           
       0.006877                9.61594356                0.78394749           
       0.007046                8.66278124               0.728339474           
       0.007216                10.0029977               0.807657023           
       0.007386                9.56952236               0.738041928           
       0.007556                8.39628992                0.70285431           
       0.007726                9.06090253               0.703539515           
       0.007895                9.47653734               0.745925415           
       0.008065                9.36578078               0.739164673           
       0.008235                 9.7784719               0.701795365           
       0.008405                9.61634707               0.698507655           
       0.008574                8.35440189               0.643678466           
       0.008744                10.1501509               0.718849956           
       0.008914                10.4849118               0.723125201           
       0.009084                11.0202718                0.68343024           
       0.009254                9.90783377               0.697605196           
       0.009423                12.0810566               0.730265506           
       0.009593                10.0406133               0.666721565           
       0.009763                12.5849278               0.738470564           
       0.009933                11.7665029               0.702155219           
       0.010103                11.9969762               0.727196344           
       0.010272                11.6617767               0.683301705           
       0.010442                14.3092532               0.754636336           
       0.010612                14.1755217               0.732929208           
       0.010782                13.7029605               0.725331572           
       0.010952                14.8726791               0.779102563           
       0.011121                15.2364615               0.745105098           
       0.011291                15.3523015               0.760063864           
       0.011461                16.0734153               0.764292564           
       0.011631                16.9481715               0.774516288           
       0.011800                16.9871468               0.786364784           
       0.011970                19.4059102               0.798075338           
       0.012140                19.0865833               0.818441132           
       0.012310                18.8815659               0.798523654           
       0.012480                20.4029303               0.827820245           
       0.012649                20.0211918               0.805246177           
       0.012819                19.7473795               0.796262725           
       0.012989                17.5882797               0.761742023           
       0.013159                19.7262595               0.787568835           
       0.013329                19.8279096               0.777784789           
       0.013498                19.3390347               0.767276994           
       0.013668                17.4555497               0.728014238           
       0.013838                16.1250696               0.708530239           
       0.014008                17.8396323               0.714660585           
       0.014178                15.4049403               0.676751527           
       0.014347                14.8962972               0.650604541           
       0.014517                14.3292407               0.643764218           
       0.014687                13.3777652               0.610686817           
       0.014857                 13.070037               0.596180729           
       0.015027                11.4003338               0.566072505           
       0.015196                 10.621547               0.541955852           
       0.015366                9.84910736               0.521069681           
       0.015536                8.10969774               0.459810905           
       0.015706                7.95774991               0.459161704           
       0.015875                7.01946122               0.438001045           
       0.016045                7.05101997               0.425142448           
       0.016215                6.18487345               0.402802699           
       0.016385                6.18030322               0.396666032           
       0.016555                6.10300126                0.39613406           
       0.016724                5.61563907               0.377994178           
       0.016894                5.12211469               0.350514734           
       0.017064                4.38040076               0.329785163           
       0.017234                5.19515797                0.35473278           
       0.017404                3.99986724               0.335471927           
       0.017573                3.92016995               0.314095521           
       0.017743                3.69296848               0.311330723           
       0.017913                3.69758665               0.310946594           
       0.018083                3.22142131               0.292921948           
       0.018253                3.78013596                0.31543148           
       0.018422                3.65549903               0.302484793           
       0.018592                3.69218217               0.310061841           
       0.018762                2.85831942               0.285201284           
       0.018932                3.04044242               0.276642464           
       0.019102                3.34504019               0.306113314           
       0.019271                2.72402884               0.268988388           
       0.019441                2.65631876               0.268326451           
       0.019611                2.97286472               0.283928644           
       0.019781                2.81119041               0.262011893           
       0.019950                3.36744692               0.295120695           
       0.020120                2.53028094               0.256077637           
       0.020290                2.81905658               0.272883268           
       0.020460                3.13065676               0.277339467           
       0.020630                 3.0707669               0.276403544           
       0.020799                2.76217239               0.270002433           
       0.020969                2.69820391               0.258529981           
       0.021139                2.30542541               0.253628134           
