################################################################################
# Data 1                          Data_0_00000.dat
# Data 2                          Data_0_00040.dat
# Transmission                    1.0795168714180265
# Weight                          1.0
# Smart_subtraction               True
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# Center_1                        629.9990
# Center_2                        650.9326
# Comment                         A1 - ESAXS_STD_1200
# DDummy                          0.6
# Date                            2025-03-26T15:13:33
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    1200
# Force                           -0.009793
# Gamma                           0
# Intensity1                      4.5922e-11
# JawsDistance                    0.000239
# JawsVelocity                    0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# SampleDistance                  1.8
# SampleEnvKind                   gisaxs
# SampleEnvPN                     Liquid Well
# SampleEnvSN                     665
# Strain                          3.41833e-05
# Stress                          -0.0163212
# Thickness                       0
# WaveLength                      1.541889e-10
# Wavelength                      1.54189e-10
# anaB                            0.000116274
# anaB_dial                       0.0123639
# anaPark                         2.4575
# anaPark_dial                    -2.4575
# anaXi                           -5.60284e-09
# anaXi_dial                      0
# anaZ                            8.96045e-08
# anaZ_dial                       2.98331
# b2c                             0
# b2c_dial                        0
# bioZ                            -3.00038
# bioZ_dial                       -1.34441
# det0x                           0
# det0x_dial                      7.79105
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           1800
# det0y_dial                      -863.827
# det0z                           0
# det0z_dial                      5.47593
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# dual                            -8.24014e-06
# dual_dial                       198.086
# mono1B                          2.86102e-09
# mono1B_dial                     -0.222
# mono2B                          -1.81198e-08
# mono2B_dial                     -1.844
# mono2X                          0.079375
# mono2X_dial                     0.0909375
# mono2Xi                         -0.18
# mono2Xi_dial                    -0.18
# monoZ                           -11
# monoZ_dial                      -0.249943
# om                              0.18
# om_dial                         0.12
# phi                             0.0140624
# phi_dial                        -0.00200892
# pm5                             0
# pm5_dial                        0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149858
# s1bot                           0.35
# s1bot_dial                      -0.305781
# s1hl                            0.75
# s1hl_dial                       0.26875
# s1hr                            -0.25
# s1hr_dial                       -0.376875
# s1top                           0.15
# s1top_dial                      1.05344
# s2bot                           0.125
# s2bot_dial                      0.809688
# s2hl                            0.325
# s2hl_dial                       0.0759375
# s2hr                            -0.075
# s2hr_dial                       0.078125
# s2top                           0.125
# s2top_dial                      0.569063
# ttdeg                           0
# ttdeg_dial                      0
# wind                            67.9917
# wind_dial                       67.9917
# x                               -60.3
# x_dial                          -36.8694
# z                               -26.0001
# z_dial                          -22.7608
# CountCutoff                     1530246
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0291
# ThresholdSetting                4023.88989258
# FlatField                       Corrected
# BackgroundReductionExtra        0.031
# Detector                        0
# Monitor                         0
# Pil_Roi0                        0
# SumForIntensity1                5.51064e+07
# det                             0
# mon                             0
# pilai0                          5.51064e+07
# pilai1                          0
# pilct0                          5.51077e+07
# pilct1                          0
# pilroi0                         5.51077e+07
# pilroi1                         0
# sec                             0.099
# title                           Data_0_00000.edf
# usaxs0                          77.9797
# Origin                          subtracted
# Thickness_correction            False
################################################################################
 q(A-1)                   I_subtracted(a.u.)         Sigma_I(a.u.)            
       0.018253                3.24051163               0.241521901           
       0.018422                3.40434755               0.244359311           
       0.018592                3.57476314               0.254007169           
       0.018762                3.18715201               0.252285371           
       0.018932                3.35588738               0.239734501           
       0.019102                2.98127462               0.243194577           
       0.019271                2.97745249               0.235244008           
       0.019441                2.84419237                0.22899637           
       0.019611                3.19280787               0.246101579           
       0.019781                2.76746664               0.218175541           
       0.019950                3.23447243               0.237411809           
       0.020120                2.94614906               0.230652196           
       0.020290                2.81459326               0.225970792           
       0.020460                2.44661608               0.206215318           
       0.020630                2.08282283                0.18889296           
       0.020799                2.97993767               0.232273369           
       0.020969                2.14631027               0.194672076           
       0.021139                2.37396091               0.215865715           
       0.021309                2.37155227               0.200679343           
       0.021479                2.39204199               0.204470302           
       0.021648                1.86047831                0.18704718           
       0.021818                1.89041188               0.182382171           
       0.021988                2.05976216               0.196359502           
       0.022158                1.79876829               0.170304067           
       0.022328                2.03912247               0.194954614           
       0.022497                1.82919859               0.186352569           
       0.022667                2.04885503               0.184766469           
       0.022837                1.43496196               0.171355076           
       0.023007                1.72526974                0.17469029           
       0.023177                1.44133766               0.155892764           
       0.023346                1.70326187               0.166941943           
       0.023516                1.29934868               0.152477604           
       0.023686                1.31937347               0.146350811           
       0.023856                1.29985258               0.148849935           
       0.024025                1.12560949               0.139888617           
       0.024195                1.19843921               0.135236389           
       0.024365                1.23621808               0.138107459           
       0.024535               0.975242456               0.127828797           
       0.024705               0.959350879               0.129876161           
       0.024874                1.06457153               0.127015861           
       0.025044                1.09591448               0.126198252           
       0.025214               0.940110495               0.123177209           
       0.025384               0.948537164               0.125688031           
       0.025554               0.545461286               0.103565804           
       0.025723                1.02638879               0.127258364           
       0.025893               0.817097631               0.108188915           
       0.026063               0.987469352               0.119181366           
       0.026233               0.602304597              0.0950887267           
       0.026403               0.572187344               0.094358221           
       0.026572               0.661369191               0.105691758           
       0.026742               0.554400298               0.101821917           
       0.026912               0.631727734              0.0978636422           
       0.027082               0.508259519               0.085692608           
       0.027251               0.612631134               0.094503919           
       0.027421               0.490012744              0.0920264361           
       0.027591               0.433608794              0.0730254847           
       0.027761               0.493592071              0.0862223094           
       0.027931               0.380630408              0.0827733448           
       0.028100               0.416319489              0.0807341242           
       0.028270                0.31162584              0.0718566851           
       0.028440               0.316138955               0.076597423           
       0.028610               0.282985494              0.0744620718           
       0.028780               0.350578561              0.0641778992           
       0.028949               0.547894963              0.0829826013           
       0.029119               0.297312195              0.0704725965           
       0.029289               0.201559567               0.071948655           
       0.029459               0.251203635              0.0741248162           
       0.029629               0.313622363               0.061621909           
       0.029798               0.200953205              0.0642395872           
       0.029968              0.0956160282              0.0485739415           
       0.030138               0.188296273              0.0643732659           
       0.030308               0.116227734              0.0599960713           
       0.030478              0.0657621428              0.0479851582           
       0.030647               0.051823642              0.0530568927           
       0.030817               0.247439472              0.0600609555           
       0.030987               0.178197586               0.052170274           
       0.031157              0.0626643248              0.0512813279           
       0.031326               0.160642864              0.0532129309           
       0.031496               0.094563593              0.0425422123           
       0.031666              0.0774225754              0.0515616084           
       0.031836              0.0621419721              0.0462387002           
       0.032006              0.0196210651              0.0552086082           
       0.032175               0.177094443              0.0547930762           
       0.032345               0.126577674              0.0421146235           
       0.032515              0.0956466702               0.047896992           
       0.032685               0.090522785              0.0428755617           
       0.032855              0.0384797179              0.0407797074           
       0.033024               0.114783715              0.0518239031           
       0.033194               0.156611038              0.0510502682           
       0.033364              0.0963799452              0.0469360564           
       0.033534              0.0833080286              0.0412717995           
       0.033704               0.042929254               0.050245139           
       0.033873              0.0986158938              0.0410371441           
       0.034043              0.0182962434              0.0491341547           
       0.034213               0.103065439              0.0444959033           
       0.034383              0.0733033726              0.0472312375           
       0.034553              0.0450392068              0.0501486647           
       0.034722              0.0259548253              0.0450899334           
       0.034892              0.0730663781              0.0521347152           
       0.035062              0.0674120137               0.035932191           
       0.035232               0.054656359              0.0436836836           
       0.035401              0.0614406102              0.0436183412           
       0.035571               0.123278117              0.0447696417           
       0.035741              0.0971909993              0.0378036981           
       0.035911              0.0591771393              0.0484245323           
       0.036081              0.0421252751               0.047258545           
       0.036250              0.0635960198              0.0387583388           
       0.036420               0.020629447              0.0331511168           
       0.036590              0.0909068099               0.031658098           
       0.036760               0.112187158              0.0436581507           
       0.036930               0.108979989              0.0399957666           
       0.037099               0.124263795              0.0485258434           
       0.037269              0.0196158722              0.0420690487           
       0.037439              0.0844942909              0.0432181476           
       0.037609               0.160911234              0.0402759116           
       0.037779              0.0901304352              0.0371473573           
       0.037948              0.0763349726              0.0383943189           
       0.038118               0.149603201              0.0462229752           
       0.038288              0.0448292501              0.0341972923           
       0.038458              0.0883834011              0.0458423264           
       0.038628              0.0847012711              0.0417979851           
       0.038797             0.00810871637              0.0444498319           
       0.038967             -0.0421073019              0.0469616462           
       0.039137               0.150640008              0.0474609028           
       0.039307              0.0478614828              0.0372460862           
       0.039476              0.0921025349              0.0417482973           
       0.039646              0.0632574748              0.0426935831           
       0.039816               0.114315544                0.05455528           
       0.039986              0.0412039389              0.0465825386           
       0.040156              0.0633421252              0.0461646237           
       0.040325              0.0677911617               0.043588382           
       0.040495              0.0839533475              0.0419947149           
       0.040665               0.133279302              0.0424030972           
       0.040835              0.0693319099              0.0387593588           
       0.041005              0.0815375022              0.0374318486           
       0.041174              0.0718210923               0.048289252           
       0.041344               0.103026668              0.0397379255           
       0.041514               0.101003646               0.044678812           
       0.041684               0.121722949              0.0448143379           
       0.041854               0.110234992              0.0366524474           
       0.042023              0.0947611614              0.0429316383           
       0.042193              0.0767011919              0.0429590187           
       0.042363              0.0763037699                0.04605926           
       0.042533               0.103884579              0.0378568327           
       0.042702               0.119366853              0.0436933423           
       0.042872              0.0318894346              0.0490997473           
       0.043042               0.119173567               0.037888413           
       0.043212               0.107715421              0.0440531807           
       0.043382               0.145388316              0.0430953847           
       0.043551                0.12214176              0.0477231899           
       0.043721              0.0770601524               0.041604934           
       0.043891              0.0942491282              0.0415373251           
       0.044061                0.15497908              0.0398350329           
       0.044231              0.0952766527              0.0391850483           
       0.044400              0.0886670816              0.0386808238           
       0.044570              0.0638716116              0.0356509235           
       0.044740               0.078381169              0.0421252426           
       0.044910              0.0936024627              0.0440422951           
       0.045080               0.100056394              0.0361942382           
       0.045249              0.0343852546              0.0331459757           
       0.045419               0.117779469              0.0445903365           
       0.045589              0.0799152006              0.0355786356           
       0.045759              0.0927400774              0.0370321469           
       0.045929              0.0152402956              0.0440662511           
       0.046098              0.0156568239              0.0389823745           
       0.046268               0.105375498              0.0361911958           
       0.046438               0.139933567              0.0400410277           
       0.046608              0.0552246104              0.0453977894           
       0.046777              0.0894794599              0.0380353044           
       0.046947              0.0858058623              0.0358001628           
       0.047117               0.024562187               0.035902659           
       0.047287              0.0313714003              0.0313539765           
       0.047457              0.0938962865              0.0431288161           
       0.047626              0.0360846452               0.038109765           
       0.047796              0.0805369265              0.0403638589           
       0.047966              0.0925472905              0.0338540711           
       0.048136              0.0646572746              0.0302509122           
       0.048306              0.0462164235              0.0324247073           
       0.048475               0.011517149              0.0339480327           
       0.048645             -0.0156822513              0.0408273829           
       0.048815              0.0687159428              0.0326825609           
       0.048985              0.0815987295               0.032748146           
       0.049155              0.0693891846              0.0338287608           
       0.049324              0.0758831988               0.034225908           
       0.049494              0.0395457075              0.0268976859           
       0.049664             0.00571074526               0.031345311           
       0.049834            -0.00136881612               0.034978745           
       0.050004            0.000517245031              0.0303490533           
       0.050173              0.0337588778              0.0379189105           
       0.050343               0.114681938              0.0325075896           
       0.050513              0.0404850255                0.03511292           
       0.050683              -0.040083661              0.0344288425           
       0.050852              0.0741867308              0.0369014972           
       0.051022             -0.0126029583              0.0320143535           
       0.051192              0.0302673737              0.0262780234           
       0.051362              0.0499102944              0.0256253698           
       0.051532              0.0888527621              0.0338428219           
       0.051701              0.0287891615              0.0329960946           
       0.051871               0.066134542              0.0326473461           
       0.052041              0.0642777803              0.0279409386           
       0.052211              0.0234479103              0.0265219674           
       0.052381              0.0466999067              0.0315137467           
       0.052550             -0.0103449142              0.0287201277           
       0.052720             -0.0207917767              0.0333896063           
       0.052890              0.0188922403              0.0241009173           
       0.053060              0.0447981667              0.0308697489           
       0.053230              0.0585088304              0.0272656192           
       0.053399             -0.0124508654              0.0308788999           
       0.053569              0.0584980524               0.031680978           
       0.053739              0.0204375993               0.026500999           
       0.053909            -0.00588373587              0.0294852091           
       0.054079              0.0179012947              0.0311435063           
       0.054248              0.0212255921              0.0287358962           
       0.054418              0.0746812278              0.0294367798           
       0.054588              0.0382651615              0.0302824026           
       0.054758              0.0508227831              0.0296197878           
       0.054927              0.0671010268               0.025987777           
       0.055097              0.0483078064              0.0308878365           
       0.055267              0.0561746838              0.0294847878           
       0.055437              0.0443218436              0.0271655664           
       0.055607              0.0231648882              0.0252348422           
       0.055776             -0.0183156661              0.0332425059           
       0.055946              -0.010182917              0.0262943145           
       0.056116              0.0330763998              0.0271626067           
       0.056286              -0.014923602              0.0244018754           
       0.056456             0.00465538702              0.0239302163           
       0.056625              0.0205353022              0.0265070535           
       0.056795              0.0205264542              0.0267815132           
       0.056965             0.00720010099              0.0252361919           
       0.057135              0.0238955422              0.0231451672           
       0.057305              0.0376086432              0.0299874414           
       0.057474             -0.0196252875              0.0318449738           
       0.057644              0.0785337986              0.0276310823           
       0.057814            -0.00608098729              0.0266248142           
       0.057984             0.00543046503               0.026768606           
       0.058153            0.000650933726               0.025057618           
       0.058323           -0.000621073489              0.0214356266           
       0.058493              0.0402875501              0.0256521957           
       0.058663              0.0364299508              0.0235901153           
       0.058833              0.0533628502              0.0246964842           
       0.059002             0.00490165638               0.022790552           
       0.059172            -0.00174913302              0.0236308152           
       0.059342              0.0101298035              0.0263768675           
       0.059512              0.0110643302              0.0253213349           
       0.059682              0.0126224085              0.0212619192           
       0.059851             0.00315276728              0.0204335112           
       0.060021             -0.0178881276              0.0199330033           
       0.060191             -0.0142508434              0.0236984512           
       0.060361              0.0256653671              0.0244659687           
       0.060531             0.00647987622              0.0228856071           
       0.060700              0.0106515157              0.0235621461           
       0.060870             -0.0151015265              0.0257256212           
       0.061040             -0.0462418516              0.0307441557           
       0.061210             0.00771066097              0.0253942317           
       0.061380             -0.0200034426              0.0260490235           
       0.061549             0.00594234577              0.0215632874           
       0.061719              0.0447730969              0.0251064715           
       0.061889              0.0430453585               0.027393108           
       0.062059              0.0187431689              0.0233875467           
       0.062228             -0.0078418379              0.0213394445           
       0.062398              0.0249855749              0.0199769477           
       0.062568             -0.0189182556              0.0229661077           
       0.062738             -0.0235683594              0.0237359969           
       0.062908             -0.0228985598               0.021707934           
       0.063077              0.0272317963              0.0290712636           
       0.063247              0.0293415485              0.0227691612           
       0.063417             -0.0101679268              0.0244960066           
       0.063587              0.0295567552               0.020264459           
       0.063757               0.066752768               0.024332993           
       0.063926            -0.00925060786              0.0236729639           
       0.064096              0.0280697748              0.0244793837           
       0.064266              0.0587237937              0.0190437716           
       0.064436              0.0323269537              0.0243896172           
       0.064606             -0.0258628851              0.0172775939           
       0.064775            -0.00924294674              0.0243258016           
       0.064945              0.0123740222              0.0138835971           
       0.065115              0.0279858863              0.0229117608           
       0.065285              0.0154407192              0.0195877898           
       0.065455            -0.00837433982              0.0225110107           
       0.065624              0.0338958491              0.0180005494           
       0.065794            -0.00225479668              0.0173494389           
       0.065964              0.0270083414              0.0225330199           
       0.066134             0.00984539412              0.0221226312           
       0.066303             -0.0131438647              0.0217505006           
       0.066473             -0.0264456352              0.0218243854           
       0.066643            -0.00267815646              0.0183360622           
       0.066813             0.00833820349              0.0241208842           
       0.066983              0.0250605685              0.0246983018           
       0.067152              0.0121219842              0.0159249823           
       0.067322             -0.0139747128              0.0252686636           
       0.067492              0.0355287637              0.0257092738           
       0.067662              0.0269140151              0.0229139025           
       0.067832              0.0343366976              0.0245489277           
       0.068001             -0.0185527332              0.0226420491           
       0.068171             0.00166925787              0.0192769748           
       0.068341            0.000972394695               0.021572931           
       0.068511              0.0189176518              0.0221063388           
       0.068681              0.0136916864              0.0237890319           
       0.068850              0.0298191859              0.0218915648           
       0.069020              0.0197103736              0.0226475483           
       0.069190              0.0151864262              0.0222198958           
       0.069360               0.021021699              0.0241417515           
       0.069530              0.0293072178              0.0213836285           
       0.069699             0.00478407764              0.0196626679           
       0.069869              0.0151015496              0.0227786782           
       0.070039              0.0453065507              0.0188289623           
       0.070209              0.0704251169              0.0216929022           
       0.070378              0.0121900989              0.0205775533           
       0.070548              0.0144458083              0.0185229702           
       0.070718              0.0162114961              0.0223765996           
       0.070888              0.0314703024              0.0213631711           
       0.071058            -0.00727278521              0.0181369793           
       0.071227             -0.0496068439               0.025865846           
       0.071397            -0.00693618175              0.0167178106           
       0.071567             0.00254971441              0.0167929648           
       0.071737                0.01655416              0.0246639681           
       0.071907              0.0223055203               0.019588845           
       0.072076            0.000457810503              0.0212016443           
       0.072246              0.0174706597              0.0214903616           
       0.072416               0.034167187               0.021074223           
       0.072586              0.0375406645              0.0228388832           
       0.072756             -0.0621533217              0.0277963411           
       0.072925              0.0226787477              0.0224337394           
       0.073095              0.0175740048              0.0206624445           
       0.073265            -0.00249546467              0.0184056318           
       0.073435            -0.00313592607              0.0211398499           
       0.073604              0.0114002874              0.0243052805           
       0.073774            -0.00809928194              0.0190371378           
       0.073944            -0.00183695035              0.0185512631           
       0.074114             0.00565893628              0.0188380816           
       0.074284              0.0451909745              0.0187355707           
       0.074453              0.0246325626               0.017531489           
       0.074623              0.0331254916              0.0242408435           
       0.074793             -0.0070627421              0.0146519307           
       0.074963             0.00890604982              0.0149865985           
       0.075133            -0.00335997843              0.0215418556           
       0.075302              0.0081967117               0.018673756           
       0.075472              0.0144132406              0.0161229048           
       0.075642              0.0208007431              0.0218614399           
       0.075812               0.059299213              0.0245837061           
       0.075982              0.0515714513              0.0229462424           
       0.076151               0.014505318              0.0162869553           
       0.076321             -0.0189203604              0.0184459609           
       0.076491             -0.0191480858               0.020207886           
       0.076661             -0.0465468376              0.0220450732           
       0.076831              0.0582598731              0.0225922054           
       0.077000              0.0411094132              0.0217858993           
       0.077170              0.0533776979              0.0175283364           
       0.077340             -0.0295595436              0.0217432094           
       0.077510             0.00966036991              0.0133178697           
       0.077679             -0.0364625966              0.0200010233           
       0.077849            -0.00709822872              0.0148148436           
       0.078019             0.00350524426              0.0167030643           
       0.078189             -0.0135394151              0.0181341053           
       0.078359             -0.0197405076              0.0216922543           
       0.078528             -0.0253051311              0.0162725511           
       0.078698            -0.00700788438              0.0147355548           
       0.078868             0.00998278273              0.0137733009           
       0.079038            -0.00674872248              0.0128072394           
       0.079208            -0.00165456976               0.015960357           
       0.079377             -0.0313638738              0.0208994126           
       0.079547             0.00865678779              0.0192840543           
       0.079717              0.0202540031              0.0196559156           
       0.079887              0.0178211396              0.0223672372           
       0.080057              0.0122403194              0.0246299132           
       0.080226             -0.0434235372              0.0225772139           
       0.080396             -0.0234184048              0.0161506143           
       0.080566            -0.00290559318              0.0201541415           
       0.080736             -0.0018737098              0.0159198691           
       0.080906             -0.0150180186              0.0233266683           
       0.081075             -0.0385175535              0.0247448694           
       0.081245             -0.0222655604              0.0277088454           
       0.081415              0.0649103372              0.0252819915           
       0.081585              0.0254966768              0.0214663812           
       0.081754              0.0271062441              0.0171856979           
       0.081924             -0.0330018721              0.0253947914           
       0.082094            -0.00729567058              0.0155929862           
       0.082264              0.0194362456              0.0227466524           
       0.082434             -0.0289427074              0.0172800793           
       0.082603            -0.00184723547              0.0167725799           
       0.082773            -0.00211899229              0.0181110771           
       0.082943              0.0498766788              0.0206402359           
       0.083113              0.0270103514              0.0170639409           
       0.083283            -0.00688042806              0.0130455029           
       0.083452             0.00982366403              0.0220983794           
       0.083622             -0.0296754664              0.0282739171           
       0.083792             -0.0491267934              0.0237997086           
       0.083962            -0.00735404313               0.022457743           
       0.084132             -0.0234574557              0.0166984781           
       0.084301             -0.0155579052              0.0252031161           
       0.084471              0.0309984955              0.0210597187           
       0.084641             -0.0183045012              0.0243034726           
       0.084811             -0.0202331458              0.0213039542           
       0.084981              0.0274214134              0.0173604621           
       0.085150              0.0220946017              0.0165275811           
       0.085320             0.00979059226              0.0162409128           
       0.085490             -0.0377979682              0.0174915648           
       0.085660            -0.00855646652               0.021037745           
       0.085829            0.000520424136              0.0257202991           
       0.085999               0.031652874              0.0232684409           
       0.086169              0.0493574371              0.0240819509           
       0.086339            -0.00675187417              0.0106281712           
       0.086509            -0.00310676446              0.0216385593           
       0.086678             -0.0336718937              0.0235894229           
       0.086848              0.0102424253              0.0142137734           
       0.087018            -0.00730356994              0.0136021471           
       0.087188            -0.00790457241              0.0160561399           
       0.087358              -0.013699411              0.0166183362           
       0.087527             0.00384431194                 0.0199403           
       0.087697             -0.0321276023               0.021564692           
       0.087867              0.0280455414               0.017640924           
       0.088037             0.00987224649              0.0187099252           
       0.088207              0.0328612006              0.0202558577           
       0.088376              0.0287634663                0.01568764           
       0.088546              0.0324600365              0.0180426241           
       0.088716              0.0209652169              0.0206462497           
       0.088886             -0.0142727745              0.0190321872           
       0.089055             -0.0642198427              0.0233837299           
       0.089225             -0.0345790391              0.0255410555           
       0.089395              0.0136237136              0.0170435698           
       0.089565              0.0175860957              0.0237388211           
       0.089735             -0.0217581003              0.0196633669           
       0.089904             -0.0272073848              0.0214992639           
