################################################################################
# Data 1                          Data_0_00004.dat
# Data 2                          Data_0_00040.dat
# Transmission                    1.345884051020936
# Weight                          1.0
# Smart_subtraction               True
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# Center_1                        629.9744
# Center_2                        651.0223
# Comment                         C2 - ESAXS_600s_65_mins
# DDummy                          0.6
# Date                            2025-04-01T19:30:51
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    600
# Force                           -0.009793
# Gamma                           0
# Intensity1                      5.72531e-11
# JawsDistance                    0.000239
# JawsVelocity                    0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# SampleDistance                  1.8
# SampleEnvKind                   gisaxs
# SampleEnvPN                     Liquid Well
# SampleEnvSN                     665
# Strain                          3.41833e-05
# Stress                          -0.0163212
# Thickness                       0
# WaveLength                      1.541889e-10
# Wavelength                      1.54189e-10
# anaB                            0.000116274
# anaB_dial                       0.0123639
# anaPark                         2.4575
# anaPark_dial                    -2.4575
# anaXi                           -5.60284e-09
# anaXi_dial                      0
# anaZ                            8.96045e-08
# anaZ_dial                       2.98331
# b2c                             0
# b2c_dial                        0
# bioZ                            -3.00038
# bioZ_dial                       -1.34441
# det0x                           0
# det0x_dial                      7.79661
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           1800
# det0y_dial                      -863.827
# det0z                           0
# det0z_dial                      5.50516
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# dual                            -8.24014e-06
# dual_dial                       198.086
# mono1B                          2.86102e-09
# mono1B_dial                     -0.222
# mono2B                          -1.81198e-08
# mono2B_dial                     -1.844
# mono2X                          0.079375
# mono2X_dial                     0.0909375
# mono2Xi                         -0.18
# mono2Xi_dial                    -0.18
# monoZ                           -11
# monoZ_dial                      -0.249943
# om                              0.18
# om_dial                         0.12
# phi                             0.0140624
# phi_dial                        -0.00200892
# pm5                             0
# pm5_dial                        0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149858
# s1bot                           0.35
# s1bot_dial                      -0.305781
# s1hl                            0.75
# s1hl_dial                       0.26875
# s1hr                            -0.25
# s1hr_dial                       -0.376875
# s1top                           0.15
# s1top_dial                      1.05344
# s2bot                           0.125
# s2bot_dial                      0.809688
# s2hl                            0.325
# s2hl_dial                       0.0759375
# s2hr                            -0.075
# s2hr_dial                       0.078125
# s2top                           0.125
# s2top_dial                      0.569063
# ttdeg                           0
# ttdeg_dial                      0
# wind                            67.9917
# wind_dial                       67.9917
# x                               -40
# x_dial                          -21.2694
# z                               3.00007
# z_dial                          3.73936
# CountCutoff                     1530246
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0291
# ThresholdSetting                4023.88989258
# FlatField                       Corrected
# BackgroundReductionExtra        0.031
# Detector                        0
# Monitor                         0
# Pil_Roi0                        0
# SumForIntensity1                3.43519e+07
# det                             0
# mon                             0
# pilai0                          3.43519e+07
# pilai1                          0
# pilct0                          3.43528e+07
# pilct1                          0
# pilroi0                         3.43528e+07
# pilroi1                         0
# sec                             0.099
# title                           Data_0_00004.edf
# usaxs0                          36.0441
# Origin                          subtracted
# Thickness_correction            False
################################################################################
 q(A-1)                   I_subtracted(a.u.)         Sigma_I(a.u.)            
       0.000934                57284.6972                1422.66185           
       0.001104                89709.4535                997.172429           
       0.001273                40889.4072                643.132105           
       0.001443                36684.0973                445.897683           
       0.001613                21261.6075                275.101209           
       0.001783                9205.10862                170.514716           
       0.001953                4154.64352                106.988706           
       0.002122                2072.95475                61.2933069           
       0.002292                681.470107                 43.129646           
       0.002462                259.675567                25.4649915           
       0.002632                97.4758722                17.5149114           
       0.002802                64.1941121                12.2459577           
       0.002971                47.9658169                7.98952897           
       0.003141                59.2258226                5.78561677           
       0.003311                54.7476735                3.96314765           
       0.003481                40.3226047                3.17031221           
       0.003651                38.9693275                2.73905443           
       0.003820                 26.286302                2.14773084           
       0.003990                22.1700174                 1.9234453           
       0.004160                20.7447788                1.69385142           
       0.004330                 18.922742                1.64202141           
       0.004499                17.0710416                 1.4485802           
       0.004669                15.1036116                1.39169897           
       0.004839                12.5907374                1.23756894           
       0.005009                10.7055156                1.13989046           
       0.005179                 10.887565                1.14274921           
       0.005348                10.5656497                 1.0506387           
       0.005518                10.3401174               0.972791781           
       0.005688                8.94164772               0.952822225           
       0.005858                9.23739424               0.937202634           
       0.006028                9.33464559               0.923953136           
       0.006197                8.56722125               0.808063493           
       0.006367                6.81272348               0.752274151           
       0.006537                8.92126047               0.823643555           
       0.006707                7.67691329               0.774073011           
       0.006877                 7.7199035                0.74332814           
       0.007046                 8.2220327               0.745753546           
       0.007216                6.95901461               0.719714535           
       0.007386                9.21844351               0.760931854           
       0.007556                7.28478594               0.690860992           
       0.007726                6.99201498               0.654276696           
       0.007895                6.61369868               0.665530011           
       0.008065                 7.3483707               0.693691089           
       0.008235                 7.6183052               0.654865405           
       0.008405                 6.3399973               0.600046569           
       0.008574                6.47660035               0.598840663           
       0.008744                6.76434512               0.623614313           
       0.008914                6.57535787               0.607814692           
       0.009084                7.14514481               0.580239793           
       0.009254                6.08189152               0.582437694           
       0.009423                7.73316851               0.619706502           
       0.009593                8.08761786               0.629975731           
       0.009763                7.26759225               0.595161283           
       0.009933                7.26307146                0.58647212           
       0.010103                8.33049896               0.638808783           
       0.010272                8.22486637                0.60470481           
       0.010442                8.13601211               0.603656017           
       0.010612                8.78367112               0.607793926           
       0.010782                8.92749776               0.616621401           
       0.010952                9.63449741               0.660363001           
       0.011121                8.82695889                0.60039762           
       0.011291                 9.2175532               0.623725992           
       0.011461                9.24361077               0.611764114           
       0.011631                9.63172739               0.615716164           
       0.011800                9.02929108               0.606100014           
       0.011970                10.1757316                0.60987797           
       0.012140                9.56685102               0.611976646           
       0.012310                10.0298249               0.613656341           
       0.012480                  8.426333                0.56267243           
       0.012649                9.92917919               0.600913657           
       0.012819                 10.258807               0.606037828           
       0.012989                 9.8996866               0.602426841           
       0.013159                10.0074573               0.591387309           
       0.013329                10.1206496               0.584828723           
       0.013498                8.82699652               0.549262804           
       0.013668                9.16522597               0.556751838           
       0.013838                8.95630568               0.557197363           
       0.014008                8.09880034               0.508152982           
       0.014178                9.10921504               0.548363197           
       0.014347                7.14529054               0.473973849           
       0.014517                 7.0171187               0.474443406           
       0.014687                7.55023911               0.482911143           
       0.014857                5.83158223                0.42147582           
       0.015027                5.42047305               0.410234296           
       0.015196                4.98597564               0.395330862           
       0.015366                4.87569159               0.387066013           
       0.015536                4.57496983               0.364383552           
       0.015706                 4.9632543               0.382638232           
       0.015875                4.32300425               0.364446508           
       0.016045                3.79166363               0.329302305           
       0.016215                3.58566194               0.327017334           
