################################################################################
# Data 1                          Data_0_00003.dat
# Data 2                          Data_0_00040.dat
# Transmission                    1.3475201812907562
# Weight                          1.0
# Smart_subtraction               True
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# Center_1                        629.9744
# Center_2                        651.0223
# Comment                         C2 - ESAXS_600s_55_mins
# DDummy                          0.6
# Date                            2025-04-01T19:19:47
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    600
# Force                           -0.009793
# Gamma                           0
# Intensity1                      5.73227e-11
# JawsDistance                    0.000239
# JawsVelocity                    0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# SampleDistance                  1.8
# SampleEnvKind                   gisaxs
# SampleEnvPN                     Liquid Well
# SampleEnvSN                     665
# Strain                          3.41833e-05
# Stress                          -0.0163212
# Thickness                       0
# WaveLength                      1.541889e-10
# Wavelength                      1.54189e-10
# anaB                            0.000116274
# anaB_dial                       0.0123639
# anaPark                         2.4575
# anaPark_dial                    -2.4575
# anaXi                           -5.60284e-09
# anaXi_dial                      0
# anaZ                            8.96045e-08
# anaZ_dial                       2.98331
# b2c                             0
# b2c_dial                        0
# bioZ                            -3.00038
# bioZ_dial                       -1.34441
# det0x                           0
# det0x_dial                      7.79661
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           1800
# det0y_dial                      -863.827
# det0z                           0
# det0z_dial                      5.50516
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# dual                            -8.24014e-06
# dual_dial                       198.086
# mono1B                          2.86102e-09
# mono1B_dial                     -0.222
# mono2B                          -1.81198e-08
# mono2B_dial                     -1.844
# mono2X                          0.079375
# mono2X_dial                     0.0909375
# mono2Xi                         -0.18
# mono2Xi_dial                    -0.18
# monoZ                           -11
# monoZ_dial                      -0.249943
# om                              0.18
# om_dial                         0.12
# phi                             0.0140624
# phi_dial                        -0.00200892
# pm5                             0
# pm5_dial                        0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149858
# s1bot                           0.35
# s1bot_dial                      -0.305781
# s1hl                            0.75
# s1hl_dial                       0.26875
# s1hr                            -0.25
# s1hr_dial                       -0.376875
# s1top                           0.15
# s1top_dial                      1.05344
# s2bot                           0.125
# s2bot_dial                      0.809688
# s2hl                            0.325
# s2hl_dial                       0.0759375
# s2hr                            -0.075
# s2hr_dial                       0.078125
# s2top                           0.125
# s2top_dial                      0.569063
# ttdeg                           0
# ttdeg_dial                      0
# wind                            67.9917
# wind_dial                       67.9917
# x                               -40
# x_dial                          -21.2694
# z                               3.00007
# z_dial                          3.73936
# CountCutoff                     1530246
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0291
# ThresholdSetting                4023.88989258
# FlatField                       Corrected
# BackgroundReductionExtra        0.031
# Detector                        0
# Monitor                         0
# Pil_Roi0                        0
# SumForIntensity1                3.43936e+07
# det                             0
# mon                             0
# pilai0                          3.43936e+07
# pilai1                          0
# pilct0                          3.43946e+07
# pilct1                          0
# pilroi0                         3.43946e+07
# pilroi1                         0
# sec                             0.099
# title                           Data_0_00003.edf
# usaxs0                          36.0666
# Origin                          subtracted
# Thickness_correction            False
################################################################################
 q(A-1)                   I_subtracted(a.u.)         Sigma_I(a.u.)            
       0.016555                3.60534795               0.320197974           
       0.016724                 3.0164986               0.293458452           
       0.016894                2.53263839               0.260221367           
       0.017064                2.50864011               0.263882805           
       0.017234                3.16894061               0.291381013           
       0.017404                2.27484685               0.273269326           
       0.017573                2.41412889               0.260232574           
       0.017743                2.51610788               0.272532999           
       0.017913                2.28806429               0.258704464           
       0.018083                2.52390554               0.273931775           
       0.018253                1.93307256               0.237506459           
       0.018422                2.58924855               0.268505217           
       0.018592                2.75182289               0.281762864           
       0.018762                  1.976799               0.253650789           
       0.018932                2.36277449               0.256656939           
       0.019102                2.04655613               0.258184903           
       0.019271                1.80031845               0.233888448           
       0.019441                1.64146353               0.224215976           
       0.019611                1.70420032               0.230344426           
       0.019781                2.19230226               0.243543352           
       0.019950                2.08446672               0.244418616           
       0.020120                1.70098369               0.224174635           
       0.020290                2.13747716               0.250587557           
       0.020460                1.79459778               0.221946776           
       0.020630                1.86473398               0.227445547           
       0.020799                1.65100623               0.221427654           
       0.020969                 1.9956813               0.235297001           
       0.021139                1.37167163               0.212333064           
       0.021309                1.34858469               0.192429776           
       0.021479                1.49296862                0.20666094           
       0.021648                1.53992376               0.215294627           
       0.021818                1.60609217               0.213894263           
       0.021988                 1.6816169               0.222219596           
       0.022158                1.57197516                0.20289849           
       0.022328                1.66172394               0.222600285           
       0.022497                1.35738949               0.203807887           
       0.022667                1.35015255               0.190189991           
       0.022837                1.22020198               0.200078199           
       0.023007                 1.3048144               0.192416121           
       0.023177                1.31188624               0.188450514           
       0.023346                1.42287751               0.191727413           
       0.023516                1.22573272               0.186200205           
       0.023686                1.09254586                0.16906852           
       0.023856                1.59007245               0.203927366           
       0.024025                1.28180081                0.18378281           
       0.024195                1.13437737               0.164841551           
       0.024365                1.01547097               0.158910774           
       0.024535                1.20546872               0.173389239           
       0.024705                1.08842344               0.171082686           
       0.024874                1.10984805                0.16162785           
       0.025044                1.11878155                0.15993992           
       0.025214               0.851612243               0.147501407           
       0.025384               0.774960016               0.143002442           
       0.025554               0.738786247               0.141879238           
       0.025723               0.693749216               0.133689726           
       0.025893               0.596663765               0.117476229           
       0.026063               0.602977051               0.121037039           
       0.026233               0.624874227               0.119043126           
       0.026403                0.44848996               0.106734223           
       0.026572               0.501661545               0.117544631           
       0.026742               0.673223469               0.132627483           
       0.026912               0.525148493               0.113421611           
       0.027082               0.543224123               0.109076467           
       0.027251               0.358065768              0.0950617965           
       0.027421               0.393316533               0.104612089           
       0.027591               0.517521071              0.0995060971           
       0.027761               0.350011776              0.0935092075           
       0.027931               0.213872898              0.0846650247           
       0.028100               0.284776733              0.0869380096           
       0.028270               0.267139869              0.0831088605           
       0.028440               0.300004929              0.0906528246           
       0.028610               0.434046056               0.104831724           
       0.028780               0.317039262              0.0766602355           
       0.028949                0.30373588              0.0807131299           
       0.029119               0.259781539              0.0820807125           
       0.029289              0.0994396588              0.0747781064           
       0.029459               0.113133503              0.0742144784           
       0.029629               0.314997193              0.0772930408           
       0.029798               0.190924349              0.0762911125           
       0.029968               0.212762121              0.0726141673           
       0.030138               0.186303929              0.0771481996           
       0.030308               0.255411141               0.085737643           
       0.030478              0.0692918578              0.0568515016           
       0.030647               0.180043515               0.076388798           
       0.030817               0.249122384              0.0739484058           
       0.030987               0.217853534              0.0689702078           
       0.031157              0.0153429044              0.0532395123           
       0.031326               0.169750746              0.0653080454           
       0.031496               0.126307707              0.0554666471           
       0.031666              0.0795502782              0.0611576193           
       0.031836               0.115324908              0.0616318493           
       0.032006             -0.0527138853              0.0536092422           
       0.032175             0.00875462174              0.0427669942           
       0.032345              0.0635433179              0.0408825992           
       0.032515               0.065731575              0.0529691242           
       0.032685             0.00961995792              0.0376370128           
       0.032855              0.0345527395              0.0469438425           
       0.033024              0.0681246032              0.0556056461           
       0.033194               0.193686711              0.0662722585           
       0.033364               0.153491577              0.0632221479           
       0.033534              0.0937714556              0.0503637577           
       0.033704              0.0832266801              0.0630728838           
       0.033873               0.122334843              0.0528457996           
       0.034043             -0.0213722583              0.0510823396           
       0.034213              0.0420261522              0.0443037489           
       0.034383               0.027390144              0.0492800758           
       0.034553              0.0685911543               0.060722783           
       0.034722             0.00390657987              0.0487914711           
       0.034892               0.111847152               0.065009369           
       0.035062               0.159881066              0.0562150445           
       0.035232              0.0431552911              0.0495337999           
       0.035401               0.149545403               0.062232446           
       0.035571               0.136497773              0.0557191973           
       0.035741               0.122390614              0.0491575765           
       0.035911              0.0914806845              0.0602312952           
       0.036081               0.053027445              0.0560807162           
       0.036250              0.0946346528              0.0502526336           
       0.036420               0.131053598              0.0540442404           
       0.036590               0.181257519              0.0520768687           
       0.036760               0.148020382              0.0568870725           
       0.036930              0.0849543074              0.0450689718           
       0.037099              0.0748562921              0.0522097282           
       0.037269             0.00872246463              0.0466718119           
       0.037439               0.112174597              0.0546595499           
       0.037609               0.175989106              0.0523002878           
       0.037779               0.125675728               0.048914945           
       0.037948               0.127901636              0.0525465433           
       0.038118               0.204815912              0.0618670916           
       0.038288               0.115747608              0.0503954228           
       0.038458              0.0406124352              0.0481016522           
       0.038628               0.124632611              0.0540660716           
       0.038797              0.0861184014              0.0598487154           
       0.038967              -0.046649508              0.0518422134           
       0.039137               0.149732309              0.0567628602           
       0.039307              0.0754673244              0.0475816106           
       0.039476               0.125223628              0.0534041567           
       0.039646               0.167976483               0.061822071           
       0.039816              0.0652370462              0.0591836126           
       0.039986              0.0647858635                0.05631077           
       0.040156              0.0801152366              0.0557247135           
       0.040325               0.107306676              0.0555746668           
       0.040495               0.147004054              0.0569999509           
       0.040665               0.125329912              0.0502475901           
       0.040835               0.121058677              0.0517761608           
       0.041005               0.142797395              0.0521312449           
       0.041174              0.0478790478              0.0539435366           
       0.041344               0.140876452              0.0517744881           
       0.041514              0.0678860345              0.0493815159           
       0.041684               0.185975624              0.0601659725           
       0.041854               0.195107475              0.0541948558           
       0.042023               0.105196553              0.0518674066           
       0.042193               0.121766302              0.0552681787           
       0.042363              0.0297213013              0.0488278208           
       0.042533               0.160808806              0.0522896809           
       0.042702               0.102303877              0.0501822378           
       0.042872             -0.0383577858              0.0488414979           
       0.043042              0.0324270908              0.0340421342           
       0.043212               0.132950868              0.0550639759           
       0.043382               0.129562988              0.0504581557           
       0.043551              0.0668031583               0.050617654           
       0.043721               0.089300372              0.0504862213           
       0.043891              0.0689036462              0.0463420806           
       0.044061               0.151698407               0.048604657           
       0.044231              0.0727981972              0.0439337641           
       0.044400               0.095706198              0.0468011909           
       0.044570              0.0631525194              0.0422294345           
       0.044740              0.0749391885               0.049032661           
       0.044910              0.0955657224               0.051895097           
       0.045080               0.137937372              0.0477945622           
       0.045249                0.13748271              0.0509088811           
       0.045419               0.106786616              0.0519900016           
       0.045589              0.0883064725              0.0432493701           
       0.045759              0.0488316478              0.0388352345           
       0.045929             -0.0563072833              0.0424306737           
       0.046098              0.0512764762              0.0485779315           
       0.046268               0.168900144              0.0507063603           
       0.046438               0.105937984              0.0444781136           
       0.046608              0.0300349008              0.0500884692           
       0.046777              0.0832803336              0.0445373369           
       0.046947              0.0657927447               0.040297092           
       0.047117              0.0610889062              0.0455258524           
       0.047287               0.109787443              0.0459858664           
       0.047457             0.00566908349              0.0411009862           
       0.047626              0.0241750253              0.0425960659           
       0.047796              0.0621952621              0.0455317045           
       0.047966               0.149749775              0.0471247322           
       0.048136              0.0782685154              0.0379171504           
       0.048306              0.0485889125              0.0382114118           
       0.048475              0.0318626874              0.0413145615           
       0.048645             -0.0895695151              0.0373244588           
       0.048815               0.123021357              0.0451864547           
       0.048985               0.081284316              0.0393116485           
       0.049155              0.0950546478              0.0430193846           
       0.049324               0.132906134              0.0468751859           
       0.049494               0.125962947              0.0429303988           
       0.049664               0.133077714              0.0499647737           
       0.049834             -0.0208367375              0.0371799182           
       0.050004              0.0263620807               0.037685486           
       0.050173              0.0319800096              0.0437316469           
       0.050343               0.137484582              0.0423198983           
       0.050513              0.0487465999              0.0417431579           
       0.050683            -0.00348053189              0.0422288947           
       0.050852              0.0123779944              0.0365478395           
       0.051022              0.0908884805              0.0477545101           
       0.051192              0.0577703772              0.0346295022           
       0.051362               0.079222344              0.0347127244           
       0.051532              0.0477453477              0.0355892574           
       0.051701              0.0292128461              0.0381444725           
       0.051871              0.0553572663              0.0372642188           
       0.052041               0.106509472              0.0387821141           
       0.052211               0.041349152               0.033288559           
       0.052381              0.0569447303              0.0381212721           
       0.052550               0.012620096              0.0354313794           
       0.052720              0.0242939396              0.0426919564           
       0.052890              0.0695520932              0.0347528631           
       0.053060              0.0211789389              0.0331645851           
       0.053230              0.0439157401              0.0304340641           
       0.053399             0.00812188112              0.0373055008           
       0.053569              0.0383035746              0.0349472965           
       0.053739              0.0418362466              0.0334340212           
       0.053909               0.109910929              0.0463606634           
       0.054079               0.019765861              0.0360665666           
       0.054248              0.0747462352              0.0396264856           
       0.054418              0.0604628732              0.0334404215           
       0.054588              0.0631252185              0.0380167098           
       0.054758              0.0246794366              0.0315508624           
       0.054927               0.013570915              0.0228839156           
       0.055097              0.0737317968              0.0391319851           
       0.055267              0.0350176817              0.0321682334           
       0.055437              0.0478929138              0.0324927889           
       0.055607              0.0392223188              0.0316746733           
       0.055776             -0.0377274821              0.0350806791           
       0.055946             -0.0258289546              0.0272717935           
       0.056116             -0.0174659505              0.0240223731           
       0.056286             -0.0028913516              0.0291583931           
       0.056456              0.0312997598              0.0310441519           
       0.056625             0.00159674556              0.0278922337           
       0.056795              0.0278308608              0.0320316602           
       0.056965              0.0769952181               0.037543614           
       0.057135              0.0766690851              0.0341569272           
       0.057305             -0.0256094778              0.0264935918           
       0.057474              -0.022855345               0.035346259           
       0.057644              0.0816248879              0.0337160032           
       0.057814             -0.0466931793              0.0240095701           
       0.057984            -0.00083637818              0.0296749957           
       0.058153            -0.00275861216              0.0280582772           
       0.058323             0.00492447711               0.025221639           
       0.058493             0.00490876467              0.0250131769           
       0.058663              0.0720655777              0.0323509637           
       0.058833              0.0239792869              0.0251190936           
       0.059002              0.0863580844              0.0364167821           
       0.059172              0.0104118957              0.0285883593           
       0.059342             -0.0158979519              0.0266856121           
       0.059512              0.0515719728              0.0340453569           
       0.059682              0.0897918502              0.0348317149           
       0.059851              0.0504044422              0.0302401255           
       0.060021              0.0171892278              0.0274884512           
       0.060191              0.0178412938              0.0308326693           
       0.060361           -0.000249084617              0.0247234746           
       0.060531              0.0639392553              0.0338714725           
       0.060700              0.0315745009               0.029737091           
       0.060870             0.00989750082              0.0320168837           
       0.061040             -0.0638122308               0.031893399           
       0.061210              -0.021440249              0.0248117234           
       0.061380              0.0230025048              0.0343970993           
       0.061549               0.021569444              0.0268676556           
       0.061719              0.0352112195              0.0283802411           
       0.061889              0.0341175216              0.0310042874           
       0.062059              0.0224056012              0.0276225446           
       0.062228              0.0173082963              0.0276100785           
       0.062398               0.105158693              0.0340334696           
       0.062568              0.0452003373              0.0338189254           
       0.062738             -0.0330377554              0.0249101718           
       0.062908              0.0283767056              0.0308627476           
       0.063077              0.0272633812                0.03359828           
       0.063247              0.0497034158              0.0294391056           
       0.063417              0.0125889275              0.0305058786           
       0.063587              0.0863646879              0.0312992466           
       0.063757            -0.00785054927              0.0175602649           
       0.063926             0.00225609018              0.0282216693           
       0.064096              0.0606563487              0.0324200061           
       0.064266              0.0706584798              0.0252606983           
       0.064436            -0.00522596078              0.0233217973           
       0.064606              0.0732124461               0.032717289           
       0.064775              0.0333753139              0.0325593252           
       0.064945              0.0338556358              0.0205088495           
       0.065115             0.00657244895              0.0236947145           
       0.065285              0.0167087425              0.0229644894           
       0.065455               0.028847262              0.0301809221           
       0.065624              0.0737237824              0.0274537444           
       0.065794              0.0424652441              0.0263926617           
       0.065964              0.0347074959              0.0272996976           
       0.066134            -0.00483126491              0.0232808671           
       0.066303             -0.0076005532              0.0251132946           
       0.066473              0.0115236684              0.0290888701           
       0.066643              0.0248260133              0.0249272649           
       0.066813              0.0215834949              0.0291401275           
       0.066983             0.00883402155              0.0265688964           
       0.067152              0.0116429575              0.0184176474           
       0.067322            -0.00279938668              0.0297635766           
       0.067492             -0.0129088132              0.0236319489           
       0.067662              0.0459579983              0.0291721689           
       0.067832             0.00969506551              0.0255206925           
       0.068001             -0.0171517126              0.0253876102           
       0.068171              0.0326275568                0.02647074           
       0.068341            -0.00701550818              0.0233606993           
       0.068511              0.0202519751               0.025743757           
       0.068681             0.00398939865              0.0260888403           
       0.068850             -0.0158320758               0.018191267           
       0.069020             -0.0079918434              0.0220388522           
       0.069190              0.0292164536              0.0276126677           
       0.069360             -0.0314631012              0.0201516093           
       0.069530              0.0327214835              0.0257165567           
       0.069699              0.0237768614              0.0253241192           
       0.069869              0.0142871869              0.0261304883           
       0.070039              0.0128584181              0.0167789486           
       0.070209               0.037367716              0.0216086679           
       0.070378              0.0423429498              0.0283464827           
       0.070548              0.0100298497              0.0207120491           
       0.070718              0.0435776677              0.0297285169           
       0.070888              0.0146328062              0.0224568651           
       0.071058              0.0794522604              0.0329242238           
       0.071227             -0.0503058175              0.0279625514           
       0.071397              0.0143174069              0.0227311139           
       0.071567              0.0597049989              0.0285383265           
       0.071737             -0.0127634504              0.0241206439           
       0.071907              0.0688057056               0.030006769           
       0.072076             -0.0116742653              0.0219445306           
       0.072246             0.00237403335              0.0224114102           
       0.072416              0.0302662777              0.0244409396           
       0.072586           -0.000548220536              0.0206839904           
       0.072756             -0.0313085886              0.0339024275           
       0.072925             0.00193079547              0.0227239111           
       0.073095              0.0243073515              0.0252057328           
       0.073265              0.0234084916              0.0253893112           
       0.073435             -0.0111603802              0.0225101921           
       0.073604              0.0318460651               0.030764848           
       0.073774             -0.0144253558              0.0200500552           
       0.073944              0.0169038139               0.024466988           
       0.074114              0.0439826316              0.0279515586           
       0.074284             0.00534154408              0.0140533247           
       0.074453              0.0414621836              0.0240345259           
       0.074623              0.0100892377              0.0248195299           
       0.074793             0.00260688553              0.0186706537           
       0.074963              0.0247007067              0.0208788568           
       0.075133              0.0462434708              0.0316322532           
       0.075302              0.0379285604              0.0268022989           
       0.075472               0.016429335              0.0192910235           
       0.075642              0.0428959795              0.0290992991           
       0.075812             -0.0114948296              0.0170456446           
       0.075982              0.0617478651              0.0291635921           
       0.076151              5.696903e-05              0.0156271813           
       0.076321              0.0272593561              0.0282006783           
       0.076491             -0.0116572302              0.0236577097           
       0.076661             -0.0423522379              0.0242168588           
       0.076831              0.0254187929               0.021740641           
       0.077000             -0.0145667582              0.0143337448           
       0.077170              0.0671070104              0.0242762881           
       0.077340             -0.0133520084              0.0265159389           
       0.077510              0.0307581648              0.0205358945           
       0.077679              0.0522788833              0.0351068182           
       0.077849             -0.0059850588              0.0167748719           
       0.078019            -0.00614898082              0.0168071219           
       0.078189              0.0082439537              0.0243117201           
       0.078359            -0.00962891286              0.0256451979           
       0.078528             0.00879633026              0.0245469209           
       0.078698              0.0282060539              0.0238339591           
       0.078868              0.0228509927              0.0192949235           
       0.079038              0.0171911045              0.0202424268           
       0.079208              0.0461127511              0.0272356836           
       0.079377             -0.0179311477              0.0250533971           
       0.079547              0.0486025664              0.0289303796           
       0.079717             0.00944605663               0.020917791           
       0.079887             0.00395083294              0.0235815344           
       0.080057              0.0443007992              0.0329299968           
       0.080226            -0.00370432532              0.0305438303           
       0.080396              0.0441154779              0.0297201667           
       0.080566              0.0528587053              0.0318822511           
       0.080736              0.0555663432              0.0287919238           
       0.080906             0.00754857055              0.0295144264           
       0.081075             -0.0451670229              0.0257471575           
       0.081245             -0.0506438399              0.0264991906           
       0.081415              0.0120027857              0.0216654364           
       0.081585              0.0232880022              0.0248697916           
       0.081754             0.00566258387              0.0152721992           
       0.081924             -0.0276555941              0.0286480787           
       0.082094             0.00288431178              0.0198101179           
       0.082264             -0.0126597592              0.0204836541           
       0.082434              0.0128581682              0.0264817502           
       0.082603              0.0117172494              0.0219596275           
       0.082773             -0.0119307077              0.0182695733           
       0.082943              0.0147424221              0.0178248334           
       0.083113              0.0657850991              0.0277182036           
       0.083283             0.00891740205              0.0187185014           
       0.083452            -0.00861175995              0.0218238188           
       0.083622             -0.0494295726              0.0284291155           
       0.083792             -0.0168945733               0.030595194           
       0.083962              -0.019698566              0.0229291079           
       0.084132             0.00138027297              0.0233344809           
       0.084301              -0.016730071              0.0279901213           
       0.084471              0.0290062188              0.0246319082           
       0.084641             -0.0216998483              0.0264091077           
       0.084811              0.0054943887              0.0279221878           
       0.084981             0.00599649944              0.0156008056           
       0.085150              0.0148281477              0.0179341036           
       0.085320              0.0445447012              0.0259461729           
       0.085490              0.0123450907              0.0281305814           
       0.085660             -0.0151839002              0.0222908792           
       0.085829            -0.00976065572              0.0275482931           
       0.085999             -0.0216631622              0.0164550069           
       0.086169             0.00232303195              0.0200817563           
       0.086339             0.00618934189              0.0159753478           
       0.086509             0.00245927413              0.0254428435           
       0.086678            -0.00741946224              0.0299414512           
       0.086848             0.00600679419              0.0155518082           
       0.087018           -0.000406913738              0.0169923265           
       0.087188             0.00243876349              0.0203490051           
       0.087358              0.0148304639              0.0242673237           
       0.087527             -0.0216279831              0.0167682966           
       0.087697               0.008823396              0.0302683544           
       0.087867            -0.00303531023              0.0128644907           
       0.088037              0.0729621996              0.0322149597           
       0.088207              0.0646620507               0.029741799           
       0.088376              0.0405482445              0.0219660849           
       0.088546              0.0332897356              0.0220845147           
       0.088716             -0.0159976796              0.0156059723           
