################################################################################
# Data 1                          Data_0_00006.dat
# Data 2                          Data_0_00040.dat
# Transmission                    1.3622665105760776
# Weight                          1.0
# Smart_subtraction               True
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# Center_1                        629.9744
# Center_2                        651.0223
# Comment                         C2 - ESAXS_600s_85_mins
# DDummy                          0.6
# Date                            2025-04-01T19:53:03
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    600
# Force                           -0.009793
# Gamma                           0
# Intensity1                      5.795e-11
# JawsDistance                    0.000239
# JawsVelocity                    0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# SampleDistance                  1.8
# SampleEnvKind                   gisaxs
# SampleEnvPN                     Liquid Well
# SampleEnvSN                     665
# Strain                          3.41833e-05
# Stress                          -0.0163212
# Thickness                       0
# WaveLength                      1.541889e-10
# Wavelength                      1.54189e-10
# anaB                            0.000116274
# anaB_dial                       0.0123639
# anaPark                         2.4575
# anaPark_dial                    -2.4575
# anaXi                           -5.60284e-09
# anaXi_dial                      0
# anaZ                            8.96045e-08
# anaZ_dial                       2.98331
# b2c                             0
# b2c_dial                        0
# bioZ                            -3.00038
# bioZ_dial                       -1.34441
# det0x                           0
# det0x_dial                      7.79661
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           1800
# det0y_dial                      -863.827
# det0z                           0
# det0z_dial                      5.50516
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# dual                            -8.24014e-06
# dual_dial                       198.086
# mono1B                          2.86102e-09
# mono1B_dial                     -0.222
# mono2B                          -1.81198e-08
# mono2B_dial                     -1.844
# mono2X                          0.079375
# mono2X_dial                     0.0909375
# mono2Xi                         -0.18
# mono2Xi_dial                    -0.18
# monoZ                           -11
# monoZ_dial                      -0.249943
# om                              0.18
# om_dial                         0.12
# phi                             0.0140624
# phi_dial                        -0.00200892
# pm5                             0
# pm5_dial                        0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149858
# s1bot                           0.35
# s1bot_dial                      -0.305781
# s1hl                            0.75
# s1hl_dial                       0.26875
# s1hr                            -0.25
# s1hr_dial                       -0.376875
# s1top                           0.15
# s1top_dial                      1.05344
# s2bot                           0.125
# s2bot_dial                      0.809688
# s2hl                            0.325
# s2hl_dial                       0.0759375
# s2hr                            -0.075
# s2hr_dial                       0.078125
# s2top                           0.125
# s2top_dial                      0.569063
# ttdeg                           0
# ttdeg_dial                      0
# wind                            67.9917
# wind_dial                       67.9917
# x                               -40
# x_dial                          -21.2694
# z                               3.00007
# z_dial                          3.73936
# CountCutoff                     1530246
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0291
# ThresholdSetting                4023.88989258
# FlatField                       Corrected
# BackgroundReductionExtra        0.031
# Detector                        0
# Monitor                         0
# Pil_Roi0                        0
# SumForIntensity1                3.477e+07
# det                             0
# mon                             0
# pilai0                          3.477e+07
# pilai1                          0
# pilct0                          3.4771e+07
# pilct1                          0
# pilroi0                         3.4771e+07
# pilroi1                         0
# sec                             0.099
# title                           Data_0_00006.edf
# usaxs0                          48.9614
# Origin                          subtracted
# Thickness_correction            False
################################################################################
 q(A-1)                   I_subtracted(a.u.)         Sigma_I(a.u.)            
       0.000934                63251.3706                1418.45473           
       0.001104                89553.3054                993.603402           
       0.001273                 44759.654                641.694069           
       0.001443                38126.7892                444.782439           
       0.001613                21396.2105                274.126008           
       0.001783                 9411.7184                 170.02704           
       0.001953                4119.90444                106.535425           
       0.002122                1949.05543                60.8651362           
       0.002292                644.527816                42.8754475           
       0.002462                215.287161                25.2207441           
       0.002632                82.1468445                17.3751255           
       0.002802                47.6992665                12.0848681           
       0.002971                46.3890067                7.94342107           
       0.003141                49.2785266                5.62122746           
       0.003311                38.0315461                3.69341197           
       0.003481                37.4520771                3.09330675           
       0.003651                27.6374629                2.45871444           
       0.003820                24.0843043                2.07306937           
       0.003990                23.2771347                1.94685937           
       0.004160                18.4477916                1.61530106           
       0.004330                18.5206349                1.61997311           
       0.004499                16.3383612                1.41451317           
       0.004669                12.9072589                1.30737401           
       0.004839                11.3718867                1.18322827           
       0.005009                 11.772667                1.17448498           
       0.005179                11.2771839                1.15185824           
       0.005348                9.78285693                1.01461741           
       0.005518                10.4415739               0.971337514           
       0.005688                8.08125905               0.909898341           
       0.005858                8.10217619                0.88305864           
       0.006028                8.10855761               0.864964274           
       0.006197                7.23249192               0.744333678           
       0.006367                8.33667007               0.815846493           
       0.006537                7.10742789               0.739866019           
       0.006707                7.01811782               0.739191108           
       0.006877                6.13837577               0.666472926           
       0.007046                8.31013772               0.745062935           
       0.007216                 7.1958667               0.726213557           
       0.007386                7.09373735               0.668532389           
       0.007556                6.43308084               0.649407484           
       0.007726                6.57365862               0.632264493           
       0.007895                7.39705504               0.695374916           
       0.008065                7.55311634                 0.6983289           
       0.008235                6.43458851               0.601961431           
       0.008405                5.98582408                0.58035714           
       0.008574                6.75886888               0.607390028           
       0.008744                 6.9002688               0.625704222           
       0.008914                8.22172005               0.671667397           
       0.009084                6.69374498               0.558679512           
       0.009254                7.01918361               0.618797779           
       0.009423                7.31195286               0.600026091           
       0.009593                5.86467089               0.535940005           
       0.009763                8.05814715               0.621542586           
       0.009933                7.48180284               0.591172123           
       0.010103                7.75788549               0.613344898           
       0.010272                8.34567635               0.605388785           
       0.010442                7.85999181               0.590312278           
       0.010612                8.83291542               0.605815954           
       0.010782                8.78397011               0.608057784           
       0.010952                8.28598553               0.609468225           
       0.011121                 10.034634               0.634872399           
       0.011291                7.66088631               0.567711365           
       0.011461                 9.2515345               0.608363394           
       0.011631                9.85432061               0.618933065           
       0.011800                10.2856633               0.641931903           
       0.011970                9.55190256               0.587734477           
       0.012140                10.8838198                0.64796798           
       0.012310                9.90157311               0.606131428           
       0.012480                12.2900204               0.672968893           
       0.012649                 9.7008729               0.590681551           
       0.012819                9.99744952               0.594865637           
       0.012989                11.3722509               0.641127614           
       0.013159                10.5547121               0.603468032           
       0.013329                9.66564511               0.568197932           
       0.013498                9.50272024               0.565851494           
       0.013668                8.89337402               0.545320968           
       0.013838                9.85226374               0.580355461           
       0.014008                 8.7453767               0.524553671           
       0.014178                8.29567401               0.520566543           
       0.014347                9.06924386               0.530489628           
       0.014517                7.20500198               0.477802652           
       0.014687                7.09401547               0.465421814           
       0.014857                6.41028145               0.438710667           
       0.015027                 6.0327422               0.430140094           
       0.015196                5.51315271               0.412226672           
       0.015366                5.05446951               0.391599642           
       0.015536                4.71484592                0.36758608           
       0.015706                5.55351286               0.401797876           
       0.015875                 3.8676395               0.343710899           
       0.016045                3.74819519               0.325500525           
       0.016215                4.60295833               0.365317751           
       0.016385                3.74515242               0.324811841           
       0.016555                3.73026188               0.323889607           
       0.016724                2.79246413               0.281293981           
       0.016894                2.71419263               0.267733265           
       0.017064                 2.7040477               0.272158736           
       0.017234                2.53198428               0.259353939           
       0.017404                3.24479202               0.318035788           
       0.017573                2.76465873               0.276449039           
       0.017743                2.70570264               0.280445754           
       0.017913                2.34227381               0.260230433           
       0.018083                2.51269113               0.271920058           
       0.018253                2.26625865               0.255542692           
       0.018422                1.76852109               0.222488583           
       0.018592                1.74764961               0.224794649           
       0.018762                2.00674478               0.254004402           
       0.018932                1.76233152               0.221401514           
       0.019102                1.45200298               0.222627868           
       0.019271                1.93076535               0.240005951           
       0.019441                1.63248776               0.222463767           
       0.019611                2.04337614               0.248835792           
       0.019781                1.96558349               0.229723073           
       0.019950                2.23525417               0.251614891           
       0.020120                1.39825256               0.204600433           
       0.020290                1.79678143               0.229433591           
       0.020460                1.66827606               0.213114484           
       0.020630                1.59835844               0.209988165           
       0.020799                1.85065503               0.232508966           
       0.020969                1.41011343               0.199527983           
       0.021139                1.64805447               0.228254128           
       0.021309                1.68491506               0.212627612           
       0.021479                1.28808638                0.19206637           
       0.021648                1.91335008               0.236594426           
       0.021818                1.62580834               0.213965946           
       0.021988                1.44749239                0.20695353           
       0.022158                2.03489023               0.229141061           
       0.022328                1.22717336               0.194356518           
       0.022497                1.63246959               0.219825113           
       0.022667                1.66087627               0.208640965           
       0.022837                1.47109785               0.214936893           
       0.023007                1.49497919               0.203384089           
       0.023177                1.75950305               0.215904865           
       0.023346                  1.403314               0.189438059           
       0.023516                1.23614507               0.185935161           
       0.023686                1.59955587               0.201894937           
       0.023856                1.21189165               0.179519406           
       0.024025                1.40081714               0.190117771           
       0.024195                1.22050368               0.169597204           
       0.024365                1.12745524               0.165819753           
       0.024535                1.23577859               0.174403699           
       0.024705               0.934224239               0.159928015           
       0.024874                1.02698235               0.155196572           
       0.025044               0.875277343               0.142238308           
       0.025214               0.920885193               0.151658924           
       0.025384               0.589379307               0.128246831           
       0.025554               0.844452847               0.148588743           
       0.025723               0.829779489               0.142914559           
       0.025893               0.781121895               0.131618362           
       0.026063               0.732626901               0.130858712           
       0.026233                0.90709472               0.139289258           
       0.026403               0.690954536               0.126491894           
       0.026572               0.400019692               0.108181471           
       0.026742               0.633603867               0.129098559           
       0.026912               0.366178876              0.0982277614           
       0.027082               0.538295574               0.108109223           
       0.027251                0.67164211               0.121705633           
       0.027421               0.366096435                0.10165888           
       0.027591               0.331647409              0.0800983276           
       0.027761               0.527314551               0.109060968           
       0.027931               0.477788076                 0.1086807           
       0.028100               0.393107806              0.0972999539           
       0.028270               0.243965267              0.0801990891           
       0.028440               0.397766901              0.0989965369           
       0.028610               0.304297625              0.0925769694           
       0.028780               0.246533765               0.067808096           
       0.028949               0.366313814              0.0869275429           
       0.029119               0.172374568              0.0721092501           
       0.029289               0.140020101              0.0789182486           
       0.029459               0.108276547              0.0733608996           
       0.029629               0.194088285               0.062361675           
       0.029798              0.0383765732              0.0566848848           
       0.029968               0.139980356              0.0635898503           
       0.030138               0.213953036              0.0797385024           
       0.030308               0.102453505              0.0690533088           
       0.030478               0.117133504               0.063071786           
       0.030647               0.160331802              0.0739719861           
       0.030817                0.21613497              0.0699286131           
       0.030987                0.16591296              0.0622110443           
       0.031157              0.0459015318              0.0574332979           
       0.031326               0.105946255               0.056985332           
       0.031496               0.216488866              0.0665796586           
       0.031666              0.0305048799              0.0542511736           
       0.031836              0.0973140433              0.0590246279           
       0.032006              0.0658341548              0.0681261683           
       0.032175              0.0714954104              0.0526660897           
       0.032345               0.198464211                 0.0607178           
       0.032515             0.00376649571               0.043030236           
       0.032685               0.172374478              0.0618649575           
       0.032855              0.0770418602              0.0529699573           
       0.033024              0.0376887917              0.0511117831           
       0.033194               0.102413025              0.0547794488           
       0.033364               0.136735621              0.0609478712           
       0.033534              0.0493919002              0.0434331789           
       0.033704            -0.00124482933              0.0523615763           
       0.033873              0.0761808699              0.0457564666           
       0.034043               0.100568219              0.0657420907           
       0.034213              0.0692880703              0.0482800092           
       0.034383              0.0679879908              0.0545954017           
       0.034553              0.0339957444              0.0563555755           
       0.034722              0.0576295081              0.0559371602           
       0.034892              0.0289064049              0.0554696295           
       0.035062              0.0877471427               0.046057748           
       0.035232             0.00129600728              0.0431778568           
       0.035401               0.119338836              0.0584673802           
       0.035571               0.120238568              0.0534531456           
       0.035741              0.0943272297              0.0450170817           
       0.035911            -0.00673854821               0.047511112           
       0.036081             -0.0283486246              0.0451514444           
       0.036250               0.133126484              0.0549525867           
       0.036420               0.103071022              0.0502924161           
       0.036590               0.126944681               0.044490855           
       0.036760              0.0789296319              0.0477844837           
       0.036930               0.170996152              0.0557737773           
       0.037099               0.128213129              0.0582952301           
       0.037269              0.0710715181              0.0544472364           
       0.037439               0.123637236              0.0557662071           
       0.037609               0.112499531               0.043257781           
       0.037779               0.114412999              0.0472765855           
       0.037948               0.152250176              0.0551921646           
       0.038118               0.160420441              0.0569039528           
       0.038288              0.0251462631              0.0369423408           
       0.038458              0.0125694078               0.044127814           
       0.038628              0.0752126272              0.0479854365           
       0.038797              0.0218690724              0.0523864042           
       0.038967               0.133578968              0.0698201862           
       0.039137              0.0664667278              0.0467098349           
       0.039307              0.0165738491              0.0390936957           
       0.039476               0.065482118              0.0459599618           
       0.039646              0.0610324492              0.0497062407           
       0.039816              0.0708062603              0.0595160235           
