################################################################################
# Data 1                          Data_0_00002.dat
# Data 2                          Data_0_00040.dat
# Transmission                    1.3519889796282976
# Weight                          1.0
# Smart_subtraction               True
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# Center_1                        629.9744
# Center_2                        651.0223
# Comment                         C2 - ESAXS_600s_45_mins
# DDummy                          0.6
# Date                            2025-04-01T19:08:47
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    600
# Force                           -0.009793
# Gamma                           0
# Intensity1                      5.75128e-11
# JawsDistance                    0.000239
# JawsVelocity                    0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# SampleDistance                  1.8
# SampleEnvKind                   gisaxs
# SampleEnvPN                     Liquid Well
# SampleEnvSN                     665
# Strain                          3.41833e-05
# Stress                          -0.0163212
# Thickness                       0
# WaveLength                      1.541889e-10
# Wavelength                      1.54189e-10
# anaB                            0.000116274
# anaB_dial                       0.0123639
# anaPark                         2.4575
# anaPark_dial                    -2.4575
# anaXi                           -5.60284e-09
# anaXi_dial                      0
# anaZ                            8.96045e-08
# anaZ_dial                       2.98331
# b2c                             0
# b2c_dial                        0
# bioZ                            -3.00038
# bioZ_dial                       -1.34441
# det0x                           0
# det0x_dial                      7.79661
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           1800
# det0y_dial                      -863.827
# det0z                           0
# det0z_dial                      5.50516
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# dual                            -8.24014e-06
# dual_dial                       198.086
# mono1B                          2.86102e-09
# mono1B_dial                     -0.222
# mono2B                          -1.81198e-08
# mono2B_dial                     -1.844
# mono2X                          0.079375
# mono2X_dial                     0.0909375
# mono2Xi                         -0.18
# mono2Xi_dial                    -0.18
# monoZ                           -11
# monoZ_dial                      -0.249943
# om                              0.18
# om_dial                         0.12
# phi                             0.0140624
# phi_dial                        -0.00200892
# pm5                             0
# pm5_dial                        0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149858
# s1bot                           0.35
# s1bot_dial                      -0.305781
# s1hl                            0.75
# s1hl_dial                       0.26875
# s1hr                            -0.25
# s1hr_dial                       -0.376875
# s1top                           0.15
# s1top_dial                      1.05344
# s2bot                           0.125
# s2bot_dial                      0.809688
# s2hl                            0.325
# s2hl_dial                       0.0759375
# s2hr                            -0.075
# s2hr_dial                       0.078125
# s2top                           0.125
# s2top_dial                      0.569063
# ttdeg                           0
# ttdeg_dial                      0
# wind                            67.9917
# wind_dial                       67.9917
# x                               -40
# x_dial                          -21.2694
# z                               3.00007
# z_dial                          3.73936
# CountCutoff                     1530246
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0291
# ThresholdSetting                4023.88989258
# FlatField                       Corrected
# BackgroundReductionExtra        0.031
# Detector                        0
# Monitor                         0
# Pil_Roi0                        0
# SumForIntensity1                3.45077e+07
# det                             0
# mon                             0
# pilai0                          3.45077e+07
# pilai1                          0
# pilct0                          3.45086e+07
# pilct1                          0
# pilroi0                         3.45086e+07
# pilroi1                         0
# sec                             0.099
# title                           Data_0_00002.edf
# usaxs0                          44.0581
# Origin                          subtracted
# Thickness_correction            False
################################################################################
 q(A-1)                   I_subtracted(a.u.)         Sigma_I(a.u.)            
       0.016385                3.23432056               0.303906484           
       0.016555                3.68229518               0.323034593           
       0.016724                3.25186438               0.303756377           
       0.016894                2.84517911                0.27501329           
       0.017064                2.84564829               0.280014141           
       0.017234                2.87698883               0.277308613           
       0.017404                2.46092242               0.282324745           
       0.017573                3.34528812               0.304520187           
       0.017743                3.21289147               0.305178634           
       0.017913                2.59629797                0.27446099           
       0.018083                2.47891934               0.271208363           
       0.018253                2.08370046                0.24607193           
       0.018422                2.36390313               0.256558491           
       0.018592                2.01129381               0.241495583           
       0.018762                1.84638389               0.245873379           
       0.018932                2.22938296               0.249083403           
       0.019102                2.00914643               0.255755748           
       0.019271                1.73502938               0.229749863           
       0.019441                2.00651839               0.245951666           
       0.019611                1.72374555                 0.2311638           
       0.019781                2.31446765               0.249651376           
       0.019950                2.13044493               0.246654398           
       0.020120                1.74780969                0.22654501           
       0.020290                1.61927565               0.219207778           
       0.020460                1.51820936               0.204421421           
       0.020630                1.38003873               0.196407078           
       0.020799                1.87360938               0.234747182           
       0.020969                1.71269174               0.218853558           
       0.021139                1.60095869                0.22625247           
       0.021309                1.99453623               0.231297491           
       0.021479                1.53743511               0.209155961           
       0.021648                1.78491231               0.229970355           
       0.021818                1.78177634               0.224008078           
       0.021988                 1.6057965               0.217380638           
       0.022158                1.24427989               0.180637903           
       0.022328                1.39000147               0.205661953           
       0.022497                2.00708432               0.242007955           
       0.022667                1.47250662               0.197805154           
       0.022837                1.11620143               0.192786462           
       0.023007                1.31682555               0.192893427           
       0.023177                 1.5897415               0.206344436           
       0.023346                1.63776754               0.204846032           
       0.023516                1.27262567               0.189063319           
       0.023686                1.29694428               0.183197534           
       0.023856                1.43683964               0.194448084           
       0.024025                1.02522557               0.166645429           
       0.024195                1.38854651               0.180724002           
       0.024365               0.958848738               0.154579731           
       0.024535                 1.1517398               0.169659134           
       0.024705               0.874959563               0.156335141           
       0.024874                1.06975566               0.158681969           
       0.025044               0.771516372               0.134900076           
       0.025214               0.842245609               0.146594798           
       0.025384                1.00215752               0.158354008           
       0.025554               0.665515548               0.136274879           
       0.025723               0.795793271               0.141000809           
       0.025893                1.02041408               0.149127663           
       0.026063                1.01487954               0.151657669           
       0.026233               0.579232588               0.115115435           
       0.026403               0.797961658               0.134955798           
       0.026572                0.40964076               0.109403469           
       0.026742               0.334140559               0.105068997           
       0.026912               0.524201928               0.113167047           
       0.027082                 0.5600345               0.110312872           
       0.027251               0.464235728                 0.1049296           
       0.027421               0.314395878              0.0971268905           
       0.027591               0.353951817              0.0828976788           
       0.027761               0.387360454              0.0969780579           
       0.027931               0.284757095              0.0917746793           
       0.028100               0.201007418              0.0774132429           
       0.028270                0.38661102              0.0949502104           
       0.028440               0.371274919              0.0970187734           
       0.028610               0.342869714              0.0965359024           
       0.028780               0.335629366              0.0786198917           
       0.028949               0.154348862              0.0618889619           
       0.029119               0.157310777              0.0705416751           
       0.029289              0.0610585147              0.0702186805           
       0.029459               0.147860734              0.0780083916           
       0.029629               0.196490345              0.0629052898           
       0.029798               0.228572242              0.0802495631           
       0.029968               0.260489985              0.0777003648           
       0.030138               0.292836448              0.0878412302           
       0.030308               0.203318203              0.0804189221           
       0.030478               0.132863603               0.065249789           
       0.030647              0.0192545183              0.0569775812           
       0.030817               0.105751622              0.0561332065           
       0.030987                0.11932704              0.0560049402           
       0.031157              0.0636068588              0.0599836616           
       0.031326                0.21197379              0.0700418252           
       0.031496               0.127741742              0.0555883837           
       0.031666                0.11088832              0.0650012082           
       0.031836              0.0673615526              0.0550614862           
       0.032006               0.097493353              0.0717269247           
       0.032175               0.133392921               0.061164522           
       0.032345                0.13940328              0.0530754988           
       0.032515               0.110195659              0.0589271237           
       0.032685               0.109699279              0.0539747021           
       0.032855               0.106223899              0.0570092044           
       0.033024             0.00897002984              0.0468323347           
       0.033194              0.0885340929              0.0530299626           
       0.033364                0.13857861               0.061359583           
       0.033534              0.0934280935              0.0502478196           
       0.033704             -0.0170846941              0.0502629969           
       0.033873              0.0772166519              0.0460624745           
       0.034043              -0.036269248              0.0489071603           
       0.034213              0.0847847267              0.0506369122           
       0.034383              0.0134183504               0.047177521           
       0.034553              0.0266148214               0.055568462           
       0.034722              0.0894710216              0.0600159636           
       0.034892              0.0299955532              0.0557382121           
       0.035062                0.11633435               0.050372755           
       0.035232              0.0979864886              0.0565802461           
       0.035401                0.17590521              0.0650530369           
       0.035571              0.0535182867              0.0443721086           
       0.035741              0.0696397291              0.0413999523           
       0.035911              0.0763850864              0.0584055884           
       0.036081              0.0382455152               0.054218739           
       0.036250               0.134857334              0.0553383865           
       0.036420               0.117180173              0.0522527932           
       0.036590               0.141567054              0.0467398731           
       0.036760               0.173826726              0.0597872608           
       0.036930               0.136091034              0.0517969233           
       0.037099             -0.0135779382              0.0394896372           
       0.037269              0.0217167421              0.0483940093           
       0.037439               0.150252209               0.058948174           
       0.037609              0.0620816577              0.0348598315           
       0.037779               0.127129037              0.0490259951           
       0.037948              0.0635885698              0.0439117704           
       0.038118              0.0792048953              0.0473147684           
       0.038288               0.104677804              0.0488965285           
       0.038458              0.0523092099              0.0495514461           
       0.038628              0.0888732672              0.0498147926           
       0.038797               0.111351609              0.0623991296           
       0.038967              0.0881888873              0.0659023412           
       0.039137               0.153621674              0.0571036871           
       0.039307               0.101750304                0.05080037           
       0.039476               0.247209844              0.0656867019           
       0.039646              0.0285594523              0.0456197857           
       0.039816               0.028458453              0.0553110204           
       0.039986              0.0466990539              0.0542977661           
       0.040156             -0.0117056268              0.0447450877           
       0.040325              0.0666467352              0.0509223397           
       0.040495               0.151913224               0.057440564           
       0.040665               0.211775898              0.0593303911           
       0.040835               0.122880821              0.0519122098           
       0.041005                  0.108408              0.0480740494           
       0.041174               0.212607737               0.069649268           
       0.041344               0.196857836               0.057572593           
       0.041514              0.0997139964              0.0529233831           
       0.041684               0.100221414              0.0511102249           
       0.041854              0.0973677396              0.0427122085           
       0.042023              0.0931801052              0.0504636512           
       0.042193              0.0427650002              0.0465433847           
       0.042363               0.166327735              0.0627267554           
       0.042533                0.11407319              0.0468221702           
       0.042702               0.156378117              0.0557428958           
       0.042872              0.0285631099              0.0559300278           
       0.043042               0.160719869              0.0505026493           
       0.043212              0.0533808001              0.0461465743           
       0.043382               0.151262901              0.0527191903           
       0.043551              0.0684848428              0.0507355985           
       0.043721              0.0513445275              0.0460254729           
       0.043891                0.12982854              0.0528264905           
       0.044061              0.0955228794              0.0416611452           
       0.044231              0.0835585424              0.0451588996           
       0.044400              0.0631180462               0.042855299           
       0.044570              0.0847595099              0.0449124109           
       0.044740              0.0121785877              0.0417656509           
       0.044910               0.075063967              0.0496945156           
       0.045080               0.126952172              0.0465217727           
       0.045249              0.0950521379               0.046210938           
       0.045419             0.00981140612              0.0407054308           
       0.045589              0.0538014138               0.038886992           
       0.045759               0.143750752               0.050030437           
       0.045929              0.0337669079              0.0521442351           
       0.046098              0.0464397073               0.048004023           
       0.046268               0.127517411              0.0462304177           
       0.046438              0.0755089747              0.0408575242           
       0.046608            -0.00168584035              0.0466298639           
       0.046777              0.0128404856              0.0356324141           
       0.046947                0.12949583              0.0476762539           
       0.047117              0.0814511261              0.0476463529           
       0.047287               0.139096386              0.0490055344           
       0.047457              0.0734525775              0.0487090272           
       0.047626              0.0213430558              0.0422201348           
       0.047796             -0.0232848345              0.0349393788           
       0.047966               0.135850226              0.0455926909           
       0.048136               0.177004849              0.0490548384           
       0.048306              0.0142196143              0.0334553562           
       0.048475              0.0485917994              0.0431968239           
       0.048645             0.00784153216              0.0483889718           
       0.048815              0.0544942424              0.0370428678           
       0.048985              0.0421734902              0.0340504232           
       0.049155               0.113605788              0.0449798811           
       0.049324              0.0654196899              0.0393557983           
       0.049494              0.0673633742              0.0356912612           
       0.049664               0.103631857              0.0470077702           
       0.049834            -0.00163413352              0.0395505994           
       0.050004              0.0336774956              0.0385304116           
       0.050173              0.0122519578              0.0414837844           
       0.050343              0.0654591289              0.0333244931           
       0.050513              0.0334112112              0.0399415158           
       0.050683             -0.0132189665              0.0410998384           
       0.050852              0.0487105069              0.0408196169           
       0.051022            -0.00443931463              0.0370622138           
       0.051192              0.0760703748              0.0369336433           
       0.051362              0.0974477862              0.0369962883           
       0.051532              0.0561396821              0.0366152804           
       0.051701               0.109521919              0.0466159738           
       0.051871              0.0643380133              0.0383198101           
       0.052041              0.0714292439              0.0344250031           
       0.052211              0.0319473982              0.0319546176           
       0.052381              0.0638987661              0.0388931046           
       0.052550              0.0303895268               0.037562963           
       0.052720            -0.00332946067              0.0395654542           
       0.052890              0.0702522126              0.0347938229           
       0.053060             -0.0335274076              0.0246142714           
       0.053230               0.131656482              0.0412187711           
       0.053399              0.0510352891               0.042030364           
       0.053569              0.0381537873              0.0348872229           
       0.053739              0.0331331318              0.0322594885           
       0.053909             -0.0333956654              0.0294327936           
       0.054079            -0.00830284154              0.0324383159           
       0.054248              0.0562623899              0.0375040228           
       0.054418               0.045054841              0.0313411819           
       0.054588              0.0715037132              0.0388900781           
       0.054758             0.00852968382              0.0291805218           
       0.054927               0.080075475              0.0329349709           
       0.055097              0.0283650178              0.0337784603           
       0.055267              0.0175189997              0.0297072563           
       0.055437              0.0473942806              0.0323872715           
       0.055607               0.057379576               0.034017637           
       0.055776             -0.0296705598              0.0359830851           
       0.055946             0.00744074743              0.0319774434           
       0.056116               0.023959355                0.03040689           
       0.056286              0.0394417648              0.0347260685           
       0.056456              0.0398937064              0.0321313661           
       0.056625              0.0585131251              0.0352136323           
       0.056795              0.0777577872               0.037984185           
       0.056965              0.0184473696              0.0303872311           
       0.057135              0.0682924805              0.0330854976           
       0.057305               0.055837251              0.0369566583           
       0.057474            0.000973920664              0.0379647306           
       0.057644              0.0491323497              0.0294274797           
       0.057814              0.0172292358               0.032976921           
       0.057984            -0.00903311197              0.0285100768           
       0.058153              0.0619705676              0.0361993043           
       0.058323              0.0206507053              0.0276084653           
       0.058493              0.0692704738               0.033793895           
       0.058663              0.0406842884              0.0282853951           
       0.058833              0.0397870713              0.0274998644           
       0.059002              0.0152633507              0.0275496168           
       0.059172              0.0342107952              0.0317373135           
       0.059342             -0.0161391002              0.0266265117           
       0.059512              0.0438558704              0.0331076118           
       0.059682              0.0575908871              0.0308985938           
       0.059851              0.0219537452              0.0262922373           
       0.060021              0.0300355567              0.0292176481           
       0.060191              -0.016266593              0.0261758257           
       0.060361                0.08519304              0.0357006342           
       0.060531              0.0392511398              0.0307915945           
       0.060700             -0.0136271352              0.0233093743           
       0.060870            -0.00335417953              0.0303407455           
       0.061040             -0.0565677527              0.0327282398           
       0.061210              0.0327091861              0.0321407875           
       0.061380              0.0380465849              0.0360121493           
       0.061549              0.0213330992              0.0268046613           
       0.061719              0.0119352554              0.0250041256           
       0.061889              0.0338963788              0.0309414244           
       0.062059              0.0143326615              0.0264537421           
       0.062228             0.00219113674              0.0254449891           
       0.062398              0.0228635815              0.0232460727           
       0.062568              0.0142643731              0.0300745386           
       0.062738             -0.0187075334              0.0269212376           
       0.062908              0.0122297585              0.0288352379           
       0.063077             -0.0231388696              0.0274641767           
       0.063247              0.0639909688              0.0311533837           
       0.063417            -0.00555589103              0.0281421645           
       0.063587              0.0496814981              0.0266972103           
       0.063757              0.0211856763              0.0227978493           
       0.063926             0.00186406905              0.0281425203           
       0.064096              0.0229609644              0.0277993204           
       0.064266               0.106326664              0.0299372594           
       0.064436            0.000693828839              0.0241945942           
       0.064606                0.10614534              0.0361539855           
       0.064775             -0.0174310206              0.0262971246           
       0.064945              0.0572161092              0.0242344036           
       0.065115              0.0346777843              0.0275554045           
       0.065285            -0.00500555528              0.0192391058           
       0.065455               0.014480725               0.028375764           
       0.065624              0.0166671531              0.0185755333           
       0.065794             -0.0196428501              0.0161061886           
       0.065964              0.0204619177              0.0253728163           
       0.066134                0.03784249               0.029099896           
       0.066303               0.027417049              0.0296206459           
       0.066473              0.0387082547              0.0321558254           
       0.066643               0.010993434              0.0228723383           
       0.066813             0.00793086378              0.0274533894           
       0.066983             -0.0198381133              0.0224049605           
       0.067152              0.0116791032              0.0184033142           
       0.067322             -0.0298947465              0.0263952581           
       0.067492            -0.00577332556               0.024650302           
       0.067662             -0.0105824421              0.0213194163           
       0.067832                0.02401849              0.0274420234           
       0.068001              0.0107547571              0.0289271977           
       0.068171              0.0254183525              0.0254468007           
       0.068341              0.0311831762              0.0286988616           
       0.068511           -0.000919125272               0.022609419           
       0.068681             -0.0172199026              0.0229184064           
       0.068850              0.0196778853              0.0241358751           
       0.069020              0.0214374917              0.0264432978           
       0.069190              0.0430400289              0.0293629081           
       0.069360             -0.0385164556              0.0188531611           
       0.069530              0.0253015403              0.0245938765           
       0.069699              0.0015931173              0.0219183659           
       0.069869             0.00669715704               0.024989516           
       0.070039              0.0668207733              0.0260823635           
       0.070209              0.0225292232              0.0188326606           
       0.070378              0.0105384573              0.0235274108           
       0.070548             -0.0202190905              0.0141197752           
       0.070718               0.012071422               0.025245335           
       0.070888               0.045067743              0.0270882237           
       0.071058             0.00207582215               0.022017267           
       0.071227             -0.0338284988              0.0301815669           
       0.071397           -0.000111748532              0.0200862551           
       0.071567              0.0189520604               0.022226988           
       0.071737              0.0315751347              0.0304591669           
       0.071907              0.0447416173              0.0265926892           
       0.072076              0.0277685018              0.0281508071           
       0.072246              0.0338265462              0.0273405544           
       0.072416              0.0144321197              0.0216429669           
       0.072586              0.0236738472              0.0249048875           
       0.072756             -0.0704174998              0.0287897943           
       0.072925              0.0335036954              0.0276648923           
       0.073095              -0.016733324              0.0174031369           
       0.073265           -0.000622132394              0.0211501184           
       0.073435            -0.00318484553              0.0238914165           
       0.073604              0.0153061615              0.0284451167           
       0.073774              0.0238863317               0.026609858           
       0.073944              0.0996192589              0.0358257269           
       0.074114              0.0429094528              0.0277571432           
       0.074284              0.0443515984              0.0227485983           
       0.074453              0.0577805564              0.0266728065           
       0.074623             0.00167672137              0.0233728284           
       0.074793              0.0111073784              0.0204967919           
       0.074963              0.0162645642               0.019108897           
       0.075133             -0.0115916264              0.0228491716           
       0.075302              0.0304954423              0.0255698733           
       0.075472              0.0159182768              0.0191575336           
       0.075642              0.0190157888              0.0252684489           
       0.075812             -0.0113687993              0.0170628021           
       0.075982               0.019448702              0.0221298158           
       0.076151            -0.00872104529               0.013010444           
       0.076321              -0.023309848              0.0192096845           
       0.076491            -0.00393045761              0.0249977901           
       0.076661              -0.025762886              0.0269011854           
       0.076831            -0.00883583987              0.0132639656           
       0.077000             0.00271976062              0.0187913587           
       0.077170              0.0840649616              0.0270237769           
       0.077340             -0.0222152574              0.0250031527           
       0.077510              0.0282508437              0.0199867782           
       0.077679             -0.0178844492              0.0248244879           
       0.077849             0.00245525755              0.0187915433           
       0.078019             -0.0148104473              0.0144195496           
       0.078189              0.0166225163              0.0257447552           
       0.078359             0.00742559069              0.0283006748           
       0.078528              0.0090300782              0.0245626578           
       0.078698             0.00245789443              0.0186576198           
       0.078868              0.0227223135              0.0192399973           
       0.079038              0.0257909095              0.0219951598           
       0.079208             -0.0147981604               0.014546176           
       0.079377           -0.000422843864              0.0279338985           
       0.079547              0.0051917407              0.0214985204           
       0.079717            -0.00788093182              0.0168435874           
       0.079887             -0.0178289252                0.01906809           
       0.080057            -0.00367104781              0.0257384129           
       0.080226             -0.0304968599              0.0263744425           
       0.080396             -0.0255442842              0.0166517456           
       0.080566             0.00836619073              0.0248499894           
       0.080736              0.0114775225              0.0210181398           
       0.080906             -0.0211606875              0.0248274129           
       0.081075             -0.0716758162              0.0219499433           
       0.081245             -0.0153444837              0.0318671439           
       0.081415              0.0367528197              0.0262830703           
       0.081585             -0.0129377694              0.0174172325           
       0.081754              0.0144094101               0.017629363           
       0.081924             -0.0278938395              0.0285887911           
       0.082094              0.0154077722              0.0224545841           
       0.082264            3.40219379e-05              0.0230697313           
       0.082434             -0.0223546077              0.0197906229           
       0.082603            -0.00643251164              0.0177921378           
       0.082773             -0.0120881647              0.0182171735           
       0.082943             0.00581155075              0.0153858539           
       0.083113              0.0233477299              0.0197020981           
       0.083283              0.0358505504              0.0243087787           
       0.083452             -0.0270628908              0.0175226159           
       0.083622             -0.0139432345              0.0334462914           
       0.083792             -0.0443086916               0.026191166           
       0.083962             -0.0109022846              0.0245690021           
       0.084132            -0.00773297065              0.0214603146           
       0.084301             -0.0246980499              0.0266310913           
       0.084471              0.0112132832              0.0211940682           
       0.084641              -0.030964124              0.0247330956           
       0.084811              -0.021590764              0.0231431059           
       0.084981              0.0060897088              0.0156103681           
       0.085150              0.0237553435              0.0200343894           
       0.085320             0.00896803547              0.0187394825           
       0.085490              0.0211828728              0.0295178892           
       0.085660             -0.0153469885              0.0222400962           
       0.085829             -0.0283016929              0.0242700653           
       0.085999              0.0507630628              0.0304566094           
       0.086169              0.0115222802              0.0220538602           
       0.086339              0.0248330026              0.0207144388           
       0.086509            -0.00672593484              0.0237630698           
       0.086678             -0.0350598174              0.0253263052           
       0.086848              0.0329620396              0.0220515271           
       0.087018             -0.0188658156              0.0132757724           
       0.087188            -0.00654882162              0.0181701804           
       0.087358            -0.00338570426              0.0205927874           
       0.087527              0.0522405566              0.0310864825           
       0.087697             -0.0276024371               0.024157433           
       0.087867             0.00621742459              0.0158587202           
       0.088037              0.0477392629              0.0284015082           
       0.088207              0.0536032685              0.0279290244           
       0.088376              0.0405442018              0.0219319278           
       0.088546              0.0422420066              0.0238258673           
