################################################################################
# Data 1                          Data_0_00001.dat
# Data 2                          Data_0_00040.dat
# Transmission                    1.3573181568146238
# Weight                          1.0
# Smart_subtraction               True
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# Center_1                        629.9744
# Center_2                        651.0223
# Comment                         C2 - ESAXS_600s_35_mins
# DDummy                          0.6
# Date                            2025-04-01T18:57:44
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    600
# Force                           -0.009793
# Gamma                           0
# Intensity1                      5.77395e-11
# JawsDistance                    0.000239
# JawsVelocity                    0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# SampleDistance                  1.8
# SampleEnvKind                   gisaxs
# SampleEnvPN                     Liquid Well
# SampleEnvSN                     665
# Strain                          3.41833e-05
# Stress                          -0.0163212
# Thickness                       0
# WaveLength                      1.541889e-10
# Wavelength                      1.54189e-10
# anaB                            0.000116274
# anaB_dial                       0.0123639
# anaPark                         2.4575
# anaPark_dial                    -2.4575
# anaXi                           -5.60284e-09
# anaXi_dial                      0
# anaZ                            8.96045e-08
# anaZ_dial                       2.98331
# b2c                             0
# b2c_dial                        0
# bioZ                            -3.00038
# bioZ_dial                       -1.34441
# det0x                           0
# det0x_dial                      7.79661
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           1800
# det0y_dial                      -863.827
# det0z                           0
# det0z_dial                      5.50516
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# dual                            -8.24014e-06
# dual_dial                       198.086
# mono1B                          2.86102e-09
# mono1B_dial                     -0.222
# mono2B                          -1.81198e-08
# mono2B_dial                     -1.844
# mono2X                          0.079375
# mono2X_dial                     0.0909375
# mono2Xi                         -0.18
# mono2Xi_dial                    -0.18
# monoZ                           -11
# monoZ_dial                      -0.249943
# om                              0.18
# om_dial                         0.12
# phi                             0.0140624
# phi_dial                        -0.00200892
# pm5                             0
# pm5_dial                        0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149858
# s1bot                           0.35
# s1bot_dial                      -0.305781
# s1hl                            0.75
# s1hl_dial                       0.26875
# s1hr                            -0.25
# s1hr_dial                       -0.376875
# s1top                           0.15
# s1top_dial                      1.05344
# s2bot                           0.125
# s2bot_dial                      0.809688
# s2hl                            0.325
# s2hl_dial                       0.0759375
# s2hr                            -0.075
# s2hr_dial                       0.078125
# s2top                           0.125
# s2top_dial                      0.569063
# ttdeg                           0
# ttdeg_dial                      0
# wind                            67.9917
# wind_dial                       67.9917
# x                               -40
# x_dial                          -21.2694
# z                               3.00007
# z_dial                          3.73936
# CountCutoff                     1530246
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0291
# ThresholdSetting                4023.88989258
# FlatField                       Corrected
# BackgroundReductionExtra        0.031
# Detector                        0
# Monitor                         0
# Pil_Roi0                        0
# SumForIntensity1                3.46437e+07
# det                             0
# mon                             0
# pilai0                          3.46437e+07
# pilai1                          0
# pilct0                          3.46446e+07
# pilct1                          0
# pilroi0                         3.46446e+07
# pilroi1                         0
# sec                             0.099
# title                           Data_0_00001.edf
# usaxs0                          55.063
# Origin                          subtracted
# Thickness_correction            False
################################################################################
 q(A-1)                   I_subtracted(a.u.)         Sigma_I(a.u.)            
       0.016555                4.07724236               0.339113665           
       0.016724                3.87862436               0.330101215           
       0.016894                3.28932267                0.29471748           
       0.017064                3.53943895               0.310742249           
       0.017234                2.94075734               0.279785083           
       0.017404                3.13415242               0.313660157           
       0.017573                2.63766447               0.270687694           
       0.017743                2.80851473               0.285895226           
       0.017913                2.74615151               0.281444459           
       0.018083                2.41970509               0.267662163           
       0.018253                2.63945622               0.276078253           
       0.018422                2.08771936               0.241240268           
       0.018592                2.12797267               0.247709511           
       0.018762                2.34164292                0.27232887           
       0.018932                2.04595377               0.238433278           
       0.019102                2.46486753               0.278922879           
       0.019271                2.11734346                 0.2505493           
       0.019441                2.13306952               0.252675085           
       0.019611                1.98142884               0.245788428           
       0.019781                1.55905074               0.205754034           
       0.019950                1.64905033                0.21703263           
       0.020120                2.05644236                0.24328149           
       0.020290                2.30348858               0.258819541           
       0.020460                1.80291063               0.221649738           
       0.020630                1.84072839                0.22521542           
       0.020799                1.72494246               0.225269966           
       0.020969                1.91029118               0.229749979           
       0.021139                1.67716494               0.230365541           
       0.021309                1.47026993               0.199703051           
       0.021479                1.84270171               0.227179618           
       0.021648                 1.3213937               0.200230555           
       0.021818                1.35030586               0.196968203           
       0.021988                1.73121543               0.224334231           
       0.022158                1.64875595               0.206963198           
       0.022328                1.21079424               0.193590222           
       0.022497                1.65982314               0.221834843           
       0.022667                1.23963072               0.182082514           
       0.022837                1.08445391               0.190260153           
       0.023007                1.23729585               0.187312578           
       0.023177                1.27700634               0.185374802           
       0.023346                1.37123053               0.187680722           
       0.023516               0.971667288               0.167450843           
       0.023686                  1.302489               0.183217768           
       0.023856                1.16111821               0.176456107           
       0.024025                1.04363659               0.167600696           
       0.024195               0.712115431               0.133255092           
       0.024365                1.05542124               0.161166261           
       0.024535                1.00448373               0.159506056           
       0.024705               0.648392963               0.139079057           
       0.024874               0.799764047               0.138976309           
       0.025044               0.822988217               0.138591457           
       0.025214                1.04271154                0.16019618           
       0.025384               0.664971944               0.134366536           
       0.025554               0.686645611               0.137609162           
       0.025723               0.550774198               0.121971343           
       0.025893                1.17097051               0.158607252           
       0.026063               0.692119713               0.127908859           
       0.026233               0.799773408               0.131977003           
       0.026403               0.799610165                0.13482503           
       0.026572               0.376020982               0.106163434           
       0.026742               0.331751702               0.104680196           
       0.026912               0.461724188               0.107436579           
       0.027082                0.43052081              0.0987942576           
       0.027251               0.429250011               0.101557802           
       0.027421               0.395855389               0.104510091           
       0.027591               0.655290893               0.111111164           
       0.027761               0.382837998              0.0963774382           
       0.027931               0.248655519              0.0880261259           
       0.028100               0.344704971              0.0927907687           
       0.028270               0.188915341              0.0739953192           
       0.028440               0.208591889              0.0813135601           
       0.028610               0.192163286              0.0811795879           
       0.028780               0.418646445              0.0871508003           
       0.028949               0.317601275              0.0819573864           
       0.029119               0.136086335              0.0678296432           
       0.029289              0.0295983083              0.0662462563           
       0.029459                0.12963665              0.0758828697           
       0.029629               0.262151807               0.071030872           
       0.029798               0.277438639              0.0850903543           
       0.029968               0.178535097                0.06843297           
       0.030138               0.164943022              0.0745756677           
       0.030308               0.067900759              0.0648896108           
       0.030478               0.212954317              0.0744369897           
       0.030647               0.175139058              0.0756539955           
       0.030817               0.137337395              0.0603810064           
       0.030987               0.118912376              0.0558514156           
       0.031157              0.0617566034              0.0596541312           
       0.031326               0.122306028              0.0592337927           
       0.031496               0.188108128              0.0633245169           
       0.031666               0.108731967              0.0646420582           
       0.031836               0.193237445              0.0707197791           
       0.032006              0.0525030016              0.0667197799           
       0.032175                0.10238564              0.0570466376           
       0.032345                 0.2745096              0.0696242117           
       0.032515               0.139780711              0.0625141614           
       0.032685               0.157459722              0.0601392872           
       0.032855              0.0916722001              0.0550212431           
       0.033024               0.083062399              0.0574442518           
       0.033194              0.0842747851               0.052347431           
       0.033364              0.0344294728              0.0470626693           
       0.033534              0.0915373517              0.0498998931           
       0.033704             -0.0148568973              0.0505244677           
       0.033873               0.194074933              0.0618505934           
       0.034043                0.07715435              0.0632492946           
       0.034213             -0.0150290752              0.0338712677           
       0.034383              0.0350622002              0.0502488197           
       0.034553              0.0257818195              0.0553928076           
       0.034722               0.115656203              0.0629697439           
       0.034892             -0.0114572016              0.0503918779           
       0.035062               0.101562245              0.0481828516           
       0.035232              0.0936316571              0.0559650688           
       0.035401                0.16133706              0.0633614487           
       0.035571               0.133995309               0.055244577           
       0.035741              0.0913877141               0.044655813           
       0.035911              0.0847008863              0.0592921177           
       0.036081              0.0116294122              0.0507590011           
       0.036250              0.0393400626              0.0420262644           
       0.036420               0.181589546              0.0597063835           
       0.036590               0.115765879              0.0429021866           
       0.036760               0.146530623              0.0565366811           
       0.036930               0.109968497              0.0483680767           
       0.037099               0.129946528              0.0585732337           
       0.037269              0.0211843356              0.0482618117           
       0.037439              0.0592330326              0.0478006552           
       0.037609               0.140965145              0.0474736899           
       0.037779               0.127472707              0.0489861831           
       0.037948               0.114369015              0.0507097101           
       0.038118              0.0905287189              0.0487190692           
       0.038288             0.00220917271              0.0327941544           
       0.038458              0.0771852815              0.0525317325           
       0.038628               0.112473835              0.0525282182           
       0.038797               0.059571694              0.0568109592           
       0.038967             -0.0107267696              0.0558409888           
       0.039137               0.152141582              0.0568523433           
       0.039307              0.0447941773              0.0433214087           
       0.039476               0.137859908              0.0546537906           
       0.039646               0.151118962              0.0599246685           
       0.039816              0.0873750437              0.0612082964           
       0.039986              0.0182817875              0.0510236796           
       0.040156               0.082459535              0.0558293204           
       0.040325              0.0420672724              0.0478760288           
       0.040495               0.128195543               0.054806993           
       0.040665               0.174953822              0.0555224974           
       0.040835               0.157504665              0.0555782081           
       0.041005                 0.1527976              0.0530722225           
       0.041174              0.0097576879               0.049464273           
       0.041344               0.138990477              0.0514084739           
       0.041514               0.190709192              0.0619766053           
       0.041684               0.122831064               0.053537757           
       0.041854               0.152730962              0.0494086165           
       0.042023               0.101920128              0.0513616624           
       0.042193               0.109929346              0.0539076547           
       0.042363             -0.0279635772              0.0414552512           
       0.042533               0.192387187              0.0554660771           
       0.042702               0.177134637              0.0576624042           
       0.042872              0.0830548798              0.0610414677           
       0.043042              0.0964000007              0.0429584764           
       0.043212              0.0530306616              0.0460395544           
       0.043382              0.0844684853              0.0450952252           
       0.043551              0.0995159357               0.053820738           
       0.043721               0.139093712              0.0555803334           
       0.043891               0.111643019              0.0508839211           
       0.044061               0.073540337              0.0385784959           
       0.044231               0.092974595              0.0461790843           
       0.044400               0.135334547              0.0509857414           
       0.044570              0.0508828994              0.0404822819           
       0.044740              0.0424801346              0.0453280499           
       0.044910            0.000771606935              0.0409830135           
       0.045080               0.167097324              0.0507025824           
       0.045249               0.104522683              0.0472092383           
       0.045419              0.0201041276              0.0419849626           
       0.045589               0.127495087              0.0475355002           
       0.045759               0.100773384              0.0452154292           
       0.045929             -0.0163969334              0.0469142912           
       0.046098              0.0495701792              0.0482752849           
       0.046268              0.0945360826              0.0423272571           
       0.046438               0.114655646              0.0453140504           
       0.046608              0.0907934215              0.0559024805           
       0.046777              0.0628511688              0.0420450932           
       0.046947               0.189891607              0.0536891552           
       0.047117              0.0214190649              0.0408532281           
       0.047287               0.117471417               0.046677229           
       0.047457              0.0929726364              0.0506241704           
       0.047626              0.0236340422              0.0424334672           
       0.047796              0.0113939864              0.0395060472           
       0.047966               0.117815004              0.0435468302           
       0.048136               0.165768128              0.0478302728           
       0.048306              0.0276294969              0.0353203596           
       0.048475               0.118946811              0.0504287645           
       0.048645              0.0250154829              0.0500271535           
       0.048815               0.099523455              0.0424585655           
       0.048985              0.0475922508               0.034767157           
       0.049155               0.176959011              0.0511873785           
       0.049324              0.0462969262              0.0369182435           
       0.049494               0.105355383                0.04042289           
       0.049664              0.0275746152              0.0385004094           
       0.049834            -0.00333337097              0.0392984608           
       0.050004              0.0342187254               0.038543617           
       0.050173              0.0118787329               0.041390127           
       0.050343               0.127002241                0.04100744           
       0.050513               0.047974901               0.041550858           
       0.050683             -0.0502899961              0.0366308517           
       0.050852               0.139392703              0.0499021697           
       0.051022              0.0523349096              0.0436473917           
       0.051192               0.093870476               0.039019615           
       0.051362              0.0879007695              0.0357339645           
       0.051532              0.0650544317              0.0376610318           
       0.051701              0.0108486809              0.0358285454           
       0.051871            -0.00063482481              0.0294007136           
       0.052041              0.0801291167              0.0354828377           
       0.052211               0.100860763              0.0404238186           
       0.052381               0.037791345              0.0356739861           
       0.052550              0.0535116143              0.0401536859           
       0.052720             -0.0493658694              0.0337839813           
       0.052890              0.0268003012              0.0288882423           
       0.053060              0.0561168072              0.0375140585           
       0.053230               0.120099486              0.0398932922           
       0.053399              0.0251940321              0.0391810222           
       0.053569              0.0288496133              0.0336398564           
       0.053739              0.0580869922              0.0353625035           
       0.053909              0.0637266837              0.0415583527           
       0.054079              0.0366500103              0.0379726312           
       0.054248             -0.0206753573              0.0272064938           
       0.054418              0.0276191751              0.0287983236           
       0.054588            -0.00492485585              0.0294167534           
       0.054758              0.0256915959              0.0316127613           
       0.054927              0.0876550947              0.0338367763           
       0.055097              0.0107822362              0.0314441195           
       0.055267              0.0341839513              0.0319741396           
       0.055437              0.0469430675               0.032280632           
       0.055607            -0.00324724119              0.0251733528           
       0.055776             -0.0543735195              0.0330175652           
       0.055946              0.0147564066              0.0328844149           
       0.056116             0.00744525202              0.0279952577           
       0.056286             0.00527538552              0.0302533373           
       0.056456            -0.00127560516              0.0262875239           
       0.056625               0.016907377              0.0299801453           
       0.056795              0.0359220355               0.032993382           
       0.056965              0.0260503347              0.0313590938           
       0.057135              0.0183823197              0.0261207252           
       0.057305             0.00413685226              0.0306824088           
       0.057474              0.0220130923              0.0401086545           
       0.057644              0.0488259357              0.0293392718           
       0.057814             0.00884604312              0.0319041791           
       0.057984            -0.00929585471               0.028441671           
       0.058153              0.0371285086              0.0332558953           
       0.058323             0.00420489694              0.0250492715           
       0.058493              0.0446110908              0.0306743511           
       0.058663              0.0400921266              0.0281622417           
       0.058833              0.0473077619              0.0285314739           
       0.059002              0.0150517849              0.0274834457           
       0.059172              0.0337597845              0.0316360544           
       0.059342              0.0703835845              0.0372630565           
       0.059512             -0.0188210421              0.0246241178           
       0.059682              0.0572151452              0.0308026204           
       0.059851             -0.0171007722              0.0196828255           
       0.060021             0.00656952803              0.0258817661           
       0.060191            -0.00905941594              0.0271884626           
       0.060361              0.0670234239              0.0336116868           
       0.060531           -0.000538845167              0.0251081102           
       0.060700             0.00819346842              0.0265553265           
       0.060870              0.0177691566               0.032878841           
       0.061040              0.0268046393              0.0412716559           
       0.061210             0.00907745435               0.029126138           
       0.061380             -0.0395072959              0.0263854966           
       0.061549               0.028382213              0.0277202831           
       0.061719              0.0499634596              0.0302279792           
       0.061889             -0.0335169065              0.0212534889           
       0.062059              0.0220936369              0.0275108551           
       0.062228              0.0539009366              0.0321182358           
       0.062398              0.0371330358              0.0253964444           
       0.062568              0.0139115462              0.0299916545           
       0.062738             -0.0259671967              0.0258887338           
       0.062908            -0.00871031082              0.0259965188           
       0.063077             -0.0232147888              0.0274267576           
       0.063247              0.0415808153              0.0283155434           
       0.063417             -0.0213201097              0.0259215344           
       0.063587             0.00621851158              0.0199694437           
       0.063757              0.0720369705              0.0297983721           
       0.063926             -0.0348749994              0.0228676521           
       0.064096              0.0454179245              0.0305657214           
       0.064266              0.0263832881              0.0176712175           
       0.064436            -0.00538181351              0.0232497722           
       0.064606              0.0357169264              0.0281537022           
       0.064775             -0.0175453897              0.0262543967           
       0.064945              0.0419865691               0.021823902           
       0.065115             0.00581518299              0.0235275375           
       0.065285              0.0161498254              0.0228197179           
       0.065455              0.0283005841              0.0300404006           
       0.065624              0.0160518109              0.0184305483           
       0.065794             0.00837144242              0.0213223232           
       0.065964           -0.000798911762              0.0222224002           
       0.066134              0.0019755967              0.0242558717           
       0.066303              0.0199150269              0.0286727264           
       0.066473            -0.00987359675              0.0263363773           
       0.066643              0.0107234769              0.0228017121           
       0.066813            0.000602122328              0.0264915238           
       0.066983              0.0368032099              0.0299898204           
       0.067152              0.0254447268              0.0207805782           
       0.067322            -0.00909934877              0.0289600535           
       0.067492               0.028648755               0.029107594           
       0.067662              0.0241040592              0.0263545801           
       0.067832              0.0304788459              0.0282375729           
       0.068001              0.0173646578              0.0296703068           
       0.068171             0.00382956988              0.0221859083           
       0.068341             -0.0143676109              0.0221368084           
       0.068511           -0.000921590828              0.0225828467           
       0.068681             -0.0103595958              0.0239547823           
       0.068850              0.0121785002              0.0229765431           
       0.069020               0.057392935              0.0309564344           
       0.069190              0.0346785823              0.0282577078           
       0.069360              0.0253161361              0.0284086509           
       0.069530             0.00303989979              0.0209576509           
       0.069699               0.021748089              0.0249705599           
       0.069869             -0.0311049268              0.0184653184           
       0.070039               0.019904768              0.0182207388           
       0.070209               0.021722493              0.0186429714           
       0.070378              0.0103126959              0.0234596529           
       0.070548             0.00990697992              0.0206396544           
       0.070718                -0.0263794              0.0184052929           
       0.070888             0.00663239583              0.0210103975           
       0.071058              0.0168680377              0.0244365376           
       0.071227             -0.0341011251               0.030117586           
       0.071397              0.0228558363              0.0240874761           
       0.071567             0.00448450069              0.0194971916           
       0.071737            -0.00487460729              0.0253194493           
       0.071907            -0.00276705802              0.0181627165           
       0.072076              0.0198502918              0.0269802408           
       0.072246              0.0254395112              0.0260754796           
       0.072416              0.0121197151              0.0211801215           
       0.072586              0.0223100881              0.0246507908           
       0.072756             -0.0620819821              0.0299241712           
       0.072925             0.00995098688              0.0240284884           
       0.073095              0.0233727351              0.0249901065           
       0.073265             -0.0250111804              0.0157602595           
       0.073435             0.00505280661              0.0252258909           
       0.073604              0.0642866226              0.0347224264           
       0.073774            -0.00635156103              0.0215638056           
       0.073944           -7.19170376e-05              0.0213390909           
       0.074114              0.0103029842              0.0223956139           
       0.074284              0.0624290944              0.0257609276           
       0.074453              0.0575408354              0.0265900545           
       0.074623             -0.0388952664              0.0161649038           
       0.074793              0.0529815178              0.0278113322           
       0.074963             0.00799720918              0.0172075399           
       0.075133             -0.0281502027               0.019628032           
       0.075302              0.0474380414              0.0281818688           
       0.075472              0.0241848237              0.0208307756           
       0.075642              0.0185802324              0.0251592977           
       0.075812            -0.00343202566               0.018850928           
       0.075982              -0.005991925              0.0165409822           
       0.076151              0.0420219342              0.0244477767           
       0.076321              0.0267491361               0.028052134           
       0.076491             -0.0117444837              0.0235969617           
       0.076661             -0.0343150548              0.0255245154           
       0.076831              0.0594495002              0.0276114044           
       0.077000              0.0111401233              0.0205914884           
       0.077170              0.0336723817              0.0174574454           
       0.077340             -0.0222036777              0.0249817895           
       0.077510               0.013372849              0.0165408492           
       0.077679              -0.035435427              0.0215005304           
       0.077849              0.0277565158              0.0238303325           
       0.078019               0.027523046              0.0238376111           
       0.078189            -0.00924239425              0.0208939556           
       0.078359              0.0327892782              0.0318264601           
       0.078528              0.0176266729              0.0260323923           
       0.078698            -0.00600540707              0.0166047409           
       0.078868               0.065976632              0.0272615001           
       0.079038              0.0340029775              0.0235302619           
       0.079208              0.0195636233               0.022541026           
       0.079377              -0.027395124              0.0232957332           
       0.079547              0.0309956491              0.0261079717           
       0.079717              0.0636170332              0.0301908264           
       0.079887              0.0348063752              0.0286985428           
       0.080057            -0.00432811976              0.0255977482           
       0.080226             -0.0128441083              0.0291371002           
       0.080396            0.000276680181              0.0223584559           
       0.080566              0.0169531864              0.0263086967           
       0.080736               0.020044796              0.0226951379           
       0.080906             -0.0366157623              0.0219009428           
       0.081075              -0.054160701              0.0241311142           
       0.081245             -0.0702133454              0.0229570706           
       0.081415             0.00284916519              0.0196235608           
       0.081585             0.00439861405              0.0212683289           
       0.081754              0.0680393502              0.0280486668           
       0.081924             -0.0203071524              0.0297058382           
       0.082094              0.0380179103               0.026556715           
       0.082264             -0.0180327562              0.0192435072           
       0.082434               0.021073908              0.0277405378           
       0.082603              0.0296888135              0.0253407612           
       0.082773            -0.00312718439              0.0202517558           
       0.082943              -0.012232335              0.0113777029           
       0.083113              0.0317230463              0.0214757686           
       0.083283            9.37137099e-06              0.0164050923           
       0.083452              0.0363571397              0.0297200245           
       0.083622             -0.0584146445              0.0269709668           
       0.083792              0.0100274387              0.0342856384           
       0.083962             -0.0113842361              0.0244557413           
       0.084132              0.0466843098              0.0308612154           
       0.084301             -0.0170409796              0.0278867491           
       0.084471              0.0326734195              0.0252071641           
       0.084641             -0.0132610333              0.0277808318           
       0.084811            -0.00387991661              0.0263166694           
       0.084981              0.0240779526                 0.0201767           
       0.085150              0.0147350665              0.0178612093           
       0.085320           -0.000221598994              0.0163657843           
       0.085490            -0.00683892876              0.0247174426           
       0.085660             -0.0152369753              0.0222409748           
       0.085829              -0.019081906              0.0259137534           
       0.085999             0.00517718355              0.0226435826           
       0.086169               0.020378444              0.0237810987           
       0.086339              0.0152231373              0.0183886421           
       0.086509             -0.0155234578              0.0220419414           
       0.086678             0.00134383959              0.0311906401           
       0.086848               0.059758614              0.0269670091           
       0.087018              0.0178877971              0.0213421824           
       0.087188              -0.006953541              0.0180485861           
       0.087358               0.014833267              0.0242074487           
       0.087527             -0.0125992059              0.0190789813           
       0.087697             -0.0369355968              0.0223207458           
       0.087867              0.0524634989              0.0260850886           
       0.088037            -0.00659293551              0.0177307374           
       0.088207              0.0272604329              0.0231387337           
       0.088376              0.0494809841              0.0237246873           
       0.088546             0.00606379942              0.0154406681           
       0.088716            -0.00718800382              0.0179901167           
