################################################################################
# Data 1                          Data_0_00024.dat
# Data 2                          Data_0_00040.dat
# Transmission                    1.4366610718533877
# Weight                          1.0
# Smart_subtraction               True
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# Center_1                        629.9744
# Center_2                        651.0223
# Comment                         C2 - ESAXS_600s_265_mins
# DDummy                          0.6
# Date                            2025-04-01T23:12:47
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    600
# Force                           -0.009793
# Gamma                           0
# Intensity1                      6.11147e-11
# JawsDistance                    0.000239
# JawsVelocity                    0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# SampleDistance                  1.8
# SampleEnvKind                   gisaxs
# SampleEnvPN                     Liquid Well
# SampleEnvSN                     665
# Strain                          3.41833e-05
# Stress                          -0.0163212
# Thickness                       0
# WaveLength                      1.541889e-10
# Wavelength                      1.54189e-10
# anaB                            0.000116274
# anaB_dial                       0.0123639
# anaPark                         2.4575
# anaPark_dial                    -2.4575
# anaXi                           -5.60284e-09
# anaXi_dial                      0
# anaZ                            8.96045e-08
# anaZ_dial                       2.98331
# b2c                             0
# b2c_dial                        0
# bioZ                            -3.00038
# bioZ_dial                       -1.34441
# det0x                           0
# det0x_dial                      7.79661
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           1800
# det0y_dial                      -863.827
# det0z                           0
# det0z_dial                      5.50516
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# dual                            -8.24014e-06
# dual_dial                       198.086
# mono1B                          2.86102e-09
# mono1B_dial                     -0.222
# mono2B                          -1.81198e-08
# mono2B_dial                     -1.844
# mono2X                          0.079375
# mono2X_dial                     0.0909375
# mono2Xi                         -0.18
# mono2Xi_dial                    -0.18
# monoZ                           -11
# monoZ_dial                      -0.249943
# om                              0.18
# om_dial                         0.12
# phi                             0.0140624
# phi_dial                        -0.00200892
# pm5                             0
# pm5_dial                        0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149858
# s1bot                           0.35
# s1bot_dial                      -0.305781
# s1hl                            0.75
# s1hl_dial                       0.26875
# s1hr                            -0.25
# s1hr_dial                       -0.376875
# s1top                           0.15
# s1top_dial                      1.05344
# s2bot                           0.125
# s2bot_dial                      0.809688
# s2hl                            0.325
# s2hl_dial                       0.0759375
# s2hr                            -0.075
# s2hr_dial                       0.078125
# s2top                           0.125
# s2top_dial                      0.569063
# ttdeg                           0
# ttdeg_dial                      0
# wind                            67.9917
# wind_dial                       67.9917
# x                               -40
# x_dial                          -21.2694
# z                               3.00007
# z_dial                          3.73936
# CountCutoff                     1530246
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0291
# ThresholdSetting                4023.88989258
# FlatField                       Corrected
# BackgroundReductionExtra        0.031
# Detector                        0
# Monitor                         0
# Pil_Roi0                        0
# SumForIntensity1                3.66688e+07
# det                             0
# mon                             0
# pilai0                          3.66688e+07
# pilai1                          0
# pilct0                          3.66712e+07
# pilct1                          0
# pilroi0                         3.66712e+07
# pilroi1                         0
# sec                             0.099
# title                           Data_0_00024.edf
# usaxs0                          180.145
# Origin                          subtracted
# Thickness_correction            False
################################################################################
 q(A-1)                   I_subtracted(a.u.)         Sigma_I(a.u.)            
       0.016555                17.0381841               0.671880469           
       0.016724                16.1131631                 0.6461971           
       0.016894                14.7545196               0.602549587           
       0.017064                 14.126743               0.597812609           
       0.017234                13.0427069               0.570490774           
       0.017404                11.8915096               0.571259081           
       0.017573                11.5790217               0.545238695           
       0.017743                11.0397258               0.538192835           
       0.017913                10.5294142               0.528862813           
       0.018083                9.86185626               0.511224474           
       0.018253                 9.8474701               0.516633211           
       0.018422                9.07346255               0.480812581           
       0.018592                10.0063262               0.516099639           
       0.018762                8.52010529               0.484227241           
       0.018932                8.99508782               0.480580196           
       0.019102                8.47392466               0.480662996           
       0.019271                8.23324034               0.461967065           
       0.019441                9.17015022                0.49871206           
       0.019611                8.94172713               0.490242386           
       0.019781                8.29355383               0.454279065           
       0.019950                8.87047859               0.485611437           
       0.020120                8.08141478               0.452349294           
       0.020290                7.83925512               0.457708865           
       0.020460                8.29539764               0.456160709           
       0.020630                8.40448889                0.46201674           
       0.020799                8.25633023               0.469201694           
       0.020969                7.89617803               0.441660665           
       0.021139                7.31964949               0.441477103           
       0.021309                9.01443181               0.469097626           
       0.021479                8.63641905               0.466575624           
       0.021648                8.09032625               0.460126884           
       0.021818                 8.4535043               0.459144592           
       0.021988                8.60182683               0.464526563           
       0.022158                7.87974165               0.436852499           
       0.022328                7.58916467               0.438569957           
       0.022497                8.29445348               0.459919881           
       0.022667                8.51080405               0.450703941           
       0.022837                8.00818422               0.454086052           
       0.023007                8.71996014                0.45768122           
       0.023177                8.43003226               0.454357797           
       0.023346                7.65630395               0.424024274           
       0.023516                6.70680423               0.403570772           
       0.023686                 7.3518879               0.415871351           
       0.023856                7.47866618               0.413362939           
       0.024025                6.32187325               0.375288559           
       0.024195                6.50573597               0.369351811           
       0.024365                6.53539418               0.375394855           
       0.024535                6.11667459               0.360832092           
       0.024705                5.88552945               0.357473086           
       0.024874                5.91001958               0.348542175           
       0.025044                5.58757579               0.335345755           
       0.025214                5.11161135               0.325350905           
       0.025384                4.95844426               0.317058292           
       0.025554                4.40184337               0.299203322           
       0.025723                4.40795676               0.295800424           
       0.025893                3.92774333               0.275197604           
       0.026063                3.86580929               0.276373587           
       0.026233                3.36552624               0.250664282           
       0.026403                4.18653684               0.282403793           
       0.026572                3.33495685               0.255774878           
       0.026742                3.15930227               0.247899073           
       0.026912                2.56748956               0.223029142           
       0.027082                2.93040878               0.228848688           
       0.027251                2.63839824               0.221277866           
       0.027421                2.16885393               0.204102013           
       0.027591                2.12776887               0.192519831           
       0.027761                2.04722581               0.193963597           
       0.027931                1.85805774               0.186035201           
       0.028100                1.73401087               0.179651566           
       0.028270                 1.5944507               0.169661659           
       0.028440                1.70144145               0.174125466           
       0.028610                1.27021757               0.156606195           
       0.028780                1.49134766               0.157280301           
       0.028949                1.34569995               0.153704249           
       0.029119                1.25212225               0.149170124           
       0.029289                1.10436358               0.145962235           
       0.029459                1.05449732               0.142585398           
       0.029629               0.907398847               0.122555667           
       0.029798               0.950249281               0.132608481           
       0.029968                0.85253065               0.121754954           
       0.030138                0.60294154               0.110474624           
       0.030308               0.840935637               0.126911182           
       0.030478               0.563453421               0.103165147           
       0.030647               0.590604766               0.108308934           
       0.030817               0.514828237              0.0958068358           
       0.030987               0.615809938               0.102939602           
       0.031157               0.469170741              0.0976348049           
       0.031326               0.473316547               0.091962089           
       0.031496               0.551944328              0.0954508523           
       0.031666               0.404868112               0.091626803           
       0.031836               0.266793018              0.0765573095           
       0.032006               0.430306982              0.0983539678           
       0.032175               0.334089664               0.080398034           
       0.032345               0.337546193              0.0741287816           
       0.032515               0.304187943              0.0779479611           
       0.032685               0.329828263              0.0766553843           
       0.032855               0.234172607              0.0697488522           
       0.033024               0.258253938              0.0751494441           
       0.033194                0.31822466              0.0768344459           
       0.033364               0.292943662              0.0757438871           
       0.033534               0.318714255              0.0736694534           
       0.033704               0.297670497              0.0818659191           
       0.033873               0.316555106              0.0730074488           
       0.034043               0.246348731              0.0782166271           
       0.034213               0.328570839              0.0754757351           
       0.034383               0.165934569              0.0645889801           
       0.034553               0.283150098              0.0798040155           
       0.034722               0.276978079              0.0772866733           
       0.034892               0.288590184              0.0792799885           
       0.035062               0.266474517              0.0663299379           
       0.035232               0.382758842              0.0820900854           
       0.035401               0.367495643              0.0809412554           
       0.035571               0.328046993              0.0734267718           
       0.035741               0.409701605                0.07649715           
       0.035911               0.402041403               0.086510037           
       0.036081               0.278684297              0.0765371968           
       0.036250               0.351719166              0.0752991298           
       0.036420               0.278018499              0.0677305044           
       0.036590               0.316308306              0.0649116019           
       0.036760               0.384523287              0.0778627375           
       0.036930               0.436460032              0.0786106347           
       0.037099               0.422194517               0.082984892           
       0.037269               0.281968186              0.0736385811           
       0.037439                0.33427038              0.0745502688           
       0.037609               0.593346015              0.0882460459           
       0.037779               0.493128575              0.0803639606           
       0.037948                0.40566813              0.0772772275           
       0.038118               0.364787611               0.074243826           
       0.038288               0.372897559              0.0742208374           
       0.038458               0.467777026              0.0852123868           
       0.038628               0.478575615              0.0825723586           
       0.038797                0.35669933              0.0815710979           
       0.038967               0.352397786              0.0850036217           
       0.039137               0.344942572              0.0728378177           
       0.039307               0.361960385              0.0739163419           
       0.039476               0.384383146              0.0751553071           
       0.039646               0.394086174              0.0791765342           
       0.039816               0.452164155              0.0875497221           
       0.039986               0.428545008              0.0843226764           
       0.040156               0.425916559              0.0827605435           
       0.040325               0.553586415              0.0893228504           
       0.040495               0.505219976              0.0845590662           
       0.040665               0.444388787              0.0766537896           
       0.040835               0.371566057              0.0727902956           
       0.041005                0.52347049              0.0820447148           
       0.041174               0.457692854               0.085716297           
       0.041344               0.505989341              0.0804856993           
       0.041514               0.426774189              0.0789657073           
       0.041684               0.494030114              0.0824871917           
       0.041854               0.362104713               0.067439674           
       0.042023               0.360131746              0.0727386639           
       0.042193                0.39845197              0.0762174397           
       0.042363               0.407051606               0.079566768           
       0.042533               0.544548273              0.0819347528           
       0.042702               0.505051476              0.0810592449           
       0.042872               0.312402886              0.0774052067           
       0.043042               0.447149563               0.073136964           
       0.043212                0.37395182               0.073700787           
       0.043382               0.574940991              0.0839981807           
       0.043551               0.389563694              0.0754317304           
       0.043721               0.459511911              0.0795132008           
       0.043891                 0.6119894              0.0865317066           
       0.044061               0.419381735              0.0707983129           
       0.044231               0.431260349              0.0735721457           
       0.044400               0.507075925              0.0788577408           
       0.044570               0.653513577              0.0884637355           
       0.044740               0.359009762              0.0712849344           
       0.044910               0.393487879              0.0743938816           
       0.045080               0.483666512              0.0743592634           
       0.045249                0.61353584               0.084863176           
       0.045419               0.427801588              0.0762307478           
       0.045589               0.470807164              0.0739284594           
       0.045759               0.526609306              0.0785443438           
       0.045929               0.398488193              0.0782709645           
       0.046098               0.361861258              0.0726930128           
       0.046268               0.398733582              0.0682720802           
       0.046438               0.396608164               0.067884855           
       0.046608               0.225028468              0.0656662422           
       0.046777               0.470510882              0.0745398485           
       0.046947               0.415365261              0.0701449121           
       0.047117               0.389161557               0.071067167           
       0.047287               0.342360277              0.0647530823           
       0.047457               0.310405497              0.0673086001           
       0.047626               0.397459994              0.0722062021           
       0.047796               0.388346206              0.0708786705           
       0.047966               0.346304214              0.0625112946           
       0.048136               0.496288569              0.0723869023           
       0.048306               0.374486522               0.066365242           
       0.048475               0.345966739              0.0671820125           
       0.048645               0.255888133              0.0673336926           
       0.048815               0.248090287              0.0554675345           
       0.048985               0.359153861               0.063413027           
       0.049155                0.32539228              0.0619033325           
       0.049324               0.237091731              0.0549305989           
       0.049494               0.303047967              0.0578613464           
       0.049664               0.386753981              0.0681408541           
       0.049834               0.280729372              0.0637249658           
       0.050004               0.306250339              0.0615837768           
       0.050173               0.181869594              0.0563321524           
       0.050343               0.258227859              0.0525113847           
       0.050513               0.215543144              0.0559585155           
       0.050683               0.224203287              0.0609304739           
       0.050852               0.117982798              0.0468490858           
       0.051022               0.230887364              0.0584804276           
       0.051192               0.301965476               0.057015043           
       0.051362                0.15810344              0.0426932544           
       0.051532               0.213776964              0.0514299905           
       0.051701               0.148665572              0.0490321344           
       0.051871               0.230739453              0.0534186843           
       0.052041               0.173491749              0.0446074385           
       0.052211                0.16084439              0.0454604238           
       0.052381               0.194333642              0.0505743185           
       0.052550               0.191457871               0.052005031           
       0.052720               0.119975124              0.0507424837           
       0.052890               0.176715211              0.0448960689           
       0.053060               0.158395115              0.0470599039           
       0.053230               0.138372506              0.0408346826           
       0.053399               0.108406757              0.0465713655           
       0.053569               0.190725945              0.0493758001           
       0.053739               0.148534813               0.043895612           
       0.053909               0.106587927              0.0449124935           
       0.054079              0.0878588901              0.0425348747           
       0.054248              0.0662485431              0.0377709568           
       0.054418                0.13735974              0.0410949898           
       0.054588               0.102524555              0.0411278389           
       0.054758               0.128717338               0.042568028           
       0.054927               0.185101106              0.0431979241           
       0.055097               0.153535608              0.0458095056           
       0.055267              0.0696906956              0.0356130428           
       0.055437               0.159525982              0.0435373661           
       0.055607               0.074750844              0.0352910135           
       0.055776               0.034781053              0.0418696483           
       0.055946               0.106238147              0.0420419382           
       0.056116              0.0992963044               0.038518244           
       0.056286               0.129174806              0.0432231893           
       0.056456              0.0735296423              0.0353497908           
       0.056625               0.113102632              0.0400448767           
       0.056795               0.141049222              0.0433177787           
       0.056965                0.11466132              0.0404166197           
       0.057135               0.115542645              0.0375300467           
       0.057305              0.0703817675              0.0376653963           
       0.057474               0.048497708              0.0418915992           
       0.057644              0.0880137847              0.0335753543           
       0.057814              0.0721735134              0.0382083797           
       0.057984              0.0784213482              0.0380684901           
       0.058153               0.123460866              0.0414885084           
       0.058323               0.032330091              0.0286444065           
       0.058493              0.0851663897              0.0347699615           
       0.058663              0.0873564655              0.0332501381           
       0.058833                0.06555755              0.0302751796           
       0.059002               0.153331025              0.0419468316           
       0.059172              0.0670293717              0.0348426169           
       0.059342              0.0927611062              0.0386882756           
       0.059512              0.0967687472              0.0379160697           
       0.059682               0.148778073              0.0398797577           
       0.059851               0.171191991              0.0418694275           
       0.060021              0.0987384409              0.0363329812           
       0.060191              0.0740405767              0.0363377952           
       0.060361              0.0625992427              0.0323815927           
       0.060531              0.0640563198              0.0330576298           
       0.060700              0.0465410479              0.0308428739           
       0.060870                0.14332166              0.0442190078           
       0.061040             -0.0241364861              0.0357307438           
       0.061210              0.0343131595              0.0316606158           
       0.061380              0.0461198556              0.0360952311           
       0.061549              0.0728718034               0.032368342           
       0.061719              0.0953307221              0.0346724853           
       0.061889              0.0707078126               0.034310523           
       0.062059              0.0538590537              0.0309158208           
       0.062228              0.0840575174              0.0346586879           
       0.062398              0.0827434303              0.0306274259           
       0.062568              0.0458662742              0.0331278229           
       0.062738               0.026546209              0.0318598059           
       0.062908              0.0338573494              0.0308215909           
       0.063077              0.0432334305              0.0345385027           
       0.063247               0.105507731              0.0348587641           
       0.063417               0.103741454              0.0392405408           
       0.063587              0.0922773603              0.0311100603           
       0.063757                0.15589831              0.0377230656           
       0.063926              0.0871806352              0.0367418657           
       0.064096               0.081219764              0.0338004977           
       0.064266              0.0995071539              0.0282754332           
       0.064436               0.118647812              0.0368988329           
       0.064606               0.120019342              0.0365756763           
       0.064775               0.108975104              0.0390826798           
       0.064945              0.0663521215              0.0248728568           
       0.065115               0.162728938              0.0397511566           
       0.065285               0.128430742              0.0354994381           
       0.065455              0.0234981101              0.0289067633           
       0.065624               0.081482201              0.0276510226           
       0.065794               0.104251723              0.0327258723           
       0.065964              0.0562151398              0.0292099105           
       0.066134              0.0734669909              0.0324159105           
       0.066303               0.062364712              0.0327831525           
       0.066473              0.0113342476              0.0284859873           
       0.066643               0.102972848              0.0332940296           
       0.066813              0.0802575381               0.034533197           
       0.066983              0.0848412794              0.0343980031           
       0.067152              0.0806594795              0.0277531473           
       0.067322           -0.000811520898              0.0294337428           
       0.067492              0.0436482812              0.0302344724           
       0.067662              0.0767762971              0.0318381203           
       0.067832               0.145873542              0.0393467348           
       0.068001              0.0971200984              0.0369970072           
       0.068171               0.160724731              0.0391098672           
       0.068341               0.115729896               0.037015368           
       0.068511              0.0688389712              0.0309631519           
       0.068681              0.0693132866              0.0331806722           
       0.068850              0.0567487162              0.0283984387           
       0.069020              0.0924536963              0.0340277371           
       0.069190              0.0856354736              0.0334470175           
       0.069360              0.0343413347              0.0289289392           
       0.069530               0.125599633              0.0357326838           
       0.069699              0.0943700747              0.0330247425           
       0.069869              0.0422173227              0.0291836094           
       0.070039              0.0942228532              0.0289048874           
       0.070209               0.146317688              0.0347757431           
       0.070378              0.0652011417              0.0305468193           
       0.070548              0.0361370998              0.0244323905           
       0.070718              0.0674511603              0.0318860811           
       0.070888              0.0334837654              0.0248453499           
       0.071058                0.10817299              0.0351675407           
       0.071227              0.0472098321              0.0385622972           
       0.071397              0.0413160423              0.0263072628           
       0.071567               0.120388754              0.0349060485           
       0.071737              0.0654018768               0.033739187           
       0.071907              0.0769456374              0.0302333841           
       0.072076               0.109364997              0.0369638125           
       0.072246              0.0660045462              0.0308550132           
       0.072416              0.0192327106              0.0220344539           
       0.072586              0.0350631834               0.026066321           
       0.072756             -0.0109810251              0.0356229266           
       0.072925              0.0362283199               0.027431308           
       0.073095              0.0586299983              0.0294495823           
       0.073265            -0.00247376144              0.0204333694           
       0.073435              0.0795233177              0.0344293678           
       0.073604               0.065836139              0.0341502019           
       0.073774              0.0218095373              0.0257496637           
       0.073944              0.0683136252               0.031212943           
       0.074114              0.0618322712              0.0296842222           
       0.074284              0.0817351062              0.0279218222           
       0.074453               0.100284931              0.0317309899           
       0.074623              0.0531746939              0.0303460262           
       0.074793              0.0877492987              0.0318755656           
       0.074963              0.0603196526              0.0262935738           
       0.075133              0.0596754938              0.0325279053           
       0.075302              0.0751387382              0.0312889766           
       0.075472              0.0917102292              0.0306567442           
       0.075642              0.0401170101              0.0279904372           
       0.075812              0.0875979409              0.0323412321           
       0.075982              0.0885513901              0.0319312665           
       0.076151               0.078220258              0.0293090784           
       0.076321                0.03893478              0.0291945911           
       0.076491              0.0429545884               0.031329977           
       0.076661              0.0380649945               0.034678798           
       0.076831               0.127623294              0.0357678402           
       0.077000              0.0332970972              0.0242139432           
       0.077170              0.0632670812              0.0228849306           
       0.077340             -0.0239918369              0.0243549341           
       0.077510              0.0597869072              0.0250845283           
       0.077679              0.0210538145              0.0303067005           
       0.077849              0.0572332242              0.0279505827           
       0.078019              0.0727407304              0.0301363515           
       0.078189              0.0135127518              0.0247094765           
       0.078359             -0.0280224139              0.0221094328           
       0.078528              0.0144747483              0.0250106488           
       0.078698              0.0809244618              0.0310165893           
       0.078868               0.100335435                0.03141392           
       0.079038              0.0233341269              0.0210058308           
       0.079208              0.0335319694              0.0245272361           
       0.079377              0.0212358035               0.030525937           
       0.079547               0.024991453               0.024592903           
       0.079717              0.0171360035              0.0219793806           
       0.079887               0.055796053              0.0310356127           
       0.080057              0.0184319134              0.0286656846           
       0.080226            -0.00751670871              0.0294553971           
       0.080396              0.0472797909              0.0294415839           
       0.080566             0.00552996323              0.0238804657           
       0.080736              0.0421500427              0.0259961341           
       0.080906              0.0285007232               0.031795688           
       0.081075             0.00310700913              0.0323815087           
       0.081245            -0.00216929395               0.033064265           
       0.081415              0.0183511434              0.0224260273           
       0.081585              0.0121429394              0.0223542239           
       0.081754              0.0716909218              0.0278932917           
       0.081924             0.00287995337              0.0324014618           
       0.082094            -0.00748479799              0.0170155391           
       0.082264             0.00632140353                0.02379522           
       0.082434              0.0337700554              0.0290639811           
       0.082603              0.0347592689               0.025657808           
       0.082773              0.0946624185              0.0347918582           
       0.082943              0.0973930511              0.0316399225           
       0.083113             0.00466686657              0.0145969138           
       0.083283              0.0715845502              0.0293903347           
       0.083452              0.0370932617               0.029209643           
       0.083622             -0.0292825174              0.0309104357           
       0.083792             -0.0545319514              0.0241707941           
       0.083962              0.0372292859              0.0314638088           
       0.084132              0.0421431099              0.0295428484           
       0.084301            -0.00105679119              0.0298841671           
       0.084471              0.0253838682              0.0234091566           
       0.084641              0.0274434923              0.0331496989           
       0.084811              0.0104755607              0.0281339684           
       0.084981              0.0222364212               0.019310971           
       0.085150              0.0472149266              0.0241126522           
       0.085320              0.0241155668              0.0215673972           
       0.085490              0.0343684737              0.0308333994           
       0.085660           -3.07781856e-05              0.0246893611           
       0.085829              0.0043400259              0.0292168097           
       0.085999              0.0445049285              0.0288198384           
       0.086169              0.0693678762              0.0310384021           
       0.086339              0.0750927089              0.0291726938           
       0.086509              0.0663679255              0.0339919732           
       0.086678             -0.0192397483              0.0276239082           
       0.086848              0.0304734749              0.0209938635           
       0.087018              0.0315271175              0.0235620636           
       0.087188              0.0357922042              0.0262355854           
       0.087358              0.0370374984              0.0274100797           
       0.087527              0.0389901691              0.0283756997           
       0.087697              0.0392000469              0.0337591921           
       0.087867              0.0491260472              0.0248564303           
       0.088037               0.043409122               0.027040868           
       0.088207            -0.00981270751              0.0137981328           
       0.088376              0.0467149003              0.0225735054           
       0.088546              0.0307990294              0.0209942237           
       0.088716              0.0261487765              0.0245574466           
       0.088886              0.0225170883              0.0272312161           
       0.089055             -0.0333673971              0.0291906506           
       0.089225             -0.0169755067              0.0301664557           
       0.089395               0.024827618              0.0219003803           
       0.089565              0.0324791017              0.0292712445           
       0.089735              0.0429482832              0.0316563268           
       0.089904            -0.00675162031              0.0267007025           
       0.090074              0.0307175626              0.0330994539           
       0.090244              0.0118615455              0.0237801927           
