################################################################################
# Data 1                          Data_0_00007.dat
# Data 2                          Data_0_00040.dat
# Transmission                    1.4833425013046728
# Weight                          1.0
# Smart_subtraction               True
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# Center_1                        629.9744
# Center_2                        651.0223
# Comment                         C2 - ESAXS_600s_95_mins
# DDummy                          0.6
# Date                            2025-04-01T20:04:09
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    600
# Force                           -0.009793
# Gamma                           0
# Intensity1                      6.31005e-11
# JawsDistance                    0.000239
# JawsVelocity                    0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# SampleDistance                  1.8
# SampleEnvKind                   gisaxs
# SampleEnvPN                     Liquid Well
# SampleEnvSN                     665
# Strain                          3.41833e-05
# Stress                          -0.0163212
# Thickness                       0
# WaveLength                      1.541889e-10
# Wavelength                      1.54189e-10
# anaB                            0.000116274
# anaB_dial                       0.0123639
# anaPark                         2.4575
# anaPark_dial                    -2.4575
# anaXi                           -5.60284e-09
# anaXi_dial                      0
# anaZ                            8.96045e-08
# anaZ_dial                       2.98331
# b2c                             0
# b2c_dial                        0
# bioZ                            -3.00038
# bioZ_dial                       -1.34441
# det0x                           0
# det0x_dial                      7.79661
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           1800
# det0y_dial                      -863.827
# det0z                           0
# det0z_dial                      5.50516
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# dual                            -8.24014e-06
# dual_dial                       198.086
# mono1B                          2.86102e-09
# mono1B_dial                     -0.222
# mono2B                          -1.81198e-08
# mono2B_dial                     -1.844
# mono2X                          0.079375
# mono2X_dial                     0.0909375
# mono2Xi                         -0.18
# mono2Xi_dial                    -0.18
# monoZ                           -11
# monoZ_dial                      -0.249943
# om                              0.18
# om_dial                         0.12
# phi                             0.0140624
# phi_dial                        -0.00200892
# pm5                             0
# pm5_dial                        0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149858
# s1bot                           0.35
# s1bot_dial                      -0.305781
# s1hl                            0.75
# s1hl_dial                       0.26875
# s1hr                            -0.25
# s1hr_dial                       -0.376875
# s1top                           0.15
# s1top_dial                      1.05344
# s2bot                           0.125
# s2bot_dial                      0.809688
# s2hl                            0.325
# s2hl_dial                       0.0759375
# s2hr                            -0.075
# s2hr_dial                       0.078125
# s2top                           0.125
# s2top_dial                      0.569063
# ttdeg                           0
# ttdeg_dial                      0
# wind                            67.9917
# wind_dial                       67.9917
# x                               -40
# x_dial                          -21.2694
# z                               3.00007
# z_dial                          3.73936
# CountCutoff                     1530246
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0291
# ThresholdSetting                4023.88989258
# FlatField                       Corrected
# BackgroundReductionExtra        0.031
# Detector                        0
# Monitor                         0
# Pil_Roi0                        0
# SumForIntensity1                3.78603e+07
# det                             0
# mon                             0
# pilai0                          3.78603e+07
# pilai1                          0
# pilct0                          3.78614e+07
# pilct1                          0
# pilroi0                         3.78614e+07
# pilroi1                         0
# sec                             0.099
# title                           Data_0_00007.edf
# usaxs0                          47.9912
# Origin                          subtracted
# Thickness_correction            False
################################################################################
 q(A-1)                   I_subtracted(a.u.)         Sigma_I(a.u.)            
       0.000934                54989.4284                1380.93002           
       0.001104                74673.8364                966.879975           
       0.001273                30243.3193                621.905073           
       0.001443                30804.5515                430.662469           
       0.001613                17178.2413                265.012589           
       0.001783                7412.92149                164.264464           
       0.001953                3516.18833                103.074094           
       0.002122                1749.24786                58.9831493           
       0.002292                532.968766                41.5113846           
       0.002462                182.754207                24.4734165           
       0.002632                76.9207019                16.9105465           
       0.002802                50.8232093                11.7970972           
       0.002971                 49.304217                7.75800597           
       0.003141                48.7510941                5.44988174           
       0.003311                40.1817684                3.61551153           
       0.003481                29.9082418                2.83045789           
       0.003651                27.9074609                2.38181017           
       0.003820                 24.669905                 2.0141254           
       0.003990                19.0838179                1.75003203           
       0.004160                18.1217155                1.54664622           
       0.004330                14.6680881                1.43392269           
       0.004499                14.4438105                1.29358751           
       0.004669                13.0690231                1.26497262           
       0.004839                12.8605705                1.19384564           
       0.005009                 9.3324228                1.03951245           
       0.005179                 8.6134682                1.00429149           
       0.005348                 9.7770195               0.976380699           
       0.005518                7.71581855               0.821655527           
       0.005688                8.95703843               0.911754039           
       0.005858                8.07115981               0.847801726           
       0.006028                8.95628344               0.866981289           
       0.006197                7.78968035                0.73877487           
       0.006367                5.85996708               0.675134237           
       0.006537                7.67340823               0.734967056           
       0.006707                6.08310633               0.666263651           
       0.006877                6.25422984               0.645296526           
       0.007046                6.97298742               0.659484472           
       0.007216                6.21094201               0.654092983           
       0.007386                7.30220216               0.650155384           
       0.007556                7.17010946                 0.6546181           
       0.007726                7.28537539               0.636157566           
       0.007895                6.11441654               0.614046315           
       0.008065                6.08922006               0.608556371           
       0.008235                5.26406529               0.527155788           
       0.008405                6.37122343               0.573425484           
       0.008574                6.65757573               0.578552961           
       0.008744                6.30377013               0.575921964           
       0.008914                6.99768921                0.59688615           
       0.009084                7.56769868               0.568706592           
       0.009254                6.61125285               0.577476778           
       0.009423                7.38200208               0.578215561           
       0.009593                7.15299554               0.565665422           
       0.009763                8.05311428               0.595912657           
       0.009933                7.13047567               0.554621273           
       0.010103                7.50770576               0.578766442           
       0.010272                7.96996817               0.567490942           
       0.010442                6.69419011               0.524855767           
       0.010612                9.45475352               0.600503012           
       0.010782                7.48080021               0.538689653           
       0.010952                9.62953559               0.629049542           
       0.011121                8.34260466               0.557073308           
       0.011291                8.52167763                 0.5727931           
       0.011461                10.2820411                0.61413138           
       0.011631                9.78072192               0.591153253           
       0.011800                11.0791493               0.638158675           
       0.011970                11.4244581                0.61510535           
       0.012140                10.4685624               0.609458119           
       0.012310                10.3916918               0.595006719           
       0.012480                10.5083569               0.597368826           
       0.012649                10.2278805               0.581054051           
       0.012819                11.8093579               0.618706447           
       0.012989                10.6083841               0.593882763           
       0.013159                12.1585536               0.620258496           
       0.013329                11.6717778               0.598019159           
       0.013498                11.2059004               0.587776537           
       0.013668                10.5005238               0.567125328           
       0.013838                9.21957087               0.538560352           
       0.014008                9.38617261               0.520637569           
       0.014178                9.46568616               0.532466268           
       0.014347                 8.9502825               0.505083314           
       0.014517                6.96161152               0.450246113           
       0.014687                7.37497398               0.454762417           
       0.014857                6.41349726                0.42071699           
       0.015027                6.52175157               0.428595325           
       0.015196                6.77357979                0.43626389           
       0.015366                5.69987365               0.398198013           
       0.015536                5.87976337               0.392709444           
       0.015706                4.99169182               0.365680432           
       0.015875                4.04019271               0.336574676           
       0.016045                4.24953365               0.331784721           
       0.016215                3.48852036               0.308045375           
