################################################################################
# Data 1                          Data_0_00020.dat
# Data 2                          Data_0_00040.dat
# Transmission                    1.4793767660098638
# Weight                          1.0
# Smart_subtraction               True
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# Center_1                        629.9744
# Center_2                        651.0223
# Comment                         C2 - ESAXS_600s_225_mins
# DDummy                          0.6
# Date                            2025-04-01T22:28:29
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    600
# Force                           -0.009793
# Gamma                           0
# Intensity1                      6.29318e-11
# JawsDistance                    0.000239
# JawsVelocity                    0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# SampleDistance                  1.8
# SampleEnvKind                   gisaxs
# SampleEnvPN                     Liquid Well
# SampleEnvSN                     665
# Strain                          3.41833e-05
# Stress                          -0.0163212
# Thickness                       0
# WaveLength                      1.541889e-10
# Wavelength                      1.54189e-10
# anaB                            0.000116274
# anaB_dial                       0.0123639
# anaPark                         2.4575
# anaPark_dial                    -2.4575
# anaXi                           -5.60284e-09
# anaXi_dial                      0
# anaZ                            8.96045e-08
# anaZ_dial                       2.98331
# b2c                             0
# b2c_dial                        0
# bioZ                            -3.00038
# bioZ_dial                       -1.34441
# det0x                           0
# det0x_dial                      7.79661
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           1800
# det0y_dial                      -863.827
# det0z                           0
# det0z_dial                      5.50516
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# dual                            -8.24014e-06
# dual_dial                       198.086
# mono1B                          2.86102e-09
# mono1B_dial                     -0.222
# mono2B                          -1.81198e-08
# mono2B_dial                     -1.844
# mono2X                          0.079375
# mono2X_dial                     0.0909375
# mono2Xi                         -0.18
# mono2Xi_dial                    -0.18
# monoZ                           -11
# monoZ_dial                      -0.249943
# om                              0.18
# om_dial                         0.12
# phi                             0.0140624
# phi_dial                        -0.00200892
# pm5                             0
# pm5_dial                        0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149858
# s1bot                           0.35
# s1bot_dial                      -0.305781
# s1hl                            0.75
# s1hl_dial                       0.26875
# s1hr                            -0.25
# s1hr_dial                       -0.376875
# s1top                           0.15
# s1top_dial                      1.05344
# s2bot                           0.125
# s2bot_dial                      0.809688
# s2hl                            0.325
# s2hl_dial                       0.0759375
# s2hr                            -0.075
# s2hr_dial                       0.078125
# s2top                           0.125
# s2top_dial                      0.569063
# ttdeg                           0
# ttdeg_dial                      0
# wind                            67.9917
# wind_dial                       67.9917
# x                               -40
# x_dial                          -21.2694
# z                               3.00007
# z_dial                          3.73936
# CountCutoff                     1530246
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0291
# ThresholdSetting                4023.88989258
# FlatField                       Corrected
# BackgroundReductionExtra        0.031
# Detector                        0
# Monitor                         0
# Pil_Roi0                        0
# SumForIntensity1                3.77591e+07
# det                             0
# mon                             0
# pilai0                          3.77591e+07
# pilai1                          0
# pilct0                          3.77606e+07
# pilct1                          0
# pilroi0                         3.77606e+07
# pilroi1                         0
# sec                             0.099
# title                           Data_0_00020.edf
# usaxs0                          91.0646
# Origin                          subtracted
# Thickness_correction            False
################################################################################
 q(A-1)                   I_subtracted(a.u.)         Sigma_I(a.u.)            
       0.000934                61655.5493                1383.17925           
       0.001104                82546.0966                969.018766           
       0.001273                40798.3062                624.881603           
       0.001443                36741.2483                433.189891           
       0.001613                21196.9826                267.145055           
       0.001783                9682.89233                165.983263           
       0.001953                4293.32264                103.988412           
       0.002122                2115.90247                59.5731206           
       0.002292                797.600943                42.1628616           
       0.002462                352.757254                25.0272838           
       0.002632                145.423975                17.2361113           
       0.002802                100.784484                12.1314325           
       0.002971                88.5684158                8.10757679           
       0.003141                81.8549688                5.88315713           
       0.003311                 68.621631                4.01364311           
       0.003481                55.0390706                3.33461859           
       0.003651                49.4576377                2.84647934           
       0.003820                41.8738847                2.44575674           
       0.003990                33.6467135                2.15528248           
       0.004160                30.2462085                1.87399718           
       0.004330                27.6430256                1.82474676           
       0.004499                 24.373325                1.61278587           
       0.004669                25.9415727                1.64912739           
       0.004839                20.9687464                 1.4599662           
       0.005009                20.5706787                 1.4124465           
       0.005179                17.4330093                 1.3199071           
       0.005348                15.8294241                1.18299732           
       0.005518                 14.945975                1.09409353           
       0.005688                15.6447226                1.15474163           
       0.005858                15.7275111                1.12758817           
       0.006028                 14.957077                1.08873408           
       0.006197                13.1756869               0.941646739           
       0.006367                14.9214295                1.01869084           
       0.006537                 12.944114               0.933313147           
       0.006707                12.2565465               0.916910002           
       0.006877                12.8059659               0.897975597           
       0.007046                13.7269232               0.906597843           
       0.007216                13.5706115               0.931380786           
       0.007386                12.2225427               0.831212842           
       0.007556                13.6755572               0.884045041           
       0.007726                13.5806601               0.853865934           
       0.007895                12.4185491               0.846538022           
       0.008065                 13.368255               0.874667204           
       0.008235                13.2169622                0.81173761           
       0.008405                13.5594988               0.827376481           
       0.008574                14.8259773               0.850044032           
       0.008744                14.0708954               0.841836036           
       0.008914                14.1901919               0.838643904           
       0.009084                14.4170033               0.781876276           
       0.009254                13.5700271               0.812386296           
       0.009423                15.4276969               0.823432476           
       0.009593                15.5083065                0.82701394           
       0.009763                 15.852384               0.828021139           
       0.009933                15.8840056               0.812855578           
       0.010103                17.3492986                 0.8738315           
       0.010272                18.2377469               0.853629791           
       0.010442                17.5863443               0.836053133           
       0.010612                18.6839192               0.842134718           
       0.010782                 21.632875                0.91141349           
       0.010952                22.3972464               0.956430199           
       0.011121                 22.064673               0.895195571           
       0.011291                21.9617906               0.907189142           
       0.011461                23.1695759               0.917513148           
       0.011631                 23.838107               0.918966024           
       0.011800                 25.465162               0.962242998           
       0.011970                27.2088399                0.94544404           
       0.012140                26.6973175                0.96832152           
       0.012310                27.3632654               0.961891846           
       0.012480                28.8083309               0.984204165           
       0.012649                27.8876723               0.949793256           
       0.012819                 28.402282               0.955119982           
       0.012989                27.1698984               0.947076899           
       0.013159                27.5455911                0.93152126           
       0.013329                27.4440641               0.916400883           
       0.013498                27.5852775                 0.9160936           
       0.013668                27.8204674               0.919047048           
       0.013838                25.1232889                 0.8842678           
       0.014008                23.6744939               0.824135691           
       0.014178                23.0146139               0.827545903           
       0.014347                19.9043258               0.753359593           
       0.014517                20.8567352               0.777636464           
       0.014687                19.0334131               0.729315939           
       0.014857                17.6263821               0.692591747           
       0.015027                17.0602814               0.693791914           
       0.015196                14.7005553               0.636580299           
       0.015366                13.3127358               0.606202958           
       0.015536                13.5030756               0.593075233           
       0.015706                10.8444026               0.535929534           
       0.015875                9.73114433               0.514355781           
       0.016045                10.1455277               0.509930574           
       0.016215                 9.4997436               0.496195834           
       0.016385                8.69785021               0.469824887           
       0.016555                8.35436551               0.464093657           
       0.016724                7.60351497               0.439421492           
       0.016894                7.36396378               0.420374523           
       0.017064                6.58373742               0.403706653           
       0.017234                6.23144477                0.38910529           
       0.017404                6.16007595               0.410901702           
       0.017573                6.16936593               0.393392206           
       0.017743                4.83115474               0.354720276           
       0.017913                5.43783808                0.37622843           
       0.018083                5.59034326               0.382070487           
       0.018253                5.37896605               0.376674176           
       0.018422                4.48144668               0.334802074           
       0.018592                4.55123944               0.344371348           
       0.018762                3.61290807               0.318020397           
       0.018932                4.78180548               0.346361773           
       0.019102                4.06441565               0.335207298           
       0.019271                4.62595547               0.345163244           
       0.019441                4.31427476               0.339670395           
       0.019611                3.99241258                 0.3270927           
       0.019781                4.86790458               0.343891611           
       0.019950                3.81889734               0.314746687           
       0.020120                3.51492661               0.299025164           
       0.020290                3.67525867               0.310995582           
       0.020460                4.73031763               0.340445898           
       0.020630                3.97344051               0.314345127           
       0.020799                 4.0048463               0.324041968           
       0.020969                4.20834114               0.320401354           
       0.021139                3.56133968               0.309569314           
       0.021309                3.63232308               0.295651023           
       0.021479                3.39068228               0.291241727           
       0.021648                3.73037221               0.311403951           
       0.021818                3.89411647               0.310259053           
       0.021988                3.94118485               0.314439974           
       0.022158                4.10977713                0.31143895           
       0.022328                3.83862397                0.31196197           
       0.022497                4.06489346                0.32154288           
       0.022667                4.16766324               0.312507565           
       0.022837                3.88655841               0.317802572           
       0.023007                4.00339471               0.309189606           
       0.023177                3.94718641               0.307627642           
       0.023346                3.90191814               0.299406974           
       0.023516                3.60149129                0.29417735           
       0.023686                3.88645328               0.299028162           
       0.023856                3.36985035               0.276925258           
       0.024025                3.80850804               0.289845911           
       0.024195                3.00729383               0.249751541           
       0.024365                3.11749179               0.257714968           
       0.024535                2.99396138               0.252090762           
       0.024705                2.31474102               0.227411702           
       0.024874                3.17990889                0.25390247           
       0.025044                2.55365749               0.225700399           
       0.025214                2.65421603               0.234564929           
       0.025384                2.67882874               0.233853829           
       0.025554                2.25150903               0.216318098           
       0.025723                 1.9093428               0.197151906           
       0.025893                2.02447369               0.196859226           
       0.026063                2.33302236               0.213664052           
       0.026233                2.23019088               0.202818281           
       0.026403                1.65715483               0.179263461           
       0.026572                1.71379697               0.185691489           
       0.026742                1.17559951               0.158080033           
       0.026912                  1.162101               0.152316277           
       0.027082                1.19182912                 0.1475382           
       0.027251                1.07978485               0.144011469           
       0.027421                1.13353235               0.150894832           
       0.027591                1.01753663                0.13193261           
       0.027761                1.12867854               0.145358997           
       0.027931               0.964910737               0.137772889           
       0.028100                 0.8415855                0.12783641           
       0.028270               0.819885507               0.123966889           
       0.028440               0.589114434               0.110052581           
       0.028610               0.596511855               0.113094243           
       0.028780               0.573440661              0.0971598418           
       0.028949               0.630081948               0.106261625           
       0.029119               0.755167996               0.117964801           
       0.029289               0.308623526              0.0919819365           
       0.029459               0.400696612              0.0980711588           
       0.029629               0.512104614              0.0922075606           
       0.029798               0.385735559              0.0916482128           
       0.029968                0.53058255              0.0980362402           
       0.030138               0.311462865              0.0862194401           
       0.030308               0.253437192               0.082321612           
       0.030478               0.204589366              0.0709178582           
       0.030647               0.195630053              0.0751611042           
       0.030817               0.328114027              0.0786884675           
       0.030987               0.327533704              0.0775212373           
       0.031157               0.223518791              0.0755509672           
       0.031326               0.219425678               0.068157398           
       0.031496               0.265768737              0.0693879298           
       0.031666               0.303672806              0.0819988525           
       0.031836               0.197737629              0.0686943429           
       0.032006              0.0770272894              0.0674261496           
       0.032175               0.254008067              0.0719155098           
       0.032345                0.20534589              0.0592692501           
       0.032515               0.206412169              0.0675850605           
