################################################################################
# Data 1                          Data_0_00016.dat
# Data 2                          Data_0_00040.dat
# Transmission                    1.4878747702130262
# Weight                          1.0
# Smart_subtraction               True
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# Center_1                        629.9744
# Center_2                        651.0223
# Comment                         C2 - ESAXS_600s_185_mins
# DDummy                          0.6
# Date                            2025-04-01T21:44:20
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    600
# Force                           -0.009793
# Gamma                           0
# Intensity1                      6.32933e-11
# JawsDistance                    0.000239
# JawsVelocity                    0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# SampleDistance                  1.8
# SampleEnvKind                   gisaxs
# SampleEnvPN                     Liquid Well
# SampleEnvSN                     665
# Strain                          3.41833e-05
# Stress                          -0.0163212
# Thickness                       0
# WaveLength                      1.541889e-10
# Wavelength                      1.54189e-10
# anaB                            0.000116274
# anaB_dial                       0.0123639
# anaPark                         2.4575
# anaPark_dial                    -2.4575
# anaXi                           -5.60284e-09
# anaXi_dial                      0
# anaZ                            8.96045e-08
# anaZ_dial                       2.98331
# b2c                             0
# b2c_dial                        0
# bioZ                            -3.00038
# bioZ_dial                       -1.34441
# det0x                           0
# det0x_dial                      7.79661
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           1800
# det0y_dial                      -863.827
# det0z                           0
# det0z_dial                      5.50516
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# dual                            -8.24014e-06
# dual_dial                       198.086
# mono1B                          2.86102e-09
# mono1B_dial                     -0.222
# mono2B                          -1.81198e-08
# mono2B_dial                     -1.844
# mono2X                          0.079375
# mono2X_dial                     0.0909375
# mono2Xi                         -0.18
# mono2Xi_dial                    -0.18
# monoZ                           -11
# monoZ_dial                      -0.249943
# om                              0.18
# om_dial                         0.12
# phi                             0.0140624
# phi_dial                        -0.00200892
# pm5                             0
# pm5_dial                        0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149858
# s1bot                           0.35
# s1bot_dial                      -0.305781
# s1hl                            0.75
# s1hl_dial                       0.26875
# s1hr                            -0.25
# s1hr_dial                       -0.376875
# s1top                           0.15
# s1top_dial                      1.05344
# s2bot                           0.125
# s2bot_dial                      0.809688
# s2hl                            0.325
# s2hl_dial                       0.0759375
# s2hr                            -0.075
# s2hr_dial                       0.078125
# s2top                           0.125
# s2top_dial                      0.569063
# ttdeg                           0
# ttdeg_dial                      0
# wind                            67.9917
# wind_dial                       67.9917
# x                               -40
# x_dial                          -21.2694
# z                               3.00007
# z_dial                          3.73936
# CountCutoff                     1530246
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0291
# ThresholdSetting                4023.88989258
# FlatField                       Corrected
# BackgroundReductionExtra        0.031
# Detector                        0
# Monitor                         0
# Pil_Roi0                        0
# SumForIntensity1                3.7976e+07
# det                             0
# mon                             0
# pilai0                          3.7976e+07
# pilai1                          0
# pilct0                          3.79772e+07
# pilct1                          0
# pilroi0                         3.79772e+07
# pilroi1                         0
# sec                             0.099
# title                           Data_0_00016.edf
# usaxs0                          57.9822
# Origin                          subtracted
# Thickness_correction            False
################################################################################
 q(A-1)                   I_subtracted(a.u.)         Sigma_I(a.u.)            
       0.000934                60471.8551                1380.62038           
       0.001104                80498.4693                967.088999           
       0.001273                37574.0426                623.061513           
       0.001443                35420.8361                431.962743           
       0.001613                 19846.643                266.040858           
       0.001783                8648.43923                164.978546           
       0.001953                3722.82855                103.197838           
       0.002122                1882.60747                59.1255887           
       0.002292                625.284255                41.6894851           
       0.002462                204.461966                 24.519859           
       0.002632                 98.962347                16.9959506           
       0.002802                56.1179544                11.8210545           
       0.002971                54.6557037                7.79805923           
       0.003141                63.5108533                5.63840911           
       0.003311                47.1083655                3.71126784           
       0.003481                46.2663166                 3.1612599           
       0.003651                31.2690084                2.45642691           
       0.003820                28.4226668                 2.1122244           
       0.003990                27.9475565                2.00200885           
       0.004160                20.6157271                1.61668452           
       0.004330                19.3859454                1.58410498           
       0.004499                17.6427992                1.40162825           
       0.004669                14.1576952                1.29989092           
       0.004839                15.5794224                  1.286716           
       0.005009                14.4742219                 1.2216978           
       0.005179                 12.372143                1.14706219           
       0.005348                10.9864175                1.01927242           
       0.005518                13.2108077                1.03264622           
       0.005688                10.7833265               0.982221707           
       0.005858                9.26147652               0.895500125           
       0.006028                9.94022098               0.905484242           
       0.006197                10.2778706               0.836748302           
       0.006367                9.47643169                0.82764629           
       0.006537                9.81677201               0.819663249           
       0.006707                10.1414634               0.837413098           
       0.006877                8.06863166               0.722690398           
       0.007046                9.78891936               0.770460321           
       0.007216                 8.2702162               0.740687937           
       0.007386                7.81702597               0.670252889           
       0.007556                8.96602622                0.72378755           
       0.007726                8.74125832               0.691271253           
       0.007895                 7.6958163               0.678546216           
       0.008065                8.21740139               0.695509151           
       0.008235                7.95686053               0.636487826           
       0.008405                8.71032079                 0.6653206           
       0.008574                 8.4757413               0.647590483           
       0.008744                9.07289863               0.681210367           
       0.008914                8.80064433                 0.6644401           
       0.009084                10.0306946               0.651983537           
       0.009254                11.7593578                0.75631899           
       0.009423                11.0897358               0.700306502           
       0.009593                9.67915228               0.654352647           
       0.009763                10.2156856               0.667017238           
       0.009933                10.7542529               0.672100921           
       0.010103                11.3237301               0.706302219           
       0.010272                13.0954753               0.722826917           
       0.010442                12.6609726                0.71059197           
       0.010612                13.8853475               0.724874073           
       0.010782                12.6606201               0.696939087           
       0.010952                12.4728299               0.713584423           
       0.011121                14.9332412               0.737232093           
       0.011291                15.8780104               0.771995043           
       0.011461                 14.147463               0.717144335           
       0.011631                15.1117031                0.73124302           
       0.011800                15.3088493               0.746543148           
       0.011970                16.6753351               0.739857989           
       0.012140                16.4971744               0.760976472           
       0.012310                17.6459269               0.771569105           
       0.012480                17.5809767                 0.7684463           
       0.012649                19.1164549                0.78654931           
       0.012819                17.5917205               0.751493278           
       0.012989                17.7907992               0.765448232           
       0.013159                18.0413098               0.752844371           
       0.013329                17.8609408               0.737761374           
       0.013498                18.1777001               0.743648806           
       0.013668                16.3798817               0.704909476           
       0.013838                14.8140703                0.67892916           
       0.014008                14.6088861               0.646770406           
       0.014178                16.1400119               0.691992324           
       0.014347                14.3886979                0.63892886           
       0.014517                13.4712035               0.623784255           
       0.014687                12.3160652               0.585613537           
       0.014857                11.7558034                0.56536163           
       0.015027                11.2703388               0.562378373           
       0.015196                10.0338609                0.52672185           
       0.015366                9.88793155               0.521659295           
       0.015536                8.70929625               0.475916373           
       0.015706                7.99228458               0.459766528           
       0.015875                6.53440701               0.422776771           
       0.016045                6.35299989               0.403528943           
       0.016215                5.97274943                0.39583971           
