################################################################################
# Data 1                          Data_0_00026.dat
# Data 2                          Data_0_00040.dat
# Transmission                    1.420558352962195
# Weight                          1.0
# Smart_subtraction               True
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# Center_1                        629.9744
# Center_2                        651.0223
# Comment                         C2 - ESAXS_600s_285_mins
# DDummy                          0.6
# Date                            2025-04-01T23:35:52
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    600
# Force                           -0.009793
# Gamma                           0
# Intensity1                      6.04297e-11
# JawsDistance                    0.000239
# JawsVelocity                    0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# SampleDistance                  1.8
# SampleEnvKind                   gisaxs
# SampleEnvPN                     Liquid Well
# SampleEnvSN                     665
# Strain                          3.41833e-05
# Stress                          -0.0163212
# Thickness                       0
# WaveLength                      1.541889e-10
# Wavelength                      1.54189e-10
# anaB                            0.000116274
# anaB_dial                       0.0123639
# anaPark                         2.4575
# anaPark_dial                    -2.4575
# anaXi                           -5.60284e-09
# anaXi_dial                      0
# anaZ                            8.96045e-08
# anaZ_dial                       2.98331
# b2c                             0
# b2c_dial                        0
# bioZ                            -3.00038
# bioZ_dial                       -1.34441
# det0x                           0
# det0x_dial                      7.79661
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           1800
# det0y_dial                      -863.827
# det0z                           0
# det0z_dial                      5.50516
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# dual                            -8.24014e-06
# dual_dial                       198.086
# mono1B                          2.86102e-09
# mono1B_dial                     -0.222
# mono2B                          -1.81198e-08
# mono2B_dial                     -1.844
# mono2X                          0.079375
# mono2X_dial                     0.0909375
# mono2Xi                         -0.18
# mono2Xi_dial                    -0.18
# monoZ                           -11
# monoZ_dial                      -0.249943
# om                              0.18
# om_dial                         0.12
# phi                             0.0140624
# phi_dial                        -0.00200892
# pm5                             0
# pm5_dial                        0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149858
# s1bot                           0.35
# s1bot_dial                      -0.305781
# s1hl                            0.75
# s1hl_dial                       0.26875
# s1hr                            -0.25
# s1hr_dial                       -0.376875
# s1top                           0.15
# s1top_dial                      1.05344
# s2bot                           0.125
# s2bot_dial                      0.809688
# s2hl                            0.325
# s2hl_dial                       0.0759375
# s2hr                            -0.075
# s2hr_dial                       0.078125
# s2top                           0.125
# s2top_dial                      0.569063
# ttdeg                           0
# ttdeg_dial                      0
# wind                            67.9917
# wind_dial                       67.9917
# x                               -40
# x_dial                          -21.2694
# z                               3.00007
# z_dial                          3.73936
# CountCutoff                     1530246
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0291
# ThresholdSetting                4023.88989258
# FlatField                       Corrected
# BackgroundReductionExtra        0.031
# Detector                        0
# Monitor                         0
# Pil_Roi0                        0
# SumForIntensity1                3.62578e+07
# det                             0
# mon                             0
# pilai0                          3.62578e+07
# pilai1                          0
# pilct0                          3.62604e+07
# pilct1                          0
# pilroi0                         3.62604e+07
# pilroi1                         0
# sec                             0.099
# title                           Data_0_00026.edf
# usaxs0                          224.043
# Origin                          subtracted
# Thickness_correction            False
################################################################################
 q(A-1)                   I_subtracted(a.u.)         Sigma_I(a.u.)            
       0.016555                20.8276107               0.746917206           
       0.016724                18.5519654               0.696921575           
       0.016894                18.3442616               0.675383718           
       0.017064                17.4867147               0.668450371           
       0.017234                15.2152973               0.619551886           
       0.017404                16.4256451               0.672367831           
       0.017573                14.2360157               0.607593247           
       0.017743                12.6505699               0.578733982           
       0.017913                12.9882073                 0.5901562           
       0.018083                 13.035324               0.589712022           
       0.018253                13.2187408               0.601760266           
       0.018422                12.1447345               0.558666575           
       0.018592                11.0773497               0.545907294           
       0.018762                 11.848887                0.57146914           
       0.018932                10.7134722                0.52714833           
       0.019102                10.4636702               0.535067042           
       0.019271                10.3788525               0.520028599           
       0.019441                10.3856599                0.53330521           
       0.019611                9.79974456               0.515626377           
       0.019781                 10.572833               0.515398969           
       0.019950                10.8197781               0.539175749           
       0.020120                10.1107932               0.507470914           
       0.020290                 10.902521               0.541895808           
       0.020460                10.4693543               0.514944654           
       0.020630                9.96599144               0.505659026           
       0.020799                10.4249602               0.529566142           
       0.020969                9.97392716               0.498194334           
       0.021139                9.36185515               0.500003524           
       0.021309                10.4437117                0.50741507           
       0.021479                10.7751755               0.523363272           
       0.021648                10.0686557               0.515221216           
       0.021818                10.5339175               0.514537136           
       0.021988                 10.669341               0.519006902           
       0.022158                10.5042097               0.506998341           
       0.022328                9.51268685               0.492259622           
       0.022497                10.0105451               0.506988143           
       0.022667                10.0689549               0.492596408           
       0.022837                10.0402811                0.50940922           
       0.023007                10.2278009               0.497736547           
       0.023177                10.6279359               0.512666628           
       0.023346                9.32686509               0.470324781           
       0.023516                8.95062156               0.467577688           
       0.023686                9.14135109               0.465988938           
       0.023856                8.73895842               0.448676921           
       0.024025                8.04915721               0.424519616           
       0.024195                7.95071138               0.410028258           
       0.024365                7.39482214               0.401197562           
       0.024535                7.40033407               0.398246271           
       0.024705                6.62955271               0.380698697           
       0.024874                7.35840117               0.390416565           
       0.025044                6.43328036               0.361447344           
       0.025214                5.98843412               0.353277586           
       0.025384                5.72070499               0.341488723           
       0.025554                5.24272397                  0.326935           
       0.025723                5.21920004               0.322607386           
       0.025893                4.78424737               0.304794614           
       0.026063                4.34526866               0.294174087           
       0.026233                4.08606159               0.276934581           
       0.026403                4.07039664               0.280135879           
       0.026572                4.13308024               0.284713993           
       0.026742                3.95375111               0.276803448           
       0.026912                3.60203803               0.263747888           
       0.027082                3.39338354               0.247043792           
       0.027251                 2.8379456               0.230405721           
       0.027421                 2.7245357               0.228083263           
       0.027591                2.78662732               0.221296997           
       0.027761                2.90488698               0.230313857           
       0.027931                2.51889385               0.215145579           
       0.028100                2.10245294               0.197714524           
       0.028270                1.79120012               0.180104411           
       0.028440                1.95525709               0.186484742           
       0.028610                1.71423474               0.179951815           
       0.028780                1.90791246                0.17863317           
       0.028949                 1.6182906               0.168863222           
       0.029119                1.30696684                0.15290758           
       0.029289                 1.0987323               0.146417691           
       0.029459                1.05463072               0.143341532           
       0.029629                1.33783151               0.148643136           
       0.029798               0.870277865               0.128405096           
       0.029968                1.10426098               0.137467985           
       0.030138               0.837330485                0.12671905           
       0.030308               0.772854111               0.123291429           
       0.030478               0.836098663               0.122359619           
       0.030647               0.756122353               0.119881487           
       0.030817               0.773504626               0.115013222           
       0.030987               0.716196747               0.110764567           
       0.031157               0.595344216               0.107440313           
       0.031326               0.803652929               0.115779635           
       0.031496               0.660155385               0.103934281           
       0.031666               0.563328895               0.104195635           
       0.031836               0.472420946              0.0949017024           
       0.032006               0.313200875              0.0898776228           
       0.032175               0.558263476              0.0990403013           
       0.032345               0.591561472              0.0960188929           
       0.032515               0.471053211              0.0924244685           
       0.032685               0.604855621              0.0992938049           
       0.032855               0.432340707              0.0876298245           
       0.033024               0.318022772               0.080988089           
       0.033194                0.34572171               0.079710206           
       0.033364               0.494809475              0.0929662696           
       0.033534               0.317143569              0.0739044079           
       0.033704               0.212360486              0.0748195209           
       0.033873               0.308671841               0.072634159           
       0.034043               0.325802298              0.0851692073           
       0.034213               0.346808311              0.0774653906           
       0.034383               0.425509252              0.0877596682           
       0.034553               0.243115484              0.0767600859           
       0.034722                0.38058482              0.0862745893           
       0.034892               0.275429626              0.0785779747           
       0.035062               0.363907447              0.0758404216           
       0.035232                0.27063827              0.0730790693           
       0.035401               0.351398295              0.0800185476           
       0.035571                0.42086853               0.081528575           
       0.035741                0.36242421              0.0729463596           
       0.035911                0.36929596              0.0844341198           
       0.036081               0.287321197              0.0776111847           
       0.036250               0.407966416              0.0803254305           
       0.036420               0.359813187              0.0752146248           
       0.036590               0.329532425              0.0665152952           
       0.036760               0.534042649              0.0896742982           
       0.036930               0.420372696              0.0777730746           
       0.037099               0.591136951              0.0952113801           
       0.037269                0.35919477              0.0801610593           
       0.037439                0.49910739              0.0874842226           
       0.037609                0.54481879              0.0852113512           
       0.037779               0.545838224              0.0844734169           
       0.037948               0.510110782              0.0854978312           
       0.038118               0.331189675              0.0718838536           
       0.038288               0.436864336              0.0796642074           
       0.038458               0.510944651              0.0886052588           
       0.038628               0.402524325              0.0775298615           
       0.038797               0.540617156              0.0945525774           
       0.038967               0.415388703              0.0896142118           
       0.039137               0.515330992              0.0856964105           
       0.039307               0.480487602              0.0830856315           
       0.039476               0.712703534              0.0973275144           
       0.039646               0.548924185              0.0903395265           
       0.039816               0.504348819              0.0912545085           
       0.039986               0.597781902              0.0953827927           
       0.040156               0.550707703              0.0912931666           
       0.040325               0.480488021              0.0850086018           
       0.040495               0.497756114                0.08449216           
       0.040665               0.485358978              0.0799349022           
       0.040835               0.513343129              0.0832342989           
       0.041005               0.552769247              0.0844177016           
       0.041174               0.488279366              0.0881142598           
       0.041344               0.555664341              0.0841914839           
       0.041514               0.503043835              0.0844901022           
       0.041684               0.656534699              0.0931340658           
       0.041854               0.402812425              0.0709504428           
       0.042023               0.613454032              0.0899318291           
       0.042193               0.672761084               0.093684234           
       0.042363               0.293043771              0.0718170944           
       0.042533                0.67151962               0.090366989           
       0.042702               0.571914659              0.0856708908           
       0.042872               0.582474249              0.0944193507           
       0.043042               0.430516481              0.0723458139           
       0.043212               0.570045279              0.0870891752           
       0.043382               0.667224907              0.0900165751           
       0.043551               0.564738676              0.0867434384           
       0.043721                0.68403774               0.093674205           
       0.043891               0.473792117              0.0785281029           
       0.044061               0.676858553              0.0881479184           
       0.044231               0.487986044              0.0777227409           
       0.044400               0.529048957              0.0806665433           
       0.044570               0.684124941               0.090724236           
       0.044740               0.521998238              0.0821479972           
       0.044910               0.398670672              0.0751109403           
       0.045080               0.619698679              0.0832301844           
       0.045249               0.672604948              0.0887322564           
       0.045419               0.635958234              0.0894024681           
       0.045589               0.652135851              0.0853846996           
       0.045759                 0.4621298              0.0747600309           
       0.045929               0.508503036              0.0851824413           
       0.046098               0.663858263              0.0911632056           
       0.046268               0.687584214              0.0868520446           
       0.046438               0.695314299              0.0865640442           
       0.046608               0.317316872              0.0725416581           
       0.046777               0.362513009              0.0676727225           
       0.046947               0.550087092              0.0792884973           
       0.047117               0.517952633              0.0794980416           
       0.047287               0.469108598              0.0737540524           
       0.047457               0.462983847              0.0777526132           
       0.047626               0.374700066              0.0710738905           
       0.047796               0.336758366              0.0677298351           
       0.047966                0.42501066              0.0684096269           
       0.048136                0.50410496                0.07327687           
       0.048306               0.464307888              0.0727242678           
       0.048475                0.43288943              0.0732363383           
       0.048645               0.251527994               0.067337787           
       0.048815               0.363072852              0.0645604777           
       0.048985               0.363856527              0.0640865972           
       0.049155               0.274798392              0.0584015233           
       0.049324               0.313804523              0.0611742789           
       0.049494               0.252191736              0.0540117488           
       0.049664               0.320940627              0.0639871264           
       0.049834               0.158287219              0.0545972724           
       0.050004               0.202635316              0.0540372159           
       0.050173               0.242198817              0.0612150473           
       0.050343               0.289568515               0.055371943           
       0.050513               0.237213589              0.0579090952           
       0.050683               0.165056989              0.0567658117           
       0.050852               0.206294311              0.0546370361           
       0.051022               0.242972899              0.0596741117           
       0.051192               0.174458027              0.0465904795           
       0.051362               0.204594578              0.0474012773           
       0.051532               0.260147799              0.0554708934           
       0.051701               0.167015149              0.0508212328           
       0.051871               0.208655647              0.0518378739           
       0.052041               0.177003724              0.0451650942           
       0.052211               0.188810709              0.0482234852           
       0.052381               0.128021552              0.0448412723           
       0.052550               0.194198557              0.0524710998           
       0.052720               0.200856554              0.0574674593           
       0.052890               0.154887212              0.0430929364           
       0.053060              0.0933828649              0.0409828987           
       0.053230               0.165371497              0.0437139539           
       0.053399               0.153197485              0.0506226808           
       0.053569               0.156238781              0.0465926517           
       0.053739               0.182891836              0.0471700451           
       0.053909               0.243442959              0.0565310304           
       0.054079              0.0899101053              0.0429148459           
       0.054248              0.0677323904              0.0380898012           
       0.054418               0.161805918              0.0436599202           
       0.054588                0.07156204              0.0381803931           
       0.054758               0.220204654              0.0509213743           
       0.054927                0.11554488              0.0364102066           
       0.055097               0.188180754              0.0489803919           
       0.055267               0.144577215              0.0434692086           
       0.055437               0.123589157              0.0403062101           
       0.055607               0.126199288              0.0409657239           
       0.055776              0.0367705531              0.0422068959           
       0.055946             -0.0041485056              0.0299840272           
       0.056116              0.0687790839              0.0353957243           
       0.056286               0.154334689               0.045690124           
       0.056456              0.0827760817              0.0365126931           
       0.056625               0.145853399               0.043268111           
       0.056795               0.119635358              0.0415093387           
       0.056965              0.0910885867              0.0382570092           
       0.057135               0.125876459              0.0387676805           
       0.057305               0.156829535              0.0458514687           
       0.057474              0.0408274012               0.041337085           
       0.057644              0.0683030297              0.0313599805           
       0.057814              0.0439021758              0.0354500763           
       0.057984              0.0721748134              0.0375988719           
       0.058153               0.102078809              0.0396508369           
       0.058323               0.156668177              0.0422584352           
       0.058493               0.117363258              0.0382940581           
       0.058663                0.15487198              0.0401858615           
       0.058833              0.0977112282              0.0342109641           
       0.059002              0.0722518785              0.0341287295           
       0.059172              0.0905791256              0.0374827948           
       0.059342               0.109570704              0.0404520422           
       0.059512               0.118086565              0.0401076721           
       0.059682               0.128275682                0.03809858           
       0.059851               0.100142712              0.0352937406           
       0.060021              0.0762667322              0.0341493056           
       0.060191               0.084016067              0.0374835327           
       0.060361              0.0417502245              0.0300556993           
       0.060531              0.0727449181              0.0341762948           
       0.060700               0.168378872               0.042761102           
       0.060870              0.0368938566              0.0345038167           
       0.061040              0.0251986483              0.0405313089           
       0.061210                0.13829108              0.0421285857           
       0.061380              0.0693734493              0.0385247919           
       0.061549               0.109128424              0.0362194101           
       0.061719               0.133108739              0.0385844317           
       0.061889               0.114973363              0.0387675869           
       0.062059                0.15587376              0.0412696694           
       0.062228                0.12107999              0.0384158703           
       0.062398              0.0979495368              0.0324818931           
       0.062568              0.0979775313               0.038541445           
       0.062738              0.0626561861              0.0357033597           
       0.062908              0.0520522461              0.0329368279           
       0.063077              0.0659607656              0.0369035508           
       0.063247              0.0940391858              0.0338469163           
       0.063417               0.105791736               0.039599978           
       0.063587               0.120917511              0.0342556363           
       0.063757               0.129626205              0.0354260133           
       0.063926               0.128638625              0.0406178401           
       0.064096               0.103529949              0.0361647651           
       0.064266               0.150029513              0.0340385776           
       0.064436              0.0938307264              0.0347094901           
       0.064606               0.101560464              0.0349674887           
       0.064775              0.0827155217              0.0368907838           
       0.064945               0.135156054              0.0330963698           
       0.065115              0.0846666118              0.0327046006           
       0.065285              0.0962900239              0.0324477177           
       0.065455                0.12047539              0.0388279958           
       0.065624              0.0962034539              0.0295301402           
       0.065794              0.0798403357              0.0303054856           
       0.065964               0.143518424              0.0379750279           
       0.066134              0.0610676447              0.0312331108           
       0.066303              0.0700915763              0.0337023174           
       0.066473              0.0471616108              0.0324809514           
       0.066643              0.0865011429              0.0317701352           
       0.066813               0.134823678               0.039482168           
       0.066983              0.0527754564              0.0312764685           
       0.067152              0.0871855529              0.0286425414           
       0.067322              0.0468559834              0.0344365705           
       0.067492               0.100635238              0.0360928884           
       0.067662              0.0936639275              0.0336877259           
       0.067832               0.106927262               0.036002254           
       0.068001              0.0656450188              0.0342525664           
       0.068171               0.131223081              0.0366649945           
       0.068341              0.0414101932              0.0294362008           
       0.068511                0.13752551              0.0378225871           
       0.068681               0.166433253              0.0422086533           
       0.068850               0.076793607               0.030806287           
       0.069020              0.0923141191              0.0341695308           
       0.069190               0.060096511              0.0308284939           
       0.069360              0.0824531227              0.0341908146           
       0.069530               0.104131566              0.0337395913           
       0.069699              0.0839346254               0.032085562           
       0.069869               0.142662606              0.0396809486           
       0.070039               0.103432295              0.0301495171           
       0.070209               0.154269358              0.0357604552           
       0.070378              0.0904192989              0.0335954782           
       0.070548               0.121147449              0.0348386042           
       0.070718              0.0892159432              0.0344435177           
       0.070888              0.0988956716               0.033078465           
       0.071058               0.093973096              0.0338302604           
       0.071227              0.0822365768              0.0419716828           
       0.071397               0.138812777              0.0376670249           
       0.071567              0.0529362649              0.0270085242           
       0.071737              0.0652602833              0.0338685325           
       0.071907               0.129612107              0.0363330014           
       0.072076              0.0376462982              0.0289779542           
       0.072246               0.042590374              0.0280382729           
       0.072416               0.081000689              0.0310247611           
       0.072586              0.0666412599               0.030413538           
       0.072756              0.0602358906              0.0427681676           
       0.072925              0.0907004383              0.0341939206           
       0.073095              0.0802059337              0.0322598808           
       0.073265              0.0790946127              0.0324437655           
       0.073435              0.0257188898              0.0279095064           
       0.073604              0.0665034575              0.0343731436           
       0.073774              0.0530288769              0.0301008319           
       0.073944              0.0853885623              0.0334369457           
       0.074114              0.0400670114              0.0268184634           
       0.074284              0.0591933694              0.0247291917           
       0.074453              0.0385639182              0.0230190229           
       0.074623              0.0519989329              0.0303276862           
       0.074793              0.0578887947              0.0280098935           
       0.074963              0.0837967134              0.0297084346           
       0.075133              0.0565347947              0.0322896605           
       0.075302               0.108648095              0.0354583166           
       0.075472              0.0695754446              0.0278476984           
       0.075642              0.0246001056              0.0257435422           
       0.075812               0.122448311              0.0364378648           
       0.075982              0.0820487989              0.0312608199           
       0.076151              0.0451178571              0.0245037611           
       0.076321              0.0398493165              0.0294397589           
       0.076491             0.00301758758              0.0257712721           
       0.076661            -0.00461519637              0.0295684699           
       0.076831               0.129920223              0.0362152698           
       0.077000             0.00109288618              0.0181445692           
       0.077170               0.103951455              0.0292491108           
       0.077340              0.0412208436              0.0336636365           
       0.077510              0.0837405329              0.0287617525           
       0.077679               0.080543783              0.0376854979           
       0.077849              0.0496752748              0.0269635475           
       0.078019              0.0825989051              0.0315784203           
       0.078189              0.0393196023              0.0287939049           
       0.078359               0.045050721              0.0328629672           
       0.078528               0.023615488              0.0265963945           
       0.078698              0.0416257617              0.0255740004           
       0.078868              0.0789543692              0.0286442767           
       0.079038              0.0893163589               0.031512338           
       0.079208              0.0503122379              0.0273009166           
       0.079377              0.0306755112              0.0319007606           
       0.079547              0.0444283438              0.0277221489           
       0.079717             0.00117810538              0.0187871554           
       0.079887              0.0815541785              0.0344548451           
       0.080057              0.0501007278              0.0330344866           
       0.080226              0.0177552339               0.032931372           
       0.080396             0.00716887432              0.0233126107           
       0.080566               0.031588476              0.0281987502           
       0.080736              0.0262304999              0.0234441709           
       0.080906              0.0206843974               0.030873944           
       0.081075            -0.00455694722              0.0314854949           
       0.081245              0.0497521741              0.0392441323           
       0.081415              0.0786863413              0.0319871366           
       0.081585              0.0699892259              0.0313074327           
       0.081754              0.0560636148              0.0255587454           
       0.081924             -0.0384841142              0.0266406928           
       0.082094              0.0354971985              0.0256683745           
       0.082264              0.0492227634              0.0305729559           
       0.082434             -0.0068340732              0.0226602646           
       0.082603              0.0444476236              0.0273436719           
       0.082773            -0.00438247037              0.0197273263           
       0.082943              0.0387458392              0.0225913595           
       0.083113              0.0639432932              0.0267756249           
       0.083283               0.050062129              0.0262452556           
       0.083452               0.050458121              0.0312478264           
       0.083622             -0.0344614016              0.0302880358           
       0.083792             0.00605035115              0.0332928056           
       0.083962             -0.0042203547              0.0253981128           
       0.084132              0.0341943526              0.0284861858           
       0.084301              0.0693384282              0.0388813682           
       0.084471              0.0261455531              0.0236421249           
       0.084641             -0.0238355159              0.0257212367           
       0.084811              0.0874226506              0.0381138808           
       0.084981              0.0387457911              0.0228072052           
       0.085150              0.0905405277              0.0309715112           
       0.085320               0.058732585               0.027671115           
       0.085490              0.0347040712              0.0310055012           
       0.085660               0.017408027              0.0276085462           
       0.085829            -0.00338869984              0.0281527509           
       0.085999              0.0463741195              0.0292234022           
       0.086169              0.0270727285              0.0246037767           
       0.086339              0.0407445748              0.0235350357           
       0.086509              0.0505641353              0.0321323192           
       0.086678             -0.0278578068              0.0263081325           
       0.086848              0.0386099359              0.0226993931           
       0.087018              0.0425126368               0.025622348           
       0.087188              0.0366221406              0.0264881739           
       0.087358              0.0639124419              0.0314217095           
       0.087527              0.0787701229               0.034109061           
       0.087697              0.0228096867               0.031736151           
       0.087867             0.00534162394               0.015340366           
       0.088037              0.0442177186              0.0272898184           
       0.088207              0.0780596212              0.0310259382           
       0.088376              0.0471469649              0.0227759266           
       0.088546              0.0828803565              0.0299188957           
       0.088716               0.043714392              0.0276022384           
       0.088886              0.0402988422              0.0300174924           
       0.089055             -0.0226058606              0.0308537879           
       0.089225             -0.0431238106              0.0261204414           
       0.089395               0.033738055               0.023684601           
       0.089565              0.0485749337              0.0317320372           
       0.089735             0.00873306748              0.0267186489           
       0.089904              0.0114908983              0.0296756223           
       0.090074              0.0316848395              0.0333544534           
       0.090244              0.0216509815              0.0256009888           
       0.090414            -0.00268389413              0.0238951734           
