timestep	potential_energy
0	-3.590157986
5000	-449.056427
10000	-595.3425903
15000	-1068.255615
20000	-1460.113037
25000	-1614.442383
30000	-1887.943115
35000	-2212.768311
40000	-2606.302002
45000	-2939.402832
50000	-3151.656738
55000	-3557.307617
60000	-3911.161865
65000	-4117.068848
70000	-4447.108887
75000	-4707.408691
80000	-5201.049805
85000	-5653.591797
90000	-5955.413086
95000	-6414.101562
100000	-6762.86084
105000	-7234.254883
110000	-7542.42627
115000	-7793.287598
120000	-8198.979492
125000	-8639.306641
130000	-9312.328125
135000	-10129.92383
140000	-10377.29297
145000	-10627.66211
150000	-11175.41016
155000	-11594.83984
160000	-12188.8877
165000	-12588.3916
170000	-13009.86523
175000	-13486.77148
180000	-13883.95312
185000	-14239.62402
190000	-14541.14258
195000	-15211.45996
200000	-15765.95312
205000	-16118.25
210000	-16398.86719
215000	-16611.80664
220000	-17309.03906
225000	-17424.9707
230000	-17554.21484
235000	-17890.75
240000	-18148.56641
245000	-18321.34766
250000	-18725.92578
255000	-18886.14062
260000	-19117.99609
265000	-19505.15625
270000	-19929.94531
275000	-20403.7793
280000	-20921.9707
285000	-21420.52344
290000	-21709.25391
295000	-22281.30664
300000	-22712.89844
305000	-22881.44727
310000	-23342.27539
315000	-23912.32812
320000	-24200.76953
325000	-24314.54297
330000	-24608.91406
335000	-25348.64844
340000	-25691.74219
345000	-26202.31641
350000	-26497.45312
355000	-26801.71875
360000	-27092.44141
365000	-27390.93359
370000	-27651.97266
375000	-28105.02539
380000	-28434.41797
385000	-28873.36133
390000	-29277.55273
395000	-29830.61328
400000	-30187.89258
405000	-30883.59961
410000	-31240.45312
415000	-31430.91016
420000	-31857.05859
425000	-32248.4707
430000	-32493.13281
435000	-32823.87109
440000	-33101
445000	-33441.625
450000	-33865.23438
455000	-34122.22656
460000	-34473.91406
465000	-34754.63281
470000	-35171.09766
475000	-35356.57812
480000	-35650.73828
485000	-35882.79688
490000	-36167.77344
495000	-36425.96484
500000	-36781.39062
505000	-36923.39062
510000	-37192.23047
515000	-37588.20312
520000	-38040.20312
525000	-38377.61328
530000	-38807.64062
535000	-39057.76953
540000	-39402.6875
545000	-39788.88281
550000	-39915.07812
555000	-40069.53125
560000	-40334.01953
565000	-40534.92188
570000	-40860.25781
575000	-41008.69141
580000	-41640.55078
585000	-41828.40625
590000	-42097.71484
595000	-42355.01562
600000	-42850.25391
605000	-43294.44922
610000	-43710.57031
615000	-43982.0625
620000	-44614.21875
625000	-45078.21094
630000	-45572
635000	-45832.10156
640000	-45992.53125
645000	-46357.625
650000	-46756.3125
655000	-47046.44531
660000	-47826.49219
665000	-48225.48828
670000	-48543.41406
675000	-48907.125
680000	-49075.46875
685000	-49322.50781
690000	-49731.54688
695000	-50031.89453
700000	-50395.14453
705000	-50598.37891
710000	-51332.39062
715000	-52127.65234
720000	-52452.81641
725000	-52659.5
730000	-53491.99219
735000	-53912.63672
740000	-54304.0625
745000	-54530.98438
750000	-54769.10938
755000	-55260.01953
760000	-55718.53125
765000	-56061.8125
770000	-56552.53906
775000	-57056.96094
780000	-57448.51953
785000	-58152.63281
790000	-58593.875
795000	-58848.67969
800000	-59202.46484
805000	-59519.20312
810000	-59856.17969
815000	-60413.80469
820000	-60969.59375
825000	-61339.28125
830000	-61828.09766
835000	-62208.05469
840000	-62375.13281
845000	-62692.19531
850000	-62973.69531
855000	-63128.17969
860000	-63858.46094
865000	-64394.54688
870000	-64863.54688
875000	-65240.30859
880000	-65971.01562
885000	-66627.53906
890000	-67254.42969
895000	-67893.67969
900000	-68113.34375
905000	-68370.67188
910000	-68464.14062
915000	-68807.92188
920000	-69083.17188
925000	-69422.3125
930000	-69829.42188
935000	-70249.90625
940000	-70479.69531
945000	-70681.11719
950000	-70944.10938
955000	-71340.82812
960000	-71457.25781
965000	-71561.76562
970000	-71941.26562
975000	-72386.69531
980000	-73028.9375
985000	-73550.27344
990000	-74110.90625
995000	-74410.82812
1000000	-74831.8125
1005000	-75291.875
1010000	-75894.64062
1015000	-75975.85156
1020000	-76188.5
1025000	-76481.67188
1030000	-77417.95312
1035000	-77702.9375
1040000	-77900.82812
1045000	-78062.99219
1050000	-78325.375
1055000	-78475.5
1060000	-78702.53906
1065000	-79000.24219
1070000	-79430.71094
1075000	-80032.21875
1080000	-80278.89062
1085000	-80632.78125
1090000	-81317.49219
1095000	-81850.75781
1100000	-82028.47656
1105000	-82626.72656
1110000	-82933.21875
1115000	-83296.46875
1120000	-83699.46875
1125000	-84180.61719
1130000	-84329.67188
1135000	-84700.60938
1140000	-84918.90625
1145000	-85240.23438
1150000	-85265.45312
1155000	-85888.57812
1160000	-86291.16406
1165000	-86518.92188
1170000	-86918.20312
1175000	-87359.57031
1180000	-87718.71875
1185000	-87910.8125
1190000	-88590.21875
1195000	-88901.84375
1200000	-89386.75
1205000	-89883.51562
1210000	-90578.09375
1215000	-91160.23438
1220000	-91440.26562
1225000	-91792.15625
1230000	-92284.60938
1235000	-92628.84375
1240000	-92887.64062
1245000	-93710.49219
1250000	-94207.20312
1255000	-94692.92188
1260000	-95342.15625
1265000	-95697.0625
1270000	-95924.85156
1275000	-96466.41406
1280000	-96882.89062
1285000	-97053.67188
1290000	-97430.375
1295000	-97486.53125
1300000	-97869.53906
1305000	-97926.82031
1310000	-98295.35938
1315000	-98919.83594
1320000	-99195.86719
1325000	-99589.1875
1330000	-99934.10938
1335000	-100295.0938
1340000	-100483.125
1345000	-100996.8828
1350000	-101329.9688
1355000	-101706.6875
1360000	-102322.2422
1365000	-102850.5312
1370000	-103650.1719
1375000	-104022.9766
1380000	-104482.5781
1385000	-104941.4219
1390000	-105323.6719
1395000	-105973.6562
1400000	-106498.5156
1405000	-106842.0781
1410000	-106958.6562
1415000	-107300.0469
1420000	-107496.75
1425000	-107883.2188
1430000	-108236.7656
1435000	-108443.6562
1440000	-108686.7031
1445000	-109601.8203
1450000	-109972.6562
1455000	-110554.2656
1460000	-111010.2734
1465000	-111567.2344
1470000	-111996.1484
1475000	-112267.6719
1480000	-112524.8281
1485000	-113175.7578
1490000	-113638.8281
1495000	-113785.1484
1500000	-114217.2344
1505000	-114861.375
1510000	-115251.3984
1515000	-115871.0156
1520000	-116218.3438
1525000	-116582.1719
1530000	-117445.3672
1535000	-117980.8125
1540000	-118528.3125
1545000	-118896.8359
1550000	-119427.0703
1555000	-120030.3594
1560000	-120675.4531
1565000	-121178.8828
1570000	-121260.1094
1575000	-121267.7188
1580000	-121390.5938
1585000	-121581.9531
1590000	-121997.9062
1595000	-122346.1094
1600000	-122788.75
1605000	-123219.1875
1610000	-123374.4219
1615000	-123836.7109
1620000	-124164.4688
1625000	-124811.7656
1630000	-125179.1562
1635000	-125507.5156
1640000	-125618.5
1645000	-126276.8594
1650000	-126547.9375
1655000	-126981.1094
1660000	-127572.3672
1665000	-128275.1094
1670000	-128530.3125
1675000	-128697.8906
1680000	-128966.6562
1685000	-129051.5156
1690000	-129327.4219
1695000	-129480.9531
1700000	-129717.3125
1705000	-130294.6406
1710000	-130725.6094
1715000	-131194.4062
1720000	-132042.7031
1725000	-132370.2031
1730000	-133085.2969
1735000	-134127.5312
1740000	-134321.9688
1745000	-134494.2969
1750000	-134639.75
1755000	-135145.8438
1760000	-135269.2656
1765000	-135653.4062
1770000	-135967.5
1775000	-136521.2188
1780000	-136831.3125
1785000	-137173.8594
1790000	-137670.8906
1795000	-138029.4375
1800000	-138687.4688
1805000	-139073.0312
1810000	-139185.125
1815000	-139516.2812
1820000	-140013.0625
1825000	-140378.6562
1830000	-140668.4844
1835000	-141134.0938
1840000	-141366.9688
1845000	-141371.1562
1850000	-141601.9062
1855000	-141881.8281
1860000	-142090.4219
1865000	-142266.2969
